record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,qty out 
INV_513047,4/26/2025 7:51,,STORE_096,Seed Loaf,0,270,-547,-817,store_sale,Manual Correction,5/2/2025,270
INV_516655,5/15/2025 2:16,,STORE_139,Whole Wheat,0,252,-661,-913,store_sale,Dispatch to Store,5/21/2025,252
INV_515773,4/25/2025 22:59,Shepperton_Plant,,Wholegrain Brown,1783,0,44057,45840,production,Return from Store,4/30/2025,0
INV_510781,3/17/2025 9:22,Willowvale_Plant,,Whole Wheat,0,42,10327,10285,waste,Return from Store,3/23/2025,42
INV_515488,1/1/2025 9:35,Shepperton_Plant,,Seed Loaf,0,50,39715,39665,stock_adjustment,Return from Store,1/7/2025,50
INV_511216,6/14/2025 19:38,Shepperton_Plant,,Soft White,0,192,23072,22880,waste,Damaged,6/19/2025,192
INV_513404,6/1/2025 1:08,Willowvale_Plant,,High Energy Brown,0,162,62749,62587,waste,Dispatch to Store,6/6/2025,162
INV_513219,5/9/2025 11:38,Shepperton_Plant,,High Energy White,10,0,19927,19937,stock_adjustment,Production,5/14/2025,0
INV_512973,1/29/2025 15:01,Shepperton_Plant,,Seed Loaf,33,0,33716,33749,stock_adjustment,Return from Store,2/4/2025,0
INV_513128,6/9/2025 17:46,Shepperton_Plant,,High Energy White,0,25,19316,19291,waste,Expired Waste,6/14/2025,25
INV_512709,6/19/2025 19:45,,STORE_190,High Energy Brown,81,0,-132,-51,return_from_store,Return from Store,6/24/2025,0
INV_504812,1/10/2025 19:23,Shepperton_Plant,,Whole Wheat,0,130,16483,16353,waste,Production,1/16/2025,130
INV_509403,5/20/2025 9:19,Willowvale_Plant,,Soft White,1287,0,57591,58878,production,Shrinkage,5/25/2025,0
INV_504585,3/21/2025 20:13,Willowvale_Plant,,Family Loaf,0,579,2472,1893,dispatch,Damaged,3/28/2025,579
INV_504901,2/16/2025 19:02,Willowvale_Plant,,Soft White,0,93,28177,28084,waste,Damaged,2/21/2025,93
INV_503108,5/4/2025 15:55,Shepperton_Plant,,Soft White,0,42,8397,8355,waste,Dispatch to Store,5/9/2025,42
INV_504293,7/3/2025 20:00,,STORE_034,High Energy Brown,0,108,0,-108,store_sale,Manual Correction,7/8/2025,108
INV_505706,1/17/2025 0:33,Willowvale_Plant,,High Energy White,0,491,19844,19353,dispatch,Expired Waste,1/22/2025,491
INV_508008,4/9/2025 20:00,,STORE_074,Whole Wheat,97,0,-337,-240,return_from_store,Production,4/15/2025,0
INV_508797,3/7/2025 5:03,,STORE_105,Whole Wheat,69,0,-59,10,return_from_store,Manual Correction,3/13/2025,0
INV_508726,6/26/2025 13:32,Willowvale_Plant,,Whole Wheat,0,11,-7110,-7121,waste,Damaged,7/2/2025,11
INV_501508,2/22/2025 0:45,Willowvale_Plant,,Wholegrain Brown,0,42,2144,2102,stock_adjustment,Damaged,2/27/2025,42
INV_502872,3/1/2025 15:30,Willowvale_Plant,,Wholegrain Brown,1148,0,11546,12694,production,Manual Correction,3/6/2025,0
INV_512748,1/8/2025 5:29,,STORE_122,Wholegrain Brown,0,253,-70,-323,store_sale,Manual Correction,1/13/2025,253
INV_504393,4/8/2025 15:00,,STORE_049,High Energy White,14,0,114,128,return_from_store,Damaged,4/13/2025,0
INV_504124,5/23/2025 1:52,Shepperton_Plant,,Soft White,0,17,31180,31163,stock_adjustment,Damaged,5/28/2025,17
INV_503438,6/10/2025 11:45,Willowvale_Plant,,High Energy White,11,0,12185,12196,stock_adjustment,Return from Store,6/15/2025,0
INV_510495,5/18/2025 13:11,,STORE_036,Soft White,0,282,-285,-567,store_sale,Damaged,5/23/2025,282
INV_514001,6/21/2025 4:11,Shepperton_Plant,,Seed Loaf,0,27,44911,44884,stock_adjustment,Manual Correction,6/27/2025,27
INV_512493,3/23/2025 0:26,Willowvale_Plant,,Whole Wheat,34,0,11819,11853,stock_adjustment,Expired Waste,3/29/2025,0
INV_504216,7/22/2025 23:16,Shepperton_Plant,,High Energy White,0,384,22314,21930,dispatch,Production,7/27/2025,384
INV_504388,2/15/2025 2:28,Willowvale_Plant,,Seed Loaf,0,49,13019,12970,stock_adjustment,Manual Correction,2/21/2025,49
INV_515689,4/9/2025 20:46,Willowvale_Plant,,High Energy White,0,1240,54544,53304,dispatch,Damaged,4/14/2025,1240
INV_513473,1/30/2025 9:14,,STORE_116,Whole Wheat,0,120,-74,-194,store_sale,Shrinkage,2/5/2025,120
INV_502734,5/19/2025 21:24,Willowvale_Plant,,Seed Loaf,0,920,10150,9230,dispatch,Expired Waste,5/25/2025,920
INV_510947,5/28/2025 3:54,Shepperton_Plant,,High Energy Brown,1095,0,45658,46753,production,Shrinkage,6/2/2025,0
INV_514408,3/15/2025 22:52,,STORE_111,Family Loaf,0,272,143,-129,store_sale,Return from Store,3/22/2025,272
INV_501711,3/14/2025 23:02,Shepperton_Plant,,Whole Wheat,0,126,-2154,-2280,waste,Shrinkage,3/20/2025,126
INV_512760,2/27/2025 11:37,Willowvale_Plant,,High Energy White,42,0,40907,40949,stock_adjustment,Dispatch to Store,3/4/2025,0
INV_507562,7/19/2025 21:37,,STORE_034,Family Loaf,0,200,94,-106,store_sale,Shrinkage,7/26/2025,200
INV_505888,3/18/2025 14:54,,STORE_052,Wholegrain Brown,41,0,-280,-239,return_from_store,Return from Store,3/23/2025,0
INV_511880,3/30/2025 19:48,Willowvale_Plant,,Seed Loaf,0,189,10040,9851,waste,Expired Waste,4/5/2025,189
INV_504035,6/10/2025 20:43,,STORE_059,Seed Loaf,0,134,-132,-266,store_sale,Expired Waste,6/16/2025,134
INV_509848,5/14/2025 3:30,Willowvale_Plant,,Seed Loaf,0,22,14240,14218,stock_adjustment,Sale,5/20/2025,22
INV_508653,6/5/2025 2:16,,STORE_026,Wholegrain Brown,0,159,81,-78,store_sale,Manual Correction,6/10/2025,159
INV_505514,3/10/2025 1:54,,STORE_044,Soft White,54,0,57,111,return_from_store,Sale,3/15/2025,0
INV_504257,7/17/2025 15:04,,STORE_195,High Energy Brown,0,152,0,-152,store_sale,Production,7/22/2025,152
INV_509066,3/12/2025 20:26,Shepperton_Plant,,Family Loaf,1595,0,55767,57362,production,Dispatch to Store,3/19/2025,0
INV_512235,6/11/2025 10:07,Shepperton_Plant,,Whole Wheat,1028,0,51821,52849,production,Shrinkage,6/17/2025,0
INV_505094,7/6/2025 12:25,,STORE_184,Family Loaf,0,195,-520,-715,store_sale,Return from Store,7/13/2025,195
INV_501254,2/11/2025 15:21,Shepperton_Plant,,High Energy Brown,0,28,3027,2999,waste,Damaged,2/16/2025,28
INV_511723,2/18/2025 10:52,Willowvale_Plant,,Family Loaf,29,0,18576,18605,stock_adjustment,Production,2/25/2025,0
INV_508889,3/30/2025 20:11,Shepperton_Plant,,Whole Wheat,0,1382,30874,29492,dispatch,Manual Correction,4/5/2025,1382
INV_516368,3/27/2025 11:30,,STORE_159,High Energy White,86,0,-280,-194,return_from_store,Dispatch to Store,4/1/2025,0
INV_510782,5/8/2025 3:25,Willowvale_Plant,,High Energy Brown,0,132,54215,54083,waste,Return from Store,5/13/2025,132
INV_502122,2/14/2025 18:34,,STORE_137,Whole Wheat,75,0,96,171,return_from_store,Dispatch to Store,2/20/2025,0
INV_502673,5/19/2025 21:10,Willowvale_Plant,,Seed Loaf,0,48,10522,10474,stock_adjustment,Production,5/25/2025,48
INV_510633,2/22/2025 2:20,Shepperton_Plant,,High Energy White,0,109,20550,20441,waste,Manual Correction,2/27/2025,109
INV_503953,4/30/2025 5:25,Shepperton_Plant,,Wholegrain Brown,0,78,13351,13273,waste,Return from Store,5/5/2025,78
INV_501516,7/13/2025 13:14,,STORE_076,High Energy Brown,94,0,0,94,return_from_store,Return from Store,7/18/2025,0
INV_513418,7/4/2025 19:57,,STORE_182,Family Loaf,52,0,-282,-230,return_from_store,Dispatch to Store,7/11/2025,0
INV_515446,2/26/2025 11:19,,STORE_073,Seed Loaf,83,0,88,171,return_from_store,Production,3/4/2025,0
INV_500791,3/27/2025 21:43,,STORE_087,Soft White,45,0,0,45,return_from_store,Shrinkage,4/1/2025,0
INV_512353,2/22/2025 14:54,Shepperton_Plant,,High Energy Brown,805,0,49130,49935,production,Shrinkage,2/27/2025,0
INV_510826,7/6/2025 21:29,Shepperton_Plant,,Seed Loaf,0,353,25730,25377,dispatch,Expired Waste,7/12/2025,353
INV_500337,2/27/2025 5:28,,STORE_196,Soft White,0,91,0,-91,store_sale,Damaged,3/4/2025,91
INV_507289,6/8/2025 15:49,Willowvale_Plant,,Wholegrain Brown,0,831,44959,44128,dispatch,Return from Store,6/13/2025,831
INV_502344,5/15/2025 3:40,,STORE_013,Soft White,0,216,0,-216,store_sale,Manual Correction,5/20/2025,216
INV_504004,3/12/2025 19:58,Willowvale_Plant,,Whole Wheat,828,0,-11068,-10240,production,Production,3/18/2025,0
INV_513005,3/15/2025 10:24,,STORE_045,High Energy White,80,0,0,80,return_from_store,Return from Store,3/20/2025,0
INV_508678,3/18/2025 15:04,,STORE_157,High Energy White,94,0,102,196,return_from_store,Shrinkage,3/23/2025,0
INV_514626,2/28/2025 8:33,Shepperton_Plant,,High Energy White,0,652,34277,33625,dispatch,Production,3/5/2025,652
INV_514110,7/14/2025 4:47,Shepperton_Plant,,Soft White,0,1438,27394,25956,dispatch,Return from Store,7/19/2025,1438
INV_510404,3/5/2025 10:56,Shepperton_Plant,,Family Loaf,0,11,68218,68207,waste,Expired Waste,3/12/2025,11
INV_513270,3/3/2025 7:06,,STORE_037,High Energy Brown,0,278,-68,-346,store_sale,Return from Store,3/8/2025,278
INV_514398,6/21/2025 9:32,Willowvale_Plant,,High Energy White,0,119,41236,41117,waste,Expired Waste,6/26/2025,119
INV_515614,5/7/2025 13:45,,STORE_035,Family Loaf,103,0,-132,-29,return_from_store,Shrinkage,5/14/2025,0
INV_509785,1/2/2025 7:57,Shepperton_Plant,,High Energy White,1609,0,17714,19323,production,Production,1/7/2025,0
INV_500033,5/10/2025 10:42,Willowvale_Plant,,High Energy Brown,0,145,-486,-631,waste,Manual Correction,5/15/2025,145
INV_507443,2/17/2025 19:34,Shepperton_Plant,,High Energy White,0,28,23315,23287,waste,Expired Waste,2/22/2025,28
INV_500311,2/10/2025 13:05,,STORE_147,Family Loaf,93,0,0,93,return_from_store,Expired Waste,2/17/2025,0
INV_506955,2/26/2025 13:16,,STORE_089,High Energy Brown,0,207,129,-78,store_sale,Return from Store,3/3/2025,207
INV_507098,7/4/2025 7:49,Shepperton_Plant,,Wholegrain Brown,1895,0,36841,38736,production,Shrinkage,7/9/2025,0
INV_514986,2/19/2025 13:32,Willowvale_Plant,,Wholegrain Brown,0,614,71920,71306,dispatch,Sale,2/24/2025,614
INV_512539,4/25/2025 23:08,Shepperton_Plant,,High Energy White,0,1366,22122,20756,dispatch,Damaged,4/30/2025,1366
INV_500239,2/19/2025 18:55,Willowvale_Plant,,High Energy White,7,0,1288,1295,stock_adjustment,Sale,2/24/2025,0
INV_513519,3/13/2025 12:02,Willowvale_Plant,,Whole Wheat,32,0,30204,30236,stock_adjustment,Expired Waste,3/19/2025,0
INV_509770,3/17/2025 19:49,Shepperton_Plant,,Soft White,0,977,24498,23521,dispatch,Expired Waste,3/22/2025,977
INV_510581,1/31/2025 9:05,Shepperton_Plant,,Whole Wheat,0,188,42882,42694,waste,,2/6/2025,188
INV_501745,4/3/2025 14:56,,STORE_023,Family Loaf,0,89,-275,-364,store_sale,Damaged,4/10/2025,89
INV_511162,3/25/2025 1:23,Willowvale_Plant,,Whole Wheat,0,36,10445,10409,stock_adjustment,Damaged,3/31/2025,36
INV_516886,3/19/2025 6:26,Shepperton_Plant,,High Energy Brown,0,74,46919,46845,waste,Manual Correction,3/24/2025,74
INV_504256,5/22/2025 19:44,Willowvale_Plant,,High Energy White,0,140,18174,18034,waste,Dispatch to Store,5/27/2025,140
INV_514616,6/3/2025 4:24,,STORE_169,High Energy White,0,257,-104,-361,store_sale,Return from Store,6/8/2025,257
INV_501024,5/6/2025 17:49,Willowvale_Plant,,Seed Loaf,1479,0,3788,5267,production,Sale,5/12/2025,0
INV_508730,5/13/2025 3:15,,STORE_075,Seed Loaf,81,0,-60,21,return_from_store,Sale,5/19/2025,0
INV_512919,5/7/2025 13:48,,STORE_064,Wholegrain Brown,0,144,-559,-703,store_sale,Dispatch to Store,5/12/2025,144
INV_502906,1/29/2025 12:38,Shepperton_Plant,,Wholegrain Brown,0,200,16168,15968,waste,Damaged,2/3/2025,200
INV_509746,1/13/2025 13:25,Shepperton_Plant,,Wholegrain Brown,0,679,28102,27423,dispatch,Return from Store,1/18/2025,679
INV_508773,2/7/2025 1:08,Willowvale_Plant,,Soft White,1139,0,53133,54272,production,Sale,2/12/2025,0
INV_517932,7/14/2025 7:02,Shepperton_Plant,,Seed Loaf,0,117,37931,37814,waste,Dispatch to Store,7/20/2025,117
INV_515919,4/28/2025 21:52,Shepperton_Plant,,Family Loaf,1707,0,105382,107089,production,Sale,5/5/2025,0
INV_517495,4/4/2025 4:20,Shepperton_Plant,,Family Loaf,0,905,106751,105846,dispatch,Manual Correction,4/11/2025,905
INV_514145,2/5/2025 20:59,Shepperton_Plant,,Family Loaf,0,11,90577,90566,waste,Manual Correction,2/12/2025,11
INV_505169,4/28/2025 5:07,Willowvale_Plant,,Soft White,1600,0,29967,31567,production,Damaged,5/3/2025,0
INV_517041,2/16/2025 19:04,Willowvale_Plant,,Family Loaf,0,5,46179,46174,stock_adjustment,Production,2/23/2025,5
INV_517787,5/24/2025 5:44,,STORE_047,Wholegrain Brown,0,159,-467,-626,store_sale,Shrinkage,5/29/2025,159
INV_504203,7/26/2025 17:53,Willowvale_Plant,,Seed Loaf,1746,0,10484,12230,production,Production,8/1/2025,0
INV_510251,2/4/2025 1:04,Willowvale_Plant,,Wholegrain Brown,0,108,63466,63358,waste,Shrinkage,2/9/2025,108
INV_513900,2/20/2025 11:47,Shepperton_Plant,,Seed Loaf,0,35,45198,45163,stock_adjustment,Shrinkage,2/26/2025,35
INV_510861,6/20/2025 11:40,,STORE_110,Wholegrain Brown,0,70,89,19,store_sale,Manual Correction,6/25/2025,70
INV_511313,4/18/2025 18:07,Willowvale_Plant,,Whole Wheat,0,92,8021,7929,waste,Damaged,4/24/2025,92
INV_505787,5/16/2025 2:52,,STORE_052,Whole Wheat,103,0,24,127,return_from_store,Sale,5/22/2025,0
INV_517979,6/25/2025 7:58,,STORE_054,Soft White,0,192,-91,-283,store_sale,Damaged,6/30/2025,192
INV_506723,5/28/2025 18:51,Shepperton_Plant,,Whole Wheat,0,192,29274,29082,waste,Expired Waste,6/3/2025,192
INV_516387,6/18/2025 1:03,Shepperton_Plant,,High Energy White,0,1249,48243,46994,dispatch,Sale,6/23/2025,1249
INV_502357,4/2/2025 23:15,Willowvale_Plant,,Wholegrain Brown,16,0,6840,6856,stock_adjustment,Damaged,4/7/2025,0
INV_507315,5/29/2025 14:42,Willowvale_Plant,,Family Loaf,0,20,3420,3400,waste,Sale,6/5/2025,20
INV_514625,3/12/2025 6:47,Willowvale_Plant,,Soft White,0,57,64611,64554,waste,Return from Store,3/17/2025,57
INV_510437,2/9/2025 12:12,Willowvale_Plant,,Soft White,1084,0,56592,57676,production,Expired Waste,2/14/2025,0
INV_504127,5/29/2025 17:35,,STORE_144,Family Loaf,0,219,-244,-463,store_sale,Manual Correction,6/5/2025,219
INV_505020,3/13/2025 11:15,Shepperton_Plant,,Wholegrain Brown,0,33,11892,11859,stock_adjustment,Shrinkage,3/18/2025,33
INV_512850,2/11/2025 15:35,Shepperton_Plant,,High Energy Brown,1920,0,44987,46907,production,Dispatch to Store,2/16/2025,0
INV_506742,5/11/2025 9:56,,STORE_159,Whole Wheat,0,200,-6,-206,store_sale,Return from Store,5/17/2025,200
INV_506180,3/21/2025 21:14,Willowvale_Plant,,Whole Wheat,0,966,-1673,-2639,dispatch,Damaged,3/27/2025,966
INV_502124,1/16/2025 4:39,Shepperton_Plant,,High Energy White,0,57,4601,4544,waste,Sale,1/21/2025,57
INV_506888,5/1/2025 19:32,Shepperton_Plant,,Seed Loaf,3093,427,19679,19252,dispatch,Manual Correction,5/7/2025,427
INV_514037,5/11/2025 12:17,,STORE_029,Soft White,72,0,59,131,return_from_store,Expired Waste,5/16/2025,0
INV_514447,2/28/2025 10:30,Willowvale_Plant,,Seed Loaf,1637,0,27618,29255,production,Shrinkage,3/6/2025,0
INV_500732,4/8/2025 8:38,Shepperton_Plant,,Whole Wheat,0,1017,-2121,-3138,dispatch,Damaged,4/14/2025,1017
INV_512255,5/11/2025 23:04,Willowvale_Plant,,Family Loaf,1659,0,21509,23168,production,Sale,5/18/2025,0
INV_510876,1/13/2025 1:17,,STORE_134,Family Loaf,11,0,-227,-216,return_from_store,Dispatch to Store,1/20/2025,0
INV_503763,4/2/2025 23:59,,STORE_148,High Energy Brown,31,0,13,44,return_from_store,Manual Correction,4/7/2025,0
INV_500079,2/14/2025 14:22,Willowvale_Plant,,High Energy Brown,0,1016,-714,-1730,dispatch,Damaged,2/19/2025,1016
INV_505758,1/21/2025 17:17,,STORE_156,Soft White,0,206,0,-206,store_sale,Manual Correction,1/26/2025,206
INV_510755,2/12/2025 12:11,Shepperton_Plant,,Seed Loaf,988,0,25125,26113,production,Damaged,2/18/2025,0
INV_500333,2/19/2025 16:55,,STORE_147,Whole Wheat,0,162,0,-162,store_sale,Return from Store,2/25/2025,162
INV_517484,5/12/2025 23:59,,STORE_185,Seed Loaf,0,167,-224,-391,store_sale,Expired Waste,5/18/2025,167
INV_517544,1/23/2025 9:58,Willowvale_Plant,,Soft White,1308,0,70621,71929,production,Dispatch to Store,1/28/2025,0
INV_505562,5/9/2025 1:53,Shepperton_Plant,,High Energy White,0,1348,23297,21949,dispatch,Return from Store,5/14/2025,1348
INV_502188,4/6/2025 3:40,Shepperton_Plant,,Whole Wheat,0,1120,7427,6307,dispatch,Sale,4/12/2025,1120
INV_515631,2/24/2025 14:59,Willowvale_Plant,,Wholegrain Brown,0,727,74691,73964,dispatch,Production,3/1/2025,727
INV_506105,2/25/2025 4:27,,STORE_174,Wholegrain Brown,0,157,0,-157,store_sale,Dispatch to Store,3/2/2025,157
INV_507565,5/29/2025 19:10,Shepperton_Plant,,Family Loaf,0,96,34716,34620,waste,Shrinkage,6/5/2025,96
INV_511368,1/8/2025 15:52,Shepperton_Plant,,Family Loaf,41,0,77478,77519,stock_adjustment,Production,1/15/2025,0
INV_504289,7/24/2025 16:53,Willowvale_Plant,,Whole Wheat,0,1021,-10872,-11893,dispatch,Expired Waste,7/30/2025,1021
INV_500214,5/25/2025 17:07,Shepperton_Plant,,Whole Wheat,0,53,-1469,-1522,waste,Production,5/31/2025,53
INV_509400,5/20/2025 7:49,,STORE_153,Whole Wheat,114,0,-333,-219,return_from_store,Production,5/26/2025,0
INV_503154,3/19/2025 7:19,Willowvale_Plant,,Seed Loaf,1447,0,5500,6947,production,Damaged,3/25/2025,0
INV_506315,7/4/2025 6:27,Willowvale_Plant,,Family Loaf,0,35,2029,1994,waste,Sale,7/11/2025,35
INV_500106,2/7/2025 16:33,Shepperton_Plant,,Wholegrain Brown,0,80,-1461,-1541,waste,Return from Store,2/12/2025,80
INV_505849,6/22/2025 18:05,Willowvale_Plant,,High Energy White,0,818,18456,17638,dispatch,Shrinkage,6/27/2025,818
INV_513332,2/1/2025 13:57,Willowvale_Plant,,Wholegrain Brown,0,169,70129,69960,waste,Expired Waste,2/6/2025,169
INV_505069,6/20/2025 15:05,Shepperton_Plant,,Whole Wheat,0,126,19045,18919,waste,Production,6/26/2025,126
INV_506702,4/7/2025 8:20,,STORE_002,Soft White,16,0,-402,-386,return_from_store,Dispatch to Store,4/12/2025,0
INV_509666,3/17/2025 13:35,Willowvale_Plant,,Soft White,0,1346,60120,58774,dispatch,Shrinkage,3/22/2025,1346
INV_509760,4/15/2025 21:27,Willowvale_Plant,,High Energy White,958,0,29495,30453,production,Expired Waste,4/20/2025,0
INV_501528,5/21/2025 7:29,,STORE_190,Family Loaf,0,199,0,-199,store_sale,Sale,5/28/2025,199
INV_517582,2/9/2025 0:09,Shepperton_Plant,,Whole Wheat,13,0,68354,68367,stock_adjustment,Return from Store,2/15/2025,0
INV_513541,7/19/2025 5:27,,STORE_142,Seed Loaf,0,294,-45,-339,store_sale,Damaged,7/25/2025,294
INV_501662,2/5/2025 3:38,Willowvale_Plant,,Soft White,1351,0,7980,9331,production,Return from Store,2/10/2025,0
INV_500455,4/29/2025 0:54,,STORE_140,Whole Wheat,77,0,-90,-13,return_from_store,Return from Store,5/5/2025,0
INV_512455,3/11/2025 13:10,,STORE_114,Family Loaf,74,0,-457,-383,return_from_store,Expired Waste,3/18/2025,0
INV_507757,5/18/2025 0:36,Shepperton_Plant,,Soft White,0,35,30051,30016,stock_adjustment,Expired Waste,5/23/2025,35
INV_517456,4/17/2025 11:53,Shepperton_Plant,,High Energy White,0,98,49686,49588,waste,Expired Waste,4/22/2025,98
INV_515974,1/17/2025 22:23,Willowvale_Plant,,Whole Wheat,0,152,47409,47257,waste,Production,1/23/2025,152
INV_516490,6/13/2025 5:03,Shepperton_Plant,,Soft White,0,97,24445,24348,waste,Manual Correction,6/18/2025,97
INV_515107,4/15/2025 23:48,Willowvale_Plant,,Whole Wheat,769,0,41032,41801,production,Damaged,4/21/2025,0
INV_514029,5/2/2025 10:19,Willowvale_Plant,,High Energy Brown,0,106,66023,65917,waste,Damaged,5/7/2025,106
INV_508903,2/13/2025 4:33,Shepperton_Plant,,High Energy Brown,1848,0,26575,28423,production,Shrinkage,2/18/2025,0
INV_515843,5/24/2025 13:06,,STORE_117,Wholegrain Brown,0,274,-233,-507,store_sale,Production,5/29/2025,274
INV_507477,5/5/2025 6:47,Willowvale_Plant,,Soft White,1879,0,49052,50931,production,Return from Store,5/10/2025,0
INV_515749,6/19/2025 10:23,Shepperton_Plant,,Wholegrain Brown,0,37,44136,44099,stock_adjustment,Sale,6/24/2025,37
INV_506769,5/3/2025 2:13,,STORE_040,Soft White,0,240,110,-130,store_sale,Expired Waste,5/8/2025,240
INV_517885,5/7/2025 22:32,Shepperton_Plant,,Soft White,0,132,41770,41638,waste,Expired Waste,5/12/2025,132
INV_516492,2/25/2025 6:43,Willowvale_Plant,,High Energy White,0,32,56587,56555,stock_adjustment,Shrinkage,3/2/2025,32
INV_503646,4/2/2025 11:24,Shepperton_Plant,,Whole Wheat,1373,0,7718,9091,production,Sale,4/8/2025,0
INV_512529,5/25/2025 8:51,Willowvale_Plant,,Soft White,1103,0,59006,60109,production,Damaged,5/30/2025,0
INV_510838,7/30/2025 8:56,Willowvale_Plant,,High Energy White,0,1126,36774,35648,dispatch,Return from Store,8/4/2025,1126
INV_506921,4/11/2025 8:48,Shepperton_Plant,,Soft White,1668,0,31086,32754,production,Sale,4/16/2025,0
INV_500173,1/30/2025 14:37,Willowvale_Plant,,Wholegrain Brown,1933,0,-2303,-370,production,Manual Correction,2/4/2025,0
INV_508913,5/30/2025 1:22,Willowvale_Plant,,High Energy White,0,1134,28600,27466,dispatch,Dispatch to Store,6/4/2025,1134
INV_500335,6/24/2025 6:56,Shepperton_Plant,,Family Loaf,0,583,-3623,-4206,dispatch,Damaged,7/1/2025,583
INV_505981,4/22/2025 3:06,Shepperton_Plant,,Wholegrain Brown,1685,0,21838,23523,production,Dispatch to Store,4/27/2025,0
INV_516102,7/30/2025 18:17,Shepperton_Plant,,Seed Loaf,0,688,41919,41231,dispatch,Shrinkage,8/5/2025,688
INV_513641,6/2/2025 14:16,Willowvale_Plant,,Family Loaf,0,175,30299,30124,waste,Sale,6/9/2025,175
INV_500399,6/26/2025 22:28,Shepperton_Plant,,Wholegrain Brown,0,137,-3180,-3317,waste,Damaged,7/1/2025,137
INV_508860,1/9/2025 8:35,,STORE_091,Whole Wheat,73,0,134,207,return_from_store,Dispatch to Store,1/15/2025,0
INV_500749,4/7/2025 22:35,Shepperton_Plant,,High Energy White,0,29,-1238,-1267,stock_adjustment,Production,4/12/2025,29
INV_500611,3/24/2025 4:49,Shepperton_Plant,,Family Loaf,0,723,-1859,-2582,dispatch,Sale,3/31/2025,723
INV_511146,7/12/2025 7:02,,STORE_153,High Energy White,0,204,-473,-677,store_sale,Expired Waste,7/17/2025,204
INV_505711,1/24/2025 17:08,,STORE_164,High Energy White,0,67,79,12,store_sale,Sale,1/29/2025,67
INV_504751,4/21/2025 12:59,Shepperton_Plant,,Soft White,0,151,30060,29909,waste,Shrinkage,4/26/2025,151
INV_510631,7/26/2025 0:27,Shepperton_Plant,,High Energy Brown,27,0,43382,43409,stock_adjustment,Shrinkage,7/31/2025,0
