dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,soft_white,high_energy_brown,whole_grain_loaf,low_gi_seed_loaf,total_quantity,dispatch_delay_minutes,hour,dayofweek
DSP_900569,2025-01-12 03:00:00,2025-01-12 05:20:00,2025-01-12 05:48:00,Shepperton_Plant,Bindura,TRUCK_052,2087,533,807,687,4114,28.0,3,Sunday
DSP_900332,2025-01-07 05:00:00,2025-01-07 06:50:00,2025-01-07 06:56:00,Shepperton_Plant,Murehwa,TRUCK_075,1418,460,406,329,2613,6.0,5,Tuesday
DSP_906955,2025-06-10 05:00:00,2025-06-10 07:20:00,2025-06-10 07:18:00,Shepperton_Plant,Bindura,TRUCK_076,2125,465,617,684,3891,-2.0,5,Tuesday
DSP_904471,2025-04-14 05:00:00,2025-04-14 07:00:00,2025-04-14 07:16:00,Shepperton_Plant,Chegutu,TRUCK_043,2143,583,449,549,3724,16.0,5,Monday
DSP_908815,2025-07-24 04:00:00,2025-07-24 05:00:00,2025-07-24 05:09:00,Shepperton_Plant,Harare,TRUCK_092,1061,324,419,366,2170,9.0,4,Thursday
DSP_906266,2025-05-25 04:00:00,2025-05-25 05:00:00,2025-05-25 05:10:00,Shepperton_Plant,Harare,TRUCK_055,2036,596,454,450,3536,10.0,4,Sunday
DSP_906416,2025-05-29 02:00:00,2025-05-29 04:30:00,2025-05-29 05:04:00,Shepperton_Plant,Chinhoyi,TRUCK_068,1138,403,261,369,2171,34.0,2,Thursday
DSP_904239,2025-04-09 04:00:00,2025-04-09 04:50:00,2025-04-09 04:51:00,Shepperton_Plant,Hatcliff,TRUCK_070,1157,306,378,289,2130,1.0,4,Wednesday
DSP_901164,2025-01-28 04:00:00,2025-01-28 05:50:00,2025-01-28 05:44:00,Shepperton_Plant,Murehwa,TRUCK_107,1744,548,607,848,3747,-6.0,4,Tuesday
DSP_906084,2025-05-22 06:00:00,2025-05-22 06:50:00,2025-05-22 06:53:00,Shepperton_Plant,Hatcliff,TRUCK_043,1619,744,608,572,3543,3.0,6,Thursday
DSP_907128,2025-06-14 02:00:00,2025-06-14 02:50:00,2025-06-14 03:35:00,Shepperton_Plant,Hatcliff,TRUCK_036,1831,396,611,536,3374,45.0,2,Saturday
DSP_908828,2025-07-24 05:00:00,2025-07-24 07:00:00,2025-07-24 06:59:00,Shepperton_Plant,Chegutu,TRUCK_118,1339,443,325,404,2511,-1.0,5,Thursday
DSP_901755,2025-02-09 03:00:00,2025-02-09 03:50:00,2025-02-09 04:02:00,Shepperton_Plant,Hatcliff,TRUCK_110,1668,593,454,550,3265,12.0,3,Sunday
DSP_905928,2025-05-18 02:00:00,2025-05-18 02:50:00,2025-05-18 03:22:00,Shepperton_Plant,Hatcliff,TRUCK_090,1542,634,494,579,3249,32.0,2,Sunday
DSP_900192,2025-01-04 02:00:00,2025-01-04 04:20:00,2025-01-04 04:34:00,Shepperton_Plant,Bindura,TRUCK_025,1737,595,666,579,3577,14.0,2,Saturday
DSP_902654,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:52:00,Shepperton_Plant,Murehwa,TRUCK_128,1926,447,566,555,3494,2.0,4,Sunday
DSP_902742,2025-03-04 06:00:00,2025-03-04 08:00:00,2025-03-04 08:15:00,Shepperton_Plant,Chegutu,TRUCK_038,1480,499,553,699,3231,15.0,6,Tuesday
DSP_903243,2025-03-15 04:00:00,2025-03-15 06:20:00,2025-03-15 07:01:00,Shepperton_Plant,Bindura,TRUCK_097,2097,755,665,660,4177,41.0,4,Saturday
DSP_903250,2025-03-15 02:00:00,2025-03-15 02:50:00,2025-03-15 03:15:00,Shepperton_Plant,Hatcliff,TRUCK_056,1743,763,757,506,3769,25.0,2,Saturday
DSP_906017,2025-05-20 04:00:00,2025-05-20 04:50:00,2025-05-20 05:01:00,Shepperton_Plant,Hatcliff,TRUCK_013,1635,519,426,515,3095,11.0,4,Tuesday
DSP_906194,2025-05-24 05:00:00,2025-05-24 06:00:00,2025-05-24 06:18:00,Shepperton_Plant,Harare,TRUCK_010,1069,302,447,356,2174,18.0,5,Saturday
DSP_904858,2025-04-23 06:00:00,2025-04-23 07:00:00,2025-04-23 07:06:00,Shepperton_Plant,Harare,TRUCK_057,1541,555,548,599,3243,6.0,6,Wednesday
DSP_903198,2025-03-14 06:00:00,2025-03-14 11:00:00,2025-03-14 11:12:00,Shepperton_Plant,Mutare,TRUCK_136,2136,711,612,495,3954,12.0,6,Friday
DSP_901715,2025-02-08 05:00:00,2025-02-08 06:50:00,2025-02-08 07:30:00,Shepperton_Plant,Murehwa,TRUCK_013,1027,203,250,352,1832,40.0,5,Saturday
DSP_906208,2025-05-24 05:00:00,2025-05-24 06:00:00,2025-05-24 06:11:00,Shepperton_Plant,Harare,TRUCK_001,1341,545,434,441,2761,11.0,5,Saturday
DSP_901386,2025-02-01 05:00:00,2025-02-01 06:00:00,2025-02-01 06:44:00,Shepperton_Plant,Harare,TRUCK_111,1056,233,261,388,1938,44.0,5,Saturday
DSP_900779,2025-01-18 05:00:00,2025-01-18 07:20:00,2025-01-18 07:44:00,Shepperton_Plant,Bindura,TRUCK_109,1550,279,421,383,2633,24.0,5,Saturday
DSP_907320,2025-06-18 05:00:00,2025-06-18 07:20:00,2025-06-18 07:33:00,Shepperton_Plant,Bindura,TRUCK_109,1154,378,447,530,2509,13.0,5,Wednesday
DSP_907531,2025-06-24 04:00:00,2025-06-24 06:30:00,2025-06-24 06:44:00,Shepperton_Plant,Chinhoyi,TRUCK_019,1124,201,296,298,1919,14.0,4,Tuesday
DSP_909079,2025-07-29 05:00:00,2025-07-29 06:50:00,2025-07-29 07:35:00,Shepperton_Plant,Murehwa,TRUCK_025,1390,353,467,390,2600,45.0,5,Tuesday
DSP_901467,2025-02-03 05:00:00,2025-02-03 07:00:00,2025-02-03 07:40:00,Shepperton_Plant,Chegutu,TRUCK_132,1787,388,402,478,3055,40.0,5,Monday
DSP_908703,2025-07-21 06:00:00,2025-07-21 07:50:00,2025-07-21 08:19:00,Shepperton_Plant,Murehwa,TRUCK_140,1136,365,456,493,2450,29.0,6,Monday
DSP_906870,2025-06-08 04:00:00,2025-06-08 06:00:00,2025-06-08 06:00:00,Shepperton_Plant,Chegutu,TRUCK_020,1477,399,669,466,3011,0.0,4,Sunday
DSP_903814,2025-03-30 02:00:00,2025-03-30 07:00:00,2025-03-30 07:27:00,Shepperton_Plant,Mutare,TRUCK_064,1843,518,567,406,3334,27.0,2,Sunday
DSP_902193,2025-02-19 05:00:00,2025-02-19 06:50:00,2025-02-19 06:52:00,Shepperton_Plant,Murehwa,TRUCK_072,1643,588,573,634,3438,2.0,5,Wednesday
DSP_900829,2025-01-19 02:00:00,2025-01-19 03:00:00,2025-01-19 03:09:00,Shepperton_Plant,Harare,TRUCK_100,1322,459,503,552,2836,9.0,2,Sunday
DSP_904118,2025-04-06 02:00:00,2025-04-06 04:00:00,2025-04-06 04:14:00,Shepperton_Plant,Chegutu,TRUCK_118,1543,649,440,656,3288,14.0,2,Sunday
DSP_903789,2025-03-30 04:00:00,2025-03-30 06:20:00,2025-03-30 06:39:00,Shepperton_Plant,Bindura,TRUCK_075,1081,439,409,437,2366,19.0,4,Sunday
DSP_902023,2025-02-15 03:00:00,2025-02-15 08:00:00,2025-02-15 08:15:00,Shepperton_Plant,Mutare,TRUCK_082,1382,324,300,303,2309,15.0,3,Saturday
DSP_908718,2025-07-22 03:00:00,2025-07-22 04:50:00,2025-07-22 05:29:00,Shepperton_Plant,Murehwa,TRUCK_078,1879,402,480,524,3285,39.0,3,Tuesday
DSP_906745,2025-06-05 06:00:00,2025-06-05 08:30:00,2025-06-05 08:37:00,Shepperton_Plant,Chinhoyi,TRUCK_060,1681,547,614,648,3490,7.0,6,Thursday
DSP_900187,2025-01-04 02:00:00,2025-01-04 02:50:00,2025-01-04 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_115,1599,330,381,463,2773,1.0,2,Saturday
DSP_906959,2025-06-10 02:00:00,2025-06-10 02:50:00,2025-06-10 03:24:00,Shepperton_Plant,Hatcliff,TRUCK_094,1235,338,393,444,2410,34.0,2,Tuesday
DSP_900107,2025-01-02 03:00:00,2025-01-02 04:50:00,2025-01-02 05:24:00,Shepperton_Plant,Murehwa,TRUCK_083,1189,333,299,268,2089,34.0,3,Thursday
DSP_900132,2025-01-03 02:00:00,2025-01-03 03:50:00,2025-01-03 03:47:00,Shepperton_Plant,Murehwa,TRUCK_133,1945,518,607,541,3611,-3.0,2,Friday
DSP_905500,2025-05-08 04:00:00,2025-05-08 05:00:00,2025-05-08 05:09:00,Shepperton_Plant,Harare,TRUCK_084,1396,336,503,358,2593,9.0,4,Thursday
DSP_908693,2025-07-21 05:00:00,2025-07-21 07:20:00,2025-07-21 07:35:00,Shepperton_Plant,Bindura,TRUCK_135,1144,538,375,439,2496,15.0,5,Monday
DSP_904237,2025-04-09 02:00:00,2025-04-09 04:20:00,2025-04-09 04:51:00,Shepperton_Plant,Bindura,TRUCK_115,2207,655,481,719,4062,31.0,2,Wednesday
DSP_901445,2025-02-02 05:00:00,2025-02-02 05:50:00,2025-02-02 06:34:00,Shepperton_Plant,Hatcliff,TRUCK_115,2128,481,802,604,4015,44.0,5,Sunday
DSP_907147,2025-06-15 03:00:00,2025-06-15 08:00:00,2025-06-15 08:02:00,Shepperton_Plant,Mutare,TRUCK_073,1707,528,503,416,3154,2.0,3,Sunday
DSP_906367,2025-05-28 03:00:00,2025-05-28 05:00:00,2025-05-28 05:40:00,Shepperton_Plant,Chegutu,TRUCK_073,1753,694,631,726,3804,40.0,3,Wednesday
DSP_906075,2025-05-22 05:00:00,2025-05-22 06:00:00,2025-05-22 06:26:00,Shepperton_Plant,Harare,TRUCK_016,1779,763,516,747,3805,26.0,5,Thursday
DSP_904260,2025-04-09 06:00:00,2025-04-09 07:50:00,2025-04-09 07:56:00,Shepperton_Plant,Murehwa,TRUCK_016,1972,425,493,519,3409,6.0,6,Wednesday
DSP_903169,2025-03-14 03:00:00,2025-03-14 04:50:00,2025-03-14 04:50:00,Shepperton_Plant,Murehwa,TRUCK_137,1606,390,427,555,2978,0.0,3,Friday
DSP_903051,2025-03-11 05:00:00,2025-03-11 07:30:00,2025-03-11 07:48:00,Shepperton_Plant,Chinhoyi,TRUCK_031,1204,279,456,341,2280,18.0,5,Tuesday
DSP_903478,2025-03-21 02:00:00,2025-03-21 04:30:00,2025-03-21 05:03:00,Shepperton_Plant,Chinhoyi,TRUCK_004,843,303,398,286,1830,33.0,2,Friday
DSP_903604,2025-03-25 03:00:00,2025-03-25 05:30:00,2025-03-25 05:51:00,Shepperton_Plant,Chinhoyi,TRUCK_023,1061,328,238,285,1912,21.0,3,Tuesday
DSP_906555,2025-05-31 05:00:00,2025-05-31 07:00:00,2025-05-31 07:15:00,Shepperton_Plant,Chegutu,TRUCK_042,1383,585,496,442,2906,15.0,5,Saturday
DSP_901347,2025-01-31 04:00:00,2025-01-31 06:20:00,2025-01-31 07:05:00,Shepperton_Plant,Bindura,TRUCK_138,1831,423,631,638,3523,45.0,4,Friday
DSP_901337,2025-01-31 06:00:00,2025-01-31 06:50:00,2025-01-31 06:52:00,Shepperton_Plant,Hatcliff,TRUCK_079,1655,347,524,393,2919,2.0,6,Friday
DSP_906088,2025-05-22 03:00:00,2025-05-22 08:00:00,2025-05-22 08:16:00,Shepperton_Plant,Mutare,TRUCK_087,1248,510,433,504,2695,16.0,3,Thursday
DSP_907904,2025-07-02 04:00:00,2025-07-02 06:00:00,2025-07-02 06:01:00,Shepperton_Plant,Chegutu,TRUCK_002,1203,432,358,446,2439,1.0,4,Wednesday
DSP_901888,2025-02-12 03:00:00,2025-02-12 03:50:00,2025-02-12 03:41:00,Shepperton_Plant,Hatcliff,TRUCK_054,1738,687,628,480,3533,-9.0,3,Wednesday
DSP_906984,2025-06-11 04:00:00,2025-06-11 05:00:00,2025-06-11 04:57:00,Shepperton_Plant,Harare,TRUCK_013,845,399,351,266,1861,-3.0,4,Wednesday
DSP_904903,2025-04-24 04:00:00,2025-04-24 09:00:00,2025-04-24 09:24:00,Shepperton_Plant,Mutare,TRUCK_001,1324,385,402,390,2501,24.0,4,Thursday
DSP_908136,2025-07-08 03:00:00,2025-07-08 05:20:00,2025-07-08 05:43:00,Shepperton_Plant,Bindura,TRUCK_035,2173,477,581,415,3646,23.0,3,Tuesday
DSP_901279,2025-01-30 02:00:00,2025-01-30 04:30:00,2025-01-30 04:30:00,Shepperton_Plant,Chinhoyi,TRUCK_128,1829,744,579,599,3751,0.0,2,Thursday
DSP_900301,2025-01-06 04:00:00,2025-01-06 06:00:00,2025-01-06 06:01:00,Shepperton_Plant,Chegutu,TRUCK_057,1468,699,620,447,3234,1.0,4,Monday
DSP_900326,2025-01-07 04:00:00,2025-01-07 09:00:00,2025-01-07 08:51:00,Shepperton_Plant,Mutare,TRUCK_072,1957,434,620,500,3511,-9.0,4,Tuesday
DSP_903165,2025-03-14 05:00:00,2025-03-14 05:50:00,2025-03-14 06:31:00,Shepperton_Plant,Hatcliff,TRUCK_006,1961,750,686,685,4082,41.0,5,Friday
DSP_909155,2025-07-31 02:00:00,2025-07-31 04:30:00,2025-07-31 04:48:00,Shepperton_Plant,Chinhoyi,TRUCK_101,1257,375,405,416,2453,18.0,2,Thursday
DSP_907557,2025-06-24 04:00:00,2025-06-24 05:50:00,2025-06-24 06:13:00,Shepperton_Plant,Murehwa,TRUCK_033,2343,532,714,574,4163,23.0,4,Tuesday
DSP_908388,2025-07-15 02:00:00,2025-07-15 07:00:00,2025-07-15 06:55:00,Shepperton_Plant,Mutare,TRUCK_041,1812,588,411,557,3368,-5.0,2,Tuesday
DSP_908856,2025-07-25 02:00:00,2025-07-25 04:20:00,2025-07-25 04:35:00,Shepperton_Plant,Bindura,TRUCK_044,2209,495,644,454,3802,15.0,2,Friday
DSP_906897,2025-06-09 05:00:00,2025-06-09 05:50:00,2025-06-09 06:02:00,Shepperton_Plant,Hatcliff,TRUCK_096,1109,315,516,399,2339,12.0,5,Monday
DSP_906767,2025-06-05 02:00:00,2025-06-05 02:50:00,2025-06-05 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_110,1263,301,320,339,2223,1.0,2,Thursday
DSP_903782,2025-03-29 04:00:00,2025-03-29 06:30:00,2025-03-29 06:58:00,Shepperton_Plant,Chinhoyi,TRUCK_042,1268,405,274,399,2346,28.0,4,Saturday
DSP_902787,2025-03-05 04:00:00,2025-03-05 06:20:00,2025-03-05 06:32:00,Shepperton_Plant,Bindura,TRUCK_039,1769,517,816,709,3811,12.0,4,Wednesday
DSP_908097,2025-07-07 05:00:00,2025-07-07 07:00:00,2025-07-07 07:15:00,Shepperton_Plant,Chegutu,TRUCK_056,1863,620,751,644,3878,15.0,5,Monday
DSP_900549,2025-01-12 02:00:00,2025-01-12 04:00:00,2025-01-12 04:21:00,Shepperton_Plant,Chegutu,TRUCK_066,1742,616,432,595,3385,21.0,2,Sunday
DSP_901614,2025-02-06 02:00:00,2025-02-06 04:00:00,2025-02-06 04:15:00,Shepperton_Plant,Chegutu,TRUCK_007,1126,439,398,482,2445,15.0,2,Thursday
DSP_905547,2025-05-09 04:00:00,2025-05-09 04:50:00,2025-05-09 05:02:00,Shepperton_Plant,Hatcliff,TRUCK_080,1718,383,461,599,3161,12.0,4,Friday
DSP_901633,2025-02-06 03:00:00,2025-02-06 03:50:00,2025-02-06 03:41:00,Shepperton_Plant,Hatcliff,TRUCK_002,1570,477,612,818,3477,-9.0,3,Thursday
DSP_900238,2025-01-05 05:00:00,2025-01-05 06:50:00,2025-01-05 07:00:00,Shepperton_Plant,Murehwa,TRUCK_006,1954,573,462,568,3557,10.0,5,Sunday
DSP_901118,2025-01-27 03:00:00,2025-01-27 05:20:00,2025-01-27 05:36:00,Shepperton_Plant,Bindura,TRUCK_001,1308,441,369,399,2517,16.0,3,Monday
DSP_908940,2025-07-27 02:00:00,2025-07-27 03:00:00,2025-07-27 02:51:00,Shepperton_Plant,Harare,TRUCK_004,1425,430,425,466,2746,-9.0,2,Sunday
DSP_902243,2025-02-21 04:00:00,2025-02-21 09:00:00,2025-02-21 08:56:00,Shepperton_Plant,Mutare,TRUCK_146,1220,391,259,358,2228,-4.0,4,Friday
DSP_908558,2025-07-19 06:00:00,2025-07-19 07:00:00,2025-07-19 07:38:00,Shepperton_Plant,Harare,TRUCK_078,1748,757,732,578,3815,38.0,6,Saturday
DSP_903944,2025-04-02 04:00:00,2025-04-02 05:00:00,2025-04-02 04:57:00,Shepperton_Plant,Harare,TRUCK_143,855,392,313,300,1860,-3.0,4,Wednesday
DSP_901757,2025-02-09 04:00:00,2025-02-09 06:30:00,2025-02-09 06:34:00,Shepperton_Plant,Chinhoyi,TRUCK_072,955,375,347,312,1989,4.0,4,Sunday
DSP_906086,2025-05-22 06:00:00,2025-05-22 08:00:00,2025-05-22 08:27:00,Shepperton_Plant,Chegutu,TRUCK_041,1963,541,678,805,3987,27.0,6,Thursday
DSP_903004,2025-03-10 05:00:00,2025-03-10 07:00:00,2025-03-10 07:14:00,Shepperton_Plant,Chegutu,TRUCK_071,1270,310,397,494,2471,14.0,5,Monday
DSP_902075,2025-02-17 05:00:00,2025-02-17 07:00:00,2025-02-17 07:22:00,Shepperton_Plant,Chegutu,TRUCK_072,1372,579,486,564,3001,22.0,5,Monday
DSP_908050,2025-07-06 03:00:00,2025-07-06 05:20:00,2025-07-06 06:05:00,Shepperton_Plant,Bindura,TRUCK_125,1774,481,820,611,3686,45.0,3,Sunday
DSP_907998,2025-07-05 02:00:00,2025-07-05 04:30:00,2025-07-05 04:34:00,Shepperton_Plant,Chinhoyi,TRUCK_003,1948,666,739,701,4054,4.0,2,Saturday
DSP_904547,2025-04-16 05:00:00,2025-04-16 10:00:00,2025-04-16 10:40:00,Shepperton_Plant,Mutare,TRUCK_118,1562,494,405,554,3015,40.0,5,Wednesday
DSP_903787,2025-03-29 03:00:00,2025-03-29 05:00:00,2025-03-29 05:08:00,Shepperton_Plant,Chegutu,TRUCK_112,2132,395,628,536,3691,8.0,3,Saturday
DSP_902354,2025-02-23 06:00:00,2025-02-23 11:00:00,2025-02-23 10:51:00,Shepperton_Plant,Mutare,TRUCK_009,1054,327,343,328,2052,-9.0,6,Sunday
DSP_906313,2025-05-27 02:00:00,2025-05-27 03:50:00,2025-05-27 04:18:00,Shepperton_Plant,Murehwa,TRUCK_043,2283,470,608,516,3877,28.0,2,Tuesday
DSP_901624,2025-02-06 06:00:00,2025-02-06 07:50:00,2025-02-06 07:54:00,Shepperton_Plant,Murehwa,TRUCK_133,1407,367,398,326,2498,4.0,6,Thursday
DSP_903076,2025-03-12 06:00:00,2025-03-12 06:50:00,2025-03-12 07:25:00,Shepperton_Plant,Hatcliff,TRUCK_003,1305,243,283,410,2241,35.0,6,Wednesday
DSP_902207,2025-02-19 02:00:00,2025-02-19 04:00:00,2025-02-19 03:56:00,Shepperton_Plant,Chegutu,TRUCK_022,2483,587,536,574,4180,-4.0,2,Wednesday
DSP_904725,2025-04-20 03:00:00,2025-04-20 04:50:00,2025-04-20 05:11:00,Shepperton_Plant,Murehwa,TRUCK_065,999,297,236,297,1829,21.0,3,Sunday
DSP_902200,2025-02-19 06:00:00,2025-02-19 08:30:00,2025-02-19 09:13:00,Shepperton_Plant,Chinhoyi,TRUCK_060,2085,667,604,605,3961,43.0,6,Wednesday
DSP_904486,2025-04-14 05:00:00,2025-04-14 06:00:00,2025-04-14 06:04:00,Shepperton_Plant,Harare,TRUCK_079,1393,471,442,587,2893,4.0,5,Monday
DSP_906856,2025-06-08 03:00:00,2025-06-08 05:00:00,2025-06-08 05:08:00,Shepperton_Plant,Chegutu,TRUCK_116,1558,428,728,523,3237,8.0,3,Sunday
DSP_908691,2025-07-21 02:00:00,2025-07-21 07:00:00,2025-07-21 07:05:00,Shepperton_Plant,Mutare,TRUCK_143,1283,283,342,462,2370,5.0,2,Monday
DSP_904477,2025-04-14 06:00:00,2025-04-14 07:00:00,2025-04-14 07:27:00,Shepperton_Plant,Harare,TRUCK_105,1121,326,272,353,2072,27.0,6,Monday
DSP_907166,2025-06-15 02:00:00,2025-06-15 03:50:00,2025-06-15 03:53:00,Shepperton_Plant,Murehwa,TRUCK_126,1818,625,553,448,3444,3.0,2,Sunday
DSP_901424,2025-02-02 02:00:00,2025-02-02 07:00:00,2025-02-02 07:26:00,Shepperton_Plant,Mutare,TRUCK_113,1724,686,552,728,3690,26.0,2,Sunday
DSP_907798,2025-06-30 05:00:00,2025-06-30 06:50:00,2025-06-30 07:02:00,Shepperton_Plant,Murehwa,TRUCK_096,1917,496,358,462,3233,12.0,5,Monday
DSP_908284,2025-07-12 04:00:00,2025-07-12 04:50:00,2025-07-12 05:35:00,Shepperton_Plant,Hatcliff,TRUCK_017,1250,346,295,249,2140,45.0,4,Saturday
DSP_900949,2025-01-22 04:00:00,2025-01-22 05:50:00,2025-01-22 06:14:00,Shepperton_Plant,Murehwa,TRUCK_129,1739,476,490,537,3242,24.0,4,Wednesday
DSP_907809,2025-06-30 06:00:00,2025-06-30 08:00:00,2025-06-30 08:05:00,Shepperton_Plant,Chegutu,TRUCK_032,2027,640,617,896,4180,5.0,6,Monday
DSP_900240,2025-01-05 02:00:00,2025-01-05 04:20:00,2025-01-05 04:30:00,Shepperton_Plant,Bindura,TRUCK_059,1074,309,350,289,2022,10.0,2,Sunday
DSP_901923,2025-02-13 03:00:00,2025-02-13 08:00:00,2025-02-13 08:03:00,Shepperton_Plant,Mutare,TRUCK_105,1895,680,760,760,4095,3.0,3,Thursday
DSP_901399,2025-02-01 05:00:00,2025-02-01 07:30:00,2025-02-01 07:41:00,Shepperton_Plant,Chinhoyi,TRUCK_013,1487,475,720,510,3192,11.0,5,Saturday
DSP_907970,2025-07-04 06:00:00,2025-07-04 08:20:00,2025-07-04 08:37:00,Shepperton_Plant,Bindura,TRUCK_110,1056,266,354,281,1957,17.0,6,Friday
DSP_902433,2025-02-25 06:00:00,2025-02-25 08:00:00,2025-02-25 08:16:00,Shepperton_Plant,Chegutu,TRUCK_007,1916,410,530,558,3414,16.0,6,Tuesday
DSP_903182,2025-03-14 06:00:00,2025-03-14 06:50:00,2025-03-14 07:14:00,Shepperton_Plant,Hatcliff,TRUCK_087,1896,800,675,578,3949,24.0,6,Friday
DSP_908071,2025-07-07 03:00:00,2025-07-07 05:00:00,2025-07-07 05:12:00,Shepperton_Plant,Chegutu,TRUCK_086,2412,491,574,642,4119,12.0,3,Monday
DSP_901577,2025-02-05 04:00:00,2025-02-05 09:00:00,2025-02-05 09:03:00,Shepperton_Plant,Mutare,TRUCK_079,1633,454,531,658,3276,3.0,4,Wednesday
DSP_901909,2025-02-12 04:00:00,2025-02-12 04:50:00,2025-02-12 05:12:00,Shepperton_Plant,Hatcliff,TRUCK_023,1425,437,426,339,2627,22.0,4,Wednesday
DSP_903271,2025-03-16 05:00:00,2025-03-16 06:00:00,2025-03-16 06:01:00,Shepperton_Plant,Harare,TRUCK_073,1634,581,661,488,3364,1.0,5,Sunday
DSP_904984,2025-04-26 04:00:00,2025-04-26 09:00:00,2025-04-26 09:45:00,Shepperton_Plant,Mutare,TRUCK_024,2090,664,505,724,3983,45.0,4,Saturday
DSP_903413,2025-03-19 03:00:00,2025-03-19 04:50:00,2025-03-19 04:54:00,Shepperton_Plant,Murehwa,TRUCK_038,1273,472,399,427,2571,4.0,3,Wednesday
DSP_901548,2025-02-05 03:00:00,2025-02-05 03:50:00,2025-02-05 04:18:00,Shepperton_Plant,Hatcliff,TRUCK_075,1055,342,404,314,2115,28.0,3,Wednesday
DSP_908690,2025-07-21 06:00:00,2025-07-21 07:50:00,2025-07-21 08:15:00,Shepperton_Plant,Murehwa,TRUCK_116,2284,422,500,638,3844,25.0,6,Monday
DSP_903796,2025-03-30 06:00:00,2025-03-30 11:00:00,2025-03-30 10:51:00,Shepperton_Plant,Mutare,TRUCK_110,1942,407,433,568,3350,-9.0,6,Sunday
DSP_901718,2025-02-08 04:00:00,2025-02-08 04:50:00,2025-02-08 05:06:00,Shepperton_Plant,Hatcliff,TRUCK_134,883,311,320,405,1919,16.0,4,Saturday
DSP_903587,2025-03-24 05:00:00,2025-03-24 10:00:00,2025-03-24 10:15:00,Shepperton_Plant,Mutare,TRUCK_020,1610,462,608,503,3183,15.0,5,Monday
DSP_907536,2025-06-24 02:00:00,2025-06-24 07:00:00,2025-06-24 07:15:00,Shepperton_Plant,Mutare,TRUCK_094,1928,671,700,532,3831,15.0,2,Tuesday
DSP_904273,2025-04-10 06:00:00,2025-04-10 07:00:00,2025-04-10 07:06:00,Shepperton_Plant,Harare,TRUCK_113,2181,572,599,738,4090,6.0,6,Thursday
DSP_904645,2025-04-18 05:00:00,2025-04-18 06:50:00,2025-04-18 06:45:00,Shepperton_Plant,Murehwa,TRUCK_069,1674,355,491,409,2929,-5.0,5,Friday
DSP_905206,2025-05-01 02:00:00,2025-05-01 02:50:00,2025-05-01 03:29:00,Shepperton_Plant,Hatcliff,TRUCK_086,1510,542,500,599,3151,39.0,2,Thursday
DSP_904528,2025-04-15 03:00:00,2025-04-15 04:50:00,2025-04-15 04:50:00,Shepperton_Plant,Murehwa,TRUCK_141,1627,561,753,675,3616,0.0,3,Tuesday
DSP_907065,2025-06-13 04:00:00,2025-06-13 06:00:00,2025-06-13 06:03:00,Shepperton_Plant,Chegutu,TRUCK_096,1903,492,557,421,3373,3.0,4,Friday
DSP_901679,2025-02-07 04:00:00,2025-02-07 09:00:00,2025-02-07 09:23:00,Shepperton_Plant,Mutare,TRUCK_124,1236,309,332,442,2319,23.0,4,Friday
DSP_908638,2025-07-20 05:00:00,2025-07-20 05:50:00,2025-07-20 06:01:00,Shepperton_Plant,Hatcliff,TRUCK_015,1170,371,384,343,2268,11.0,5,Sunday
DSP_902993,2025-03-09 02:00:00,2025-03-09 03:50:00,2025-03-09 04:07:00,Shepperton_Plant,Murehwa,TRUCK_010,1724,480,356,513,3073,17.0,2,Sunday
DSP_905889,2025-05-17 05:00:00,2025-05-17 06:50:00,2025-05-17 06:59:00,Shepperton_Plant,Murehwa,TRUCK_088,2033,558,685,821,4097,9.0,5,Saturday
DSP_907125,2025-06-14 05:00:00,2025-06-14 06:50:00,2025-06-14 06:54:00,Shepperton_Plant,Murehwa,TRUCK_126,1223,372,485,440,2520,4.0,5,Saturday
DSP_906342,2025-05-27 03:00:00,2025-05-27 05:20:00,2025-05-27 05:40:00,Shepperton_Plant,Bindura,TRUCK_109,1249,392,397,450,2488,20.0,3,Tuesday
DSP_903170,2025-03-14 02:00:00,2025-03-14 03:00:00,2025-03-14 03:29:00,Shepperton_Plant,Harare,TRUCK_131,961,305,331,255,1852,29.0,2,Friday
DSP_901861,2025-02-12 02:00:00,2025-02-12 04:30:00,2025-02-12 04:25:00,Shepperton_Plant,Chinhoyi,TRUCK_110,2107,473,607,574,3761,-5.0,2,Wednesday
DSP_902762,2025-03-04 04:00:00,2025-03-04 06:00:00,2025-03-04 06:22:00,Shepperton_Plant,Chegutu,TRUCK_090,1568,632,656,489,3345,22.0,4,Tuesday
DSP_906625,2025-06-02 02:00:00,2025-06-02 03:00:00,2025-06-02 02:50:00,Shepperton_Plant,Harare,TRUCK_061,1375,305,311,359,2350,-10.0,2,Monday
DSP_900909,2025-01-21 06:00:00,2025-01-21 07:00:00,2025-01-21 06:58:00,Shepperton_Plant,Harare,TRUCK_120,1034,424,283,374,2115,-2.0,6,Tuesday
DSP_902054,2025-02-16 03:00:00,2025-02-16 05:00:00,2025-02-16 05:32:00,Shepperton_Plant,Chegutu,TRUCK_131,1591,397,520,396,2904,32.0,3,Sunday
