record_id,timestamp,plant_id,depot_id,route_id,store_id,sku,balance_before,balance_after,quantity_moved,movement_type,reason_code,expiry_date
INV_2001346,2025-04-02 01:00:00,Shepperton_Plant,Chegutu,,STORE_094,Soft white,3574,3542,-32,sale,Sale,2025-07-10
INV_2001347,2025-06-19 20:00:00,Shepperton_Plant,Chinhoyi,,STORE_136,Low GI Seed loaf,1048,999,-49,sale,Sale,2025-06-07
INV_2001348,2025-06-11 02:00:00,Shepperton_Plant,Bindura,RT_BIN_01,STORE_047,Whole grain loaf,1462,1570,108,return_from_store,Return from store,2025-04-28
INV_2001349,2025-07-07 10:00:00,Shepperton_Plant,Hatcliff,RT_CHI_01,STORE_031,Whole grain loaf,3315,2974,-341,dispatch,Dispatch to depot,2025-03-25
INV_2001350,2025-02-04 22:00:00,Shepperton_Plant,Bindura,,STORE_140,High Energy Brown,2127,3635,1508,production,Baked Output,2025-05-25
INV_2001351,2025-04-14 07:00:00,Shepperton_Plant,Harare,,STORE_138,High Energy Brown,2969,2953,-16,sale,Sale,2025-03-29
INV_2001352,2025-07-19 21:00:00,Shepperton_Plant,Murehwa,,STORE_200,Soft white,2559,2545,-14,sale,Sale,2025-06-09
INV_2001353,2025-07-06 02:00:00,Shepperton_Plant,Harare,,STORE_030,Whole grain loaf,3935,3893,-42,sale,Sale,2025-06-23
INV_2001354,2025-03-02 10:00:00,Shepperton_Plant,Bindura,RT_HAR_03,STORE_011,Whole grain loaf,3639,3211,-428,dispatch,Dispatch to depot,2025-04-28
INV_2001355,2025-03-24 17:00:00,Shepperton_Plant,Mutare,,STORE_001,High Energy Brown,2474,2271,-203,waste,Expired Waste,2025-03-02
INV_2001356,2025-04-22 16:00:00,Shepperton_Plant,Bindura,,STORE_191,Soft white,2124,3580,1456,production,Baked Output,2025-05-08
INV_2001357,2025-02-28 14:00:00,Shepperton_Plant,Chinhoyi,,STORE_028,Whole grain loaf,2104,3341,1237,production,Baked Output,2025-08-01
INV_2001358,2025-01-16 11:00:00,Shepperton_Plant,Mutare,,STORE_116,Low GI Seed loaf,3846,3789,-57,sale,Sale,2025-06-08
INV_2001359,2025-06-13 12:00:00,Shepperton_Plant,Bindura,,STORE_180,Low GI Seed loaf,1383,1351,-32,sale,Sale,2025-06-01
INV_2001360,2025-01-05 15:00:00,Shepperton_Plant,Mutare,,STORE_075,High Energy Brown,1913,1854,-59,sale,Sale,2025-03-29
INV_2001361,2025-02-08 04:00:00,Shepperton_Plant,Hatcliff,RT_HAR_01,STORE_016,Low GI Seed loaf,3070,1943,-1127,dispatch,Dispatch to store,2025-05-31
INV_2001362,2025-01-15 00:00:00,Shepperton_Plant,Murehwa,,STORE_061,High Energy Brown,3079,5700,2621,production,Baked Output,2025-03-27
INV_2001363,2025-06-01 08:00:00,Shepperton_Plant,Chinhoyi,,STORE_134,Whole grain loaf,2763,2626,-137,waste,Damaged,2025-05-05
INV_2001364,2025-02-26 09:00:00,Shepperton_Plant,Chinhoyi,,STORE_147,High Energy Brown,3601,3542,-59,sale,Sale,2025-03-07
INV_2001365,2025-05-21 06:00:00,Shepperton_Plant,Harare,,STORE_031,High Energy Brown,1773,1713,-60,sale,Sale,2025-07-02
INV_2001366,2025-02-13 07:00:00,Shepperton_Plant,Chinhoyi,,STORE_179,Whole grain loaf,1587,1545,-42,sale,Sale,2025-04-22
INV_2001367,2025-06-22 23:00:00,Shepperton_Plant,Mutare,,STORE_027,High Energy Brown,2555,2535,-20,sale,Sale,2025-01-18
INV_2001368,2025-01-07 13:00:00,Shepperton_Plant,Bindura,,STORE_137,High Energy Brown,3128,4415,1287,production,Baked Output,2025-07-03
INV_2001369,2025-06-02 01:00:00,Shepperton_Plant,Chegutu,,STORE_175,Soft white,1475,1332,-143,waste,Damaged,2025-07-20
INV_2001370,2025-04-06 15:00:00,Shepperton_Plant,Chegutu,RT_MUT_01,STORE_103,Low GI Seed loaf,3036,3150,114,return_from_store,Return from store,2025-07-22
INV_2001371,2025-04-08 04:00:00,Shepperton_Plant,Murehwa,RT_HAT_02,STORE_031,Soft white,2780,1748,-1032,dispatch,Dispatch to depot,2025-03-04
INV_2001372,2025-06-16 07:00:00,Shepperton_Plant,Murehwa,,STORE_044,Low GI Seed loaf,2853,2840,-13,sale,Sale,2025-07-26
INV_2001373,2025-05-13 16:00:00,Shepperton_Plant,Mutare,,STORE_077,Whole grain loaf,3012,2989,-23,sale,Sale,2025-05-22
INV_2001374,2025-02-15 22:00:00,Shepperton_Plant,Mutare,,STORE_183,Soft white,1291,1247,-44,sale,Sale,2025-08-01
INV_2001375,2025-02-04 20:00:00,Shepperton_Plant,Bindura,RT_MUT_02,STORE_051,Whole grain loaf,1837,836,-1001,dispatch,Dispatch to store,2025-03-13
INV_2001376,2025-07-15 18:00:00,Shepperton_Plant,Mutare,,STORE_182,High Energy Brown,1411,1355,-56,sale,Sale,2025-06-14
INV_2001377,2025-07-11 08:00:00,Shepperton_Plant,Chinhoyi,,STORE_103,Low GI Seed loaf,2146,2096,-50,sale,Sale,2025-01-10
INV_2001378,2025-04-10 22:00:00,Shepperton_Plant,Hatcliff,,STORE_186,Low GI Seed loaf,3254,3236,-18,sale,Sale,2025-03-07
INV_2001379,2025-02-20 05:00:00,Shepperton_Plant,Chegutu,,STORE_098,Low GI Seed loaf,2985,2957,-28,sale,Sale,2025-01-24
INV_2001380,2025-01-26 21:00:00,Shepperton_Plant,Harare,,STORE_025,High Energy Brown,1166,1118,-48,sale,Sale,2025-07-12
INV_2001381,2025-04-26 09:00:00,Shepperton_Plant,Hatcliff,,STORE_084,Soft white,3214,3165,-49,sale,Sale,2025-06-08
INV_2001382,2025-02-20 02:00:00,Shepperton_Plant,Chinhoyi,,STORE_101,High Energy Brown,3133,3096,-37,sale,Sale,2025-06-06
INV_2001383,2025-06-27 02:00:00,Shepperton_Plant,Harare,,STORE_039,Soft white,1039,3283,2244,production,Baked Output,2025-02-02
INV_2001384,2025-02-11 20:00:00,Shepperton_Plant,Murehwa,,STORE_014,Whole grain loaf,319,2570,2251,production,Baked Output,2025-04-26
INV_2001385,2025-05-28 18:00:00,Shepperton_Plant,Harare,,STORE_069,Whole grain loaf,3618,3589,-29,sale,Sale,2025-07-15
INV_2001386,2025-01-14 17:00:00,Shepperton_Plant,Bindura,,STORE_184,Low GI Seed loaf,1088,1029,-59,sale,Sale,2025-02-23
INV_2001387,2025-04-08 04:00:00,Shepperton_Plant,Chegutu,,STORE_033,High Energy Brown,1488,1469,-19,sale,Sale,2025-05-26
INV_2001388,2025-06-22 18:00:00,Shepperton_Plant,Harare,,STORE_129,Low GI Seed loaf,1905,1895,-10,sale,Sale,2025-04-21
INV_2001389,2025-02-04 06:00:00,Shepperton_Plant,Chinhoyi,,STORE_063,Low GI Seed loaf,2510,2470,-40,sale,Sale,2025-02-22
INV_2001390,2025-02-05 18:00:00,Shepperton_Plant,Mutare,RT_HAT_01,STORE_108,Whole grain loaf,952,-231,-1183,dispatch,Dispatch to store,2025-07-29
INV_2001391,2025-07-01 10:00:00,Shepperton_Plant,Hatcliff,,STORE_069,Low GI Seed loaf,2597,2592,-5,sale,Sale,2025-01-09
INV_2001392,2025-02-26 08:00:00,Shepperton_Plant,Murehwa,,STORE_195,Soft white,2958,5734,2776,production,Baked Output,2025-04-16
INV_2001393,2025-02-23 11:00:00,Shepperton_Plant,Chinhoyi,RT_BIN_01,STORE_006,Soft white,1487,1557,70,return_from_store,Return from store,2025-05-18
INV_2001394,2025-06-14 06:00:00,Shepperton_Plant,Bindura,,STORE_110,Soft white,2354,2330,-24,sale,Sale,2025-01-31
INV_2001395,2025-02-11 13:00:00,Shepperton_Plant,Chegutu,,STORE_145,Whole grain loaf,3296,3275,-21,sale,Sale,2025-06-11
INV_2001396,2025-04-23 09:00:00,Shepperton_Plant,Harare,,STORE_052,Low GI Seed loaf,1825,1757,-68,waste,Damaged,2025-07-02
INV_2001397,2025-06-21 00:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_064,Low GI Seed loaf,1547,640,-907,dispatch,Dispatch to depot,2025-01-24
INV_2001398,2025-04-28 11:00:00,Shepperton_Plant,Murehwa,,STORE_157,Soft white,1022,990,-32,sale,Sale,2025-01-04
INV_2001399,2025-04-26 12:00:00,Shepperton_Plant,Murehwa,,STORE_048,Low GI Seed loaf,3706,3649,-57,sale,Sale,2025-04-12
INV_2001400,2025-07-02 10:00:00,Shepperton_Plant,Bindura,,STORE_188,Soft white,2182,2148,-34,sale,Sale,2025-07-08
INV_2001401,2025-04-13 05:00:00,Shepperton_Plant,Hatcliff,,STORE_079,High Energy Brown,3941,3921,-20,sale,Sale,2025-05-30
INV_2001402,2025-03-12 20:00:00,Shepperton_Plant,Chegutu,RT_HAT_01,STORE_039,Whole grain loaf,2513,2616,103,return_from_store,Return from store,2025-05-16
INV_2001403,2025-02-06 22:00:00,Shepperton_Plant,Harare,,STORE_132,Whole grain loaf,2379,2351,-28,sale,Sale,2025-05-23
INV_2001404,2025-03-15 04:00:00,Shepperton_Plant,Chegutu,,STORE_117,Soft white,1972,1957,-15,sale,Sale,2025-02-14
INV_2001405,2025-07-23 14:00:00,Shepperton_Plant,Murehwa,,STORE_127,Low GI Seed loaf,3171,3160,-11,sale,Sale,2025-05-10
INV_2001406,2025-01-13 08:00:00,Shepperton_Plant,Chinhoyi,,STORE_152,Soft white,940,908,-32,sale,Sale,2025-02-14
INV_2001407,2025-04-08 00:00:00,Shepperton_Plant,Chinhoyi,RT_MUT_01,STORE_190,Low GI Seed loaf,2963,2092,-871,dispatch,Dispatch to depot,2025-05-13
INV_2001408,2025-02-09 10:00:00,Shepperton_Plant,Bindura,,STORE_001,High Energy Brown,2213,2156,-57,sale,Sale,2025-06-28
INV_2001409,2025-05-18 21:00:00,Shepperton_Plant,Murehwa,,STORE_111,Whole grain loaf,2457,2418,-39,sale,Sale,2025-07-18
INV_2001410,2025-06-24 06:00:00,Shepperton_Plant,Harare,,STORE_070,Soft white,1309,1181,-128,waste,Damaged,2025-06-08
INV_2001411,2025-01-15 20:00:00,Shepperton_Plant,Mutare,,STORE_193,Soft white,-302,-352,-50,sale,Sale,2025-02-10
INV_2001412,2025-01-01 18:00:00,Shepperton_Plant,Chinhoyi,RT_HAT_01,STORE_051,Whole grain loaf,1998,972,-1026,dispatch,Dispatch to store,2025-07-16
INV_2001413,2025-01-04 07:00:00,Shepperton_Plant,Hatcliff,,STORE_132,High Energy Brown,2293,4170,1877,production,Baked Output,2025-02-28
INV_2001414,2025-02-20 04:00:00,Shepperton_Plant,Bindura,,STORE_067,Low GI Seed loaf,2246,2235,-11,sale,Sale,2025-03-20
INV_2001415,2025-03-19 15:00:00,Shepperton_Plant,Harare,RT_MUR_01,STORE_087,Soft white,2939,1450,-1489,dispatch,Dispatch to depot,2025-02-07
INV_2001416,2025-03-10 01:00:00,Shepperton_Plant,Hatcliff,,STORE_163,High Energy Brown,1717,1712,-5,sale,Sale,2025-02-06
INV_2001417,2025-01-25 13:00:00,Shepperton_Plant,Chegutu,,STORE_113,Low GI Seed loaf,1641,4634,2993,production,Baked Output,2025-06-12
INV_2001418,2025-01-21 21:00:00,Shepperton_Plant,Mutare,,STORE_005,Low GI Seed loaf,2659,2628,-31,sale,Sale,2025-03-29
INV_2001419,2025-03-09 07:00:00,Shepperton_Plant,Chegutu,,STORE_124,Whole grain loaf,2837,4073,1236,production,Baked Output,2025-03-01
INV_2001420,2025-01-08 11:00:00,Shepperton_Plant,Harare,RT_MUT_02,STORE_107,Soft white,3254,2334,-920,dispatch,Dispatch to store,2025-05-11
INV_2001421,2025-07-20 01:00:00,Shepperton_Plant,Bindura,,STORE_139,Whole grain loaf,1781,1636,-145,stock_adjustment,Manual Correction,2025-07-18
INV_2001422,2025-07-12 23:00:00,Shepperton_Plant,Mutare,RT_CHI_01,STORE_128,Whole grain loaf,1614,149,-1465,dispatch,Dispatch to store,2025-03-07
INV_2001423,2025-05-05 14:00:00,Shepperton_Plant,Harare,,STORE_063,Whole grain loaf,1029,997,-32,sale,Sale,2025-03-20
INV_2001424,2025-04-28 04:00:00,Shepperton_Plant,Chinhoyi,,STORE_114,High Energy Brown,865,2579,1714,production,Baked Output,2025-03-31
INV_2001425,2025-05-27 14:00:00,Shepperton_Plant,Chegutu,,STORE_067,Low GI Seed loaf,871,864,-7,sale,Sale,2025-02-15
INV_2001426,2025-03-04 12:00:00,Shepperton_Plant,Hatcliff,,STORE_194,Soft white,944,906,-38,sale,Sale,2025-04-11
INV_2001427,2025-02-24 12:00:00,Shepperton_Plant,Hatcliff,RT_MUT_01,STORE_140,Low GI Seed loaf,3681,2289,-1392,dispatch,Dispatch to store,2025-04-25
INV_2001428,2025-05-27 10:00:00,Shepperton_Plant,Bindura,RT_HAT_01,STORE_167,Low GI Seed loaf,2616,2050,-566,dispatch,Dispatch to store,2025-07-24
INV_2001429,2025-03-11 11:00:00,Shepperton_Plant,Bindura,,STORE_057,Whole grain loaf,1381,1365,-16,sale,Sale,2025-01-18
INV_2001430,2025-03-25 13:00:00,Shepperton_Plant,Mutare,,STORE_091,Soft white,1849,1793,-56,sale,Sale,2025-04-25
INV_2001431,2025-04-16 14:00:00,Shepperton_Plant,Harare,RT_HAR_03,STORE_082,High Energy Brown,3130,1450,-1680,dispatch,Dispatch to depot,2025-07-27
INV_2001432,2025-01-12 18:00:00,Shepperton_Plant,Bindura,,STORE_126,Soft white,2443,2393,-50,sale,Sale,2025-03-26
INV_2001433,2025-05-01 01:00:00,Shepperton_Plant,Mutare,,STORE_158,Whole grain loaf,2014,1838,-176,waste,Damaged,2025-07-28
INV_2001434,2025-05-04 05:00:00,Shepperton_Plant,Bindura,,STORE_009,Whole grain loaf,1445,1437,-8,sale,Sale,2025-06-24
INV_2001435,2025-03-04 12:00:00,Shepperton_Plant,Chinhoyi,,STORE_033,Low GI Seed loaf,2263,2229,-34,sale,Sale,2025-02-04
INV_2001436,2025-05-06 19:00:00,Shepperton_Plant,Harare,RT_CHE_01,STORE_104,Low GI Seed loaf,2467,2119,-348,dispatch,Dispatch to store,2025-07-06
INV_2001437,2025-07-10 12:00:00,Shepperton_Plant,Harare,,STORE_037,Whole grain loaf,1268,3482,2214,production,Baked Output,2025-02-23
INV_2001438,2025-03-27 21:00:00,Shepperton_Plant,Chinhoyi,,STORE_002,High Energy Brown,1408,1387,-21,sale,Sale,2025-07-19
INV_2001439,2025-07-13 21:00:00,Shepperton_Plant,Chinhoyi,,STORE_087,High Energy Brown,2949,5087,2138,production,Baked Output,2025-03-18
INV_2001440,2025-07-27 09:00:00,Shepperton_Plant,Harare,,STORE_180,Soft white,1894,1882,-12,sale,Sale,2025-07-02
INV_2001441,2025-02-27 02:00:00,Shepperton_Plant,Murehwa,RT_CHE_02,STORE_117,Soft white,3148,2363,-785,dispatch,Dispatch to store,2025-05-21
INV_2001442,2025-02-10 06:00:00,Shepperton_Plant,Chegutu,,STORE_041,Whole grain loaf,3095,3066,-29,sale,Sale,2025-07-06
INV_2001443,2025-04-06 02:00:00,Shepperton_Plant,Bindura,,STORE_192,Soft white,1070,1979,909,production,Baked Output,2025-03-25
INV_2001444,2025-06-27 16:00:00,Shepperton_Plant,Murehwa,,STORE_052,Soft white,3933,3700,-233,waste,Expired Waste,2025-04-07
INV_2001445,2025-02-07 04:00:00,Shepperton_Plant,Bindura,,STORE_108,Low GI Seed loaf,1316,1288,-28,sale,Sale,2025-05-30
INV_2001446,2025-03-03 05:00:00,Shepperton_Plant,Mutare,,STORE_078,Low GI Seed loaf,1547,1495,-52,sale,Sale,2025-01-07
INV_2001447,2025-03-21 21:00:00,Shepperton_Plant,Harare,,STORE_115,Whole grain loaf,3019,5562,2543,production,Baked Output,2025-01-20
INV_2001448,2025-06-24 06:00:00,Shepperton_Plant,Murehwa,,STORE_014,Soft white,2168,2152,-16,sale,Sale,2025-01-23
INV_2001449,2025-07-28 10:00:00,Shepperton_Plant,Chegutu,,STORE_034,High Energy Brown,3957,3923,-34,sale,Sale,2025-05-22
INV_2001450,2025-01-12 02:00:00,Shepperton_Plant,Harare,RT_HAT_01,STORE_143,Soft white,2465,801,-1664,dispatch,Dispatch to depot,2025-04-25
INV_2001451,2025-05-18 14:00:00,Shepperton_Plant,Harare,,STORE_002,Low GI Seed loaf,1302,2851,1549,production,Baked Output,2025-03-28
INV_2001452,2025-07-04 02:00:00,Shepperton_Plant,Hatcliff,,STORE_070,Whole grain loaf,2538,2524,-14,sale,Sale,2025-07-14
INV_2001453,2025-07-09 12:00:00,Shepperton_Plant,Chinhoyi,,STORE_023,High Energy Brown,2612,2576,-36,sale,Sale,2025-06-23
INV_2001454,2025-05-11 02:00:00,Shepperton_Plant,Chinhoyi,,STORE_084,Low GI Seed loaf,3830,3819,-11,sale,Sale,2025-07-29
INV_2001455,2025-06-18 02:00:00,Shepperton_Plant,Bindura,,STORE_125,Soft white,2607,2572,-35,sale,Sale,2025-03-05
INV_2001456,2025-02-16 02:00:00,Shepperton_Plant,Murehwa,RT_MUT_02,STORE_093,High Energy Brown,3469,3584,115,return_from_store,Return from store,2025-05-21
INV_2001457,2025-01-25 06:00:00,Shepperton_Plant,Chinhoyi,,STORE_152,Soft white,908,2968,2060,production,Baked Output,2025-03-05
INV_2001458,2025-07-21 12:00:00,Shepperton_Plant,Chinhoyi,,STORE_048,Whole grain loaf,3859,3852,-7,sale,Sale,2025-02-21
INV_2001459,2025-03-08 14:00:00,Shepperton_Plant,Chinhoyi,RT_CHE_02,STORE_034,Low GI Seed loaf,2920,3017,97,return_from_store,Return from store,2025-01-20
INV_2001460,2025-04-02 07:00:00,Shepperton_Plant,Chinhoyi,RT_MUR_01,STORE_165,Low GI Seed loaf,2740,2745,5,return_from_store,Return from store,2025-02-15
INV_2001461,2025-07-24 17:00:00,Shepperton_Plant,Chegutu,RT_HAT_02,STORE_159,Low GI Seed loaf,3580,2047,-1533,dispatch,Dispatch to store,2025-06-10
INV_2001462,2025-07-03 21:00:00,Shepperton_Plant,Murehwa,RT_HAR_01,STORE_151,Soft white,1400,-53,-1453,dispatch,Dispatch to depot,2025-07-29
INV_2001463,2025-07-09 00:00:00,Shepperton_Plant,Harare,,STORE_180,Soft white,1882,1874,-8,sale,Sale,2025-04-18
INV_2001464,2025-02-12 08:00:00,Shepperton_Plant,Bindura,RT_MUT_01,STORE_150,High Energy Brown,3617,3082,-535,dispatch,Dispatch to store,2025-05-19
INV_2001465,2025-03-08 02:00:00,Shepperton_Plant,Chegutu,,STORE_158,Whole grain loaf,1324,1298,-26,sale,Sale,2025-07-11
INV_2001466,2025-07-17 15:00:00,Shepperton_Plant,Harare,,STORE_006,High Energy Brown,3187,3170,-17,sale,Sale,2025-02-10
INV_2001467,2025-07-02 20:00:00,Shepperton_Plant,Bindura,,STORE_126,Soft white,2393,2358,-35,sale,Sale,2025-02-03
INV_2001468,2025-02-24 13:00:00,Shepperton_Plant,Hatcliff,,STORE_070,Whole grain loaf,2524,2467,-57,sale,Sale,2025-01-30
INV_2001469,2025-04-07 07:00:00,Shepperton_Plant,Chinhoyi,,STORE_068,Whole grain loaf,3103,3031,-72,stock_adjustment,Manual Correction,2025-01-27
INV_2001470,2025-03-11 11:00:00,Shepperton_Plant,Hatcliff,,STORE_019,Whole grain loaf,1176,1164,-12,sale,Sale,2025-06-24
INV_2001471,2025-05-22 16:00:00,Shepperton_Plant,Chegutu,,STORE_123,High Energy Brown,2231,4809,2578,production,Baked Output,2025-05-06
INV_2001472,2025-01-15 11:00:00,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_070,Low GI Seed loaf,3894,2825,-1069,dispatch,Dispatch to depot,2025-06-13
INV_2001473,2025-02-17 02:00:00,Shepperton_Plant,Chegutu,,STORE_059,Whole grain loaf,3161,3121,-40,sale,Sale,2025-07-18
INV_2001474,2025-03-14 14:00:00,Shepperton_Plant,Chinhoyi,,STORE_057,Whole grain loaf,2528,2501,-27,sale,Sale,2025-02-11
INV_2001475,2025-02-17 14:00:00,Shepperton_Plant,Chegutu,,STORE_180,Low GI Seed loaf,2704,2695,-9,sale,Sale,2025-03-04
INV_2001476,2025-05-26 08:00:00,Shepperton_Plant,Hatcliff,,STORE_103,High Energy Brown,2385,3270,885,production,Baked Output,2025-01-13
INV_2001477,2025-05-22 08:00:00,Shepperton_Plant,Mutare,,STORE_058,High Energy Brown,1452,1575,123,stock_adjustment,Manual Correction,2025-02-07
INV_2001478,2025-07-12 10:00:00,Shepperton_Plant,Mutare,,STORE_169,High Energy Brown,3228,3200,-28,sale,Sale,2025-04-29
INV_2001479,2025-07-10 08:00:00,Shepperton_Plant,Mutare,,STORE_017,Low GI Seed loaf,2179,2120,-59,sale,Sale,2025-03-24
INV_2001480,2025-02-13 17:00:00,Shepperton_Plant,Hatcliff,RT_HAR_02,STORE_041,Whole grain loaf,803,-615,-1418,dispatch,Dispatch to store,2025-02-07
INV_2001481,2025-05-27 18:00:00,Shepperton_Plant,Chegutu,,STORE_098,Low GI Seed loaf,2957,2949,-8,sale,Sale,2025-03-19
INV_2001482,2025-03-07 11:00:00,Shepperton_Plant,Bindura,,STORE_067,Soft white,3342,3322,-20,sale,Sale,2025-04-07
INV_2001483,2025-01-22 19:00:00,Shepperton_Plant,Bindura,,STORE_108,Soft white,1405,2302,897,production,Baked Output,2025-04-14
INV_2001484,2025-01-10 22:00:00,Shepperton_Plant,Chinhoyi,,STORE_134,Low GI Seed loaf,3438,3423,-15,sale,Sale,2025-02-06
INV_2001485,2025-02-27 07:00:00,Shepperton_Plant,Hatcliff,,STORE_011,High Energy Brown,3577,5129,1552,production,Baked Output,2025-05-23
INV_2001486,2025-07-23 14:00:00,Shepperton_Plant,Chegutu,RT_HAR_03,STORE_029,Low GI Seed loaf,3171,3196,25,return_from_store,Return from store,2025-05-29
INV_2001487,2025-02-10 06:00:00,Shepperton_Plant,Murehwa,RT_HAR_01,STORE_049,High Energy Brown,1509,392,-1117,dispatch,Dispatch to store,2025-01-27
INV_2001488,2025-04-23 01:00:00,Shepperton_Plant,Murehwa,,STORE_165,Soft white,1450,4319,2869,production,Baked Output,2025-04-15
INV_2001489,2025-06-16 00:00:00,Shepperton_Plant,Harare,,STORE_197,Whole grain loaf,2871,2821,-50,sale,Sale,2025-03-18
INV_2001490,2025-03-05 13:00:00,Shepperton_Plant,Harare,RT_HAT_01,STORE_085,Low GI Seed loaf,3501,1905,-1596,dispatch,Dispatch to depot,2025-05-06
INV_2001491,2025-01-28 11:00:00,Shepperton_Plant,Harare,RT_CHE_02,STORE_167,Low GI Seed loaf,2991,1839,-1152,dispatch,Dispatch to depot,2025-06-25
INV_2001492,2025-06-01 05:00:00,Shepperton_Plant,Murehwa,,STORE_183,Low GI Seed loaf,2490,2483,-7,sale,Sale,2025-02-02
INV_2001493,2025-05-11 01:00:00,Shepperton_Plant,Chinhoyi,,STORE_034,Whole grain loaf,948,889,-59,sale,Sale,2025-02-11
INV_2001494,2025-01-17 09:00:00,Shepperton_Plant,Hatcliff,RT_CHE_01,STORE_190,High Energy Brown,1959,1140,-819,dispatch,Dispatch to store,2025-03-28
INV_2001495,2025-04-11 09:00:00,Shepperton_Plant,Mutare,,STORE_107,Low GI Seed loaf,3859,6781,2922,production,Baked Output,2025-03-02
INV_2001496,2025-02-01 15:00:00,Shepperton_Plant,Bindura,,STORE_190,Whole grain loaf,1905,1881,-24,sale,Sale,2025-05-10
INV_2001497,2025-02-26 02:00:00,Shepperton_Plant,Murehwa,,STORE_018,Whole grain loaf,2352,2124,-228,waste,Expired Waste,2025-06-14
INV_2001498,2025-02-11 15:00:00,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_076,Low GI Seed loaf,3548,2781,-767,dispatch,Dispatch to store,2025-05-19
INV_2001499,2025-02-03 17:00:00,Shepperton_Plant,Hatcliff,,STORE_088,Low GI Seed loaf,3961,6530,2569,production,Baked Output,2025-02-01
INV_2001500,2025-03-04 02:00:00,Shepperton_Plant,Chegutu,,STORE_095,Whole grain loaf,1159,1265,106,stock_adjustment,Manual Correction,2025-05-29
INV_2001501,2025-01-19 18:00:00,Shepperton_Plant,Chegutu,,STORE_001,Soft white,2482,5433,2951,production,Baked Output,2025-05-30
INV_2001502,2025-02-12 21:00:00,Shepperton_Plant,Chinhoyi,RT_HAR_03,STORE_052,High Energy Brown,2924,2134,-790,dispatch,Dispatch to depot,2025-03-24
INV_2001503,2025-02-15 23:00:00,Shepperton_Plant,Mutare,,STORE_077,Low GI Seed loaf,3547,3541,-6,sale,Sale,2025-05-09
INV_2001504,2025-01-10 10:00:00,Shepperton_Plant,Chegutu,,STORE_025,Low GI Seed loaf,2764,4226,1462,production,Baked Output,2025-07-08
INV_2001505,2025-05-25 07:00:00,Shepperton_Plant,Harare,RT_HAT_01,STORE_176,Soft white,2787,2802,15,return_from_store,Return from store,2025-06-30
INV_2001506,2025-06-14 08:00:00,Shepperton_Plant,Chegutu,,STORE_063,Low GI Seed loaf,827,816,-11,sale,Sale,2025-02-21
INV_2001507,2025-05-03 15:00:00,Shepperton_Plant,Murehwa,,STORE_054,Whole grain loaf,1358,1309,-49,sale,Sale,2025-05-20
INV_2001508,2025-02-25 20:00:00,Shepperton_Plant,Chegutu,RT_MUT_01,STORE_126,Soft white,1300,1315,15,return_from_store,Return from store,2025-03-21
INV_2001509,2025-05-20 10:00:00,Shepperton_Plant,Harare,,STORE_032,Soft white,1131,3098,1967,production,Baked Output,2025-06-17
INV_2001510,2025-07-07 05:00:00,Shepperton_Plant,Murehwa,,STORE_100,High Energy Brown,2615,2593,-22,sale,Sale,2025-04-28
INV_2001511,2025-01-03 10:00:00,Shepperton_Plant,Harare,,STORE_178,Low GI Seed loaf,2925,2868,-57,sale,Sale,2025-04-20
INV_2001512,2025-03-19 23:00:00,Shepperton_Plant,Chinhoyi,,STORE_150,Whole grain loaf,1912,1879,-33,sale,Sale,2025-07-13
INV_2001513,2025-05-25 15:00:00,Shepperton_Plant,Mutare,RT_HAT_02,STORE_059,Low GI Seed loaf,1821,606,-1215,dispatch,Dispatch to store,2025-02-17
INV_2001514,2025-05-24 09:00:00,Shepperton_Plant,Bindura,,STORE_114,Whole grain loaf,2875,2846,-29,sale,Sale,2025-05-26
INV_2001515,2025-07-07 03:00:00,Shepperton_Plant,Hatcliff,,STORE_121,Soft white,3381,3359,-22,sale,Sale,2025-06-25
INV_2001516,2025-02-20 21:00:00,Shepperton_Plant,Harare,,STORE_073,High Energy Brown,3327,4961,1634,production,Baked Output,2025-04-29
