sale_id,date,plant_id,depot_id,region,sku,quantity_sold,bakers_inn_price
SAL_301108,2025-04-27,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1388,0.93
SAL_301109,2025-05-24,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1245,0.93
SAL_301110,2025-05-01,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,520,0.93
SAL_301111,2025-03-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1433,0.93
SAL_301112,2025-07-20,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1874,0.93
SAL_301113,2025-04-13,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2032,0.93
SAL_301114,2025-02-07,Shepperton_Plant,Harare,Harare Urban,Soft white,746,0.93
SAL_301115,2025-06-15,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1695,0.93
SAL_301116,2025-04-17,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1001,0.93
SAL_301117,2025-02-15,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1030,0.93
SAL_301118,2025-02-11,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,637,0.93
SAL_301119,2025-04-04,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,560,0.93
SAL_301120,2025-06-21,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1069,0.93
SAL_301121,2025-06-12,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1734,0.93
SAL_301122,2025-01-09,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1171,0.93
SAL_301123,2025-05-07,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,690,0.93
SAL_301124,2025-02-18,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1588,0.93
SAL_301125,2025-04-25,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,791,0.93
SAL_301126,2025-02-09,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1130,0.93
SAL_301127,2025-03-28,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,787,0.93
SAL_301128,2025-03-18,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,492,0.93
SAL_301129,2025-06-02,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1551,0.93
SAL_301130,2025-06-22,Shepperton_Plant,Mutare,Manicaland,Soft white,1222,0.93
SAL_301131,2025-01-04,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1781,0.93
SAL_301132,2025-03-01,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2021,0.93
SAL_301133,2025-04-11,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1591,0.93
SAL_301134,2025-01-13,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,909,0.93
SAL_301135,2025-02-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,496,0.93
SAL_301136,2025-03-14,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1240,0.93
SAL_301137,2025-07-05,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1447,0.93
SAL_301138,2025-01-19,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2012,0.93
SAL_301139,2025-03-19,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,769,0.93
SAL_301140,2025-02-08,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,837,0.93
SAL_301141,2025-04-15,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,880,0.93
SAL_301142,2025-03-01,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,540,0.93
SAL_301143,2025-05-21,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1912,0.93
SAL_301144,2025-03-28,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1480,0.93
SAL_301145,2025-05-05,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,738,0.93
SAL_301146,2025-03-25,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2151,0.93
SAL_301147,2025-02-18,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1164,0.93
SAL_301148,2025-07-16,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,300,0.93
SAL_301149,2025-02-06,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1063,0.93
SAL_301150,2025-03-07,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,380,0.93
SAL_301151,2025-05-17,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,546,0.93
SAL_301152,2025-03-18,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1087,0.93
SAL_301153,2025-03-11,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,924,0.93
SAL_301154,2025-04-20,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,733,0.93
SAL_301155,2025-06-24,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,857,0.93
SAL_301156,2025-01-14,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,516,0.93
SAL_301157,2025-06-21,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,993,0.93
SAL_301158,2025-05-24,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1634,0.93
SAL_301159,2025-01-18,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,505,0.93
SAL_301160,2025-07-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1067,0.93
SAL_301161,2025-05-05,Shepperton_Plant,Mutare,Manicaland,Soft white,2007,0.93
SAL_301162,2025-02-10,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,906,0.93
SAL_301163,2025-07-09,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,402,0.93
SAL_301164,2025-03-22,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,624,0.93
SAL_301165,2025-02-09,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2053,0.93
SAL_301166,2025-07-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1822,0.93
SAL_301167,2025-04-26,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,2076,0.93
SAL_301168,2025-04-11,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2023,0.93
SAL_301169,2025-04-12,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1525,0.93
SAL_301170,2025-04-27,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1633,0.93
SAL_301171,2025-02-02,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,953,0.93
SAL_301172,2025-06-08,Shepperton_Plant,Mutare,Manicaland,Soft white,2100,0.93
SAL_301173,2025-07-20,Shepperton_Plant,Mutare,Manicaland,Soft white,668,0.93
SAL_301174,2025-06-02,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,2145,0.93
SAL_301175,2025-04-06,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1076,0.93
SAL_301176,2025-01-12,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1671,0.93
SAL_301177,2025-01-20,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1657,0.93
SAL_301178,2025-06-06,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,312,0.93
SAL_301179,2025-05-22,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1373,0.93
SAL_301180,2025-01-26,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,657,0.93
SAL_301181,2025-04-08,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1468,0.93
SAL_301182,2025-02-04,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1010,0.93
SAL_301183,2025-07-20,Shepperton_Plant,Harare,Harare Urban,Soft white,1942,0.93
SAL_301184,2025-03-02,Shepperton_Plant,Mutare,Manicaland,Soft white,1755,0.93
SAL_301185,2025-03-28,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1027,0.93
SAL_301186,2025-03-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1116,0.93
SAL_301187,2025-02-12,Shepperton_Plant,Mutare,Manicaland,Soft white,1901,0.93
SAL_301188,2025-04-23,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1797,0.93
SAL_301189,2025-06-10,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,2049,0.93
SAL_301190,2025-06-28,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,358,0.93
SAL_301191,2025-05-14,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1710,0.93
SAL_301192,2025-07-28,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1373,0.93
SAL_301193,2025-07-27,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,2017,0.93
SAL_301194,2025-07-12,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1606,0.93
SAL_301195,2025-07-05,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1755,0.93
SAL_301196,2025-01-04,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1680,0.93
SAL_301197,2025-02-23,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1095,0.93
SAL_301198,2025-05-23,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1572,0.93
SAL_301199,2025-04-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1139,0.93
SAL_301200,2025-01-02,Shepperton_Plant,Harare,Harare Urban,Soft white,1814,0.93
SAL_301201,2025-03-23,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1750,0.93
SAL_301202,2025-06-04,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1875,0.93
SAL_301203,2025-04-22,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1344,0.93
SAL_301204,2025-05-14,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,812,0.93
SAL_301205,2025-01-02,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,824,0.93
SAL_301206,2025-06-25,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1988,0.93
SAL_301207,2025-02-26,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,2094,0.93
SAL_301208,2025-02-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1331,0.93
SAL_301209,2025-05-26,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1661,0.93
SAL_301210,2025-03-06,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,530,0.93
SAL_301211,2025-02-28,Shepperton_Plant,Harare,Harare Urban,Soft white,464,0.93
SAL_301212,2025-05-20,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,754,0.93
SAL_301213,2025-01-23,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1979,0.93
SAL_301214,2025-05-01,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,428,0.93
SAL_301215,2025-03-18,Shepperton_Plant,Mutare,Manicaland,Soft white,606,0.93
SAL_301216,2025-02-01,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,474,0.93
SAL_301217,2025-02-16,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1775,0.93
SAL_301218,2025-03-08,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1129,0.93
SAL_301219,2025-05-11,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,527,0.93
SAL_301220,2025-04-23,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1507,0.93
SAL_301221,2025-01-21,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1365,0.93
SAL_301222,2025-04-17,Shepperton_Plant,Harare,Harare Urban,Soft white,1598,0.93
SAL_301223,2025-01-24,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,510,0.93
SAL_301224,2025-02-10,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1481,0.93
SAL_301225,2025-01-20,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,672,0.93
SAL_301226,2025-07-24,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,820,0.93
SAL_301227,2025-05-24,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,777,0.93
SAL_301228,2025-02-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1561,0.93
SAL_301229,2025-02-25,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1925,0.93
SAL_301230,2025-01-25,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1916,0.93
SAL_301231,2025-04-16,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,446,0.93
SAL_301232,2025-03-25,Shepperton_Plant,Mutare,Manicaland,Soft white,422,0.93
SAL_301233,2025-06-22,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1600,0.93
SAL_301234,2025-04-19,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,998,0.93
SAL_301235,2025-01-01,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1723,0.93
SAL_301236,2025-03-16,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,2110,0.93
SAL_301237,2025-07-16,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,388,0.93
SAL_301238,2025-01-20,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,528,0.93
SAL_301239,2025-05-12,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,2113,0.93
SAL_301240,2025-07-09,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1430,0.93
SAL_301241,2025-03-18,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1964,0.93
SAL_301242,2025-05-11,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,704,0.93
SAL_301243,2025-05-23,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1570,0.93
SAL_301244,2025-06-08,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,326,0.93
SAL_301245,2025-07-05,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1128,0.93
SAL_301246,2025-03-25,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1303,0.93
SAL_301247,2025-03-09,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1126,0.93
SAL_301248,2025-02-17,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,311,0.93
SAL_301249,2025-06-26,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1807,0.93
SAL_301250,2025-07-23,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,317,0.93
SAL_301251,2025-01-28,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,331,0.93
SAL_301252,2025-05-03,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,339,0.93
SAL_301253,2025-03-01,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,770,0.93
SAL_301254,2025-03-06,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1455,0.93
SAL_301255,2025-04-25,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2072,0.93
SAL_301256,2025-01-12,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,379,0.93
SAL_301257,2025-01-06,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,2067,0.93
SAL_301258,2025-06-17,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,765,0.93
SAL_301259,2025-03-14,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1242,0.93
SAL_301260,2025-01-17,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1186,0.93
SAL_301261,2025-06-14,Shepperton_Plant,Mutare,Manicaland,Soft white,977,0.93
SAL_301262,2025-04-20,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1181,0.93
SAL_301263,2025-04-07,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,668,0.93
SAL_301264,2025-02-09,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,877,0.93
SAL_301265,2025-03-06,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1578,0.93
SAL_301266,2025-04-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1113,0.93
SAL_301267,2025-02-01,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,988,0.93
SAL_301268,2025-04-12,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1992,0.93
SAL_301269,2025-03-01,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1803,0.93
SAL_301270,2025-03-27,Shepperton_Plant,Harare,Harare Urban,Soft white,453,0.93
SAL_301271,2025-02-27,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,369,0.93
SAL_301272,2025-06-02,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,659,0.93
SAL_301273,2025-03-26,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1623,0.93
SAL_301274,2025-06-07,Shepperton_Plant,Mutare,Manicaland,Soft white,1378,0.93
SAL_301275,2025-05-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,977,0.93
SAL_301276,2025-06-18,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,723,0.93
SAL_301277,2025-01-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,807,0.93
SAL_301278,2025-02-26,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1297,0.93
SAL_301279,2025-07-27,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1110,0.93
SAL_301280,2025-07-02,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1941,0.93
SAL_301281,2025-05-24,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1527,0.93
SAL_301282,2025-03-27,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1546,0.93
SAL_301283,2025-04-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,760,0.93
SAL_301284,2025-03-03,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,2121,0.93
SAL_301285,2025-05-10,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,467,0.93
SAL_301286,2025-03-13,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1218,0.93
SAL_301287,2025-01-27,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1106,0.93
SAL_301288,2025-04-07,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,2146,0.93
SAL_301289,2025-02-10,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1654,0.93
SAL_301290,2025-06-20,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,2024,0.93
SAL_301291,2025-03-21,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,747,0.93
SAL_301292,2025-05-24,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1131,0.93
SAL_301293,2025-02-02,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1465,0.93
SAL_301294,2025-05-19,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1761,0.93
SAL_301295,2025-07-02,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,544,0.93
SAL_301296,2025-04-23,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,643,0.93
SAL_301297,2025-04-06,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,2172,0.93
SAL_301298,2025-04-07,Shepperton_Plant,Harare,Harare Urban,Soft white,715,0.93
SAL_301299,2025-07-22,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1399,0.93
SAL_301300,2025-07-06,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1992,0.93
SAL_301301,2025-04-09,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1788,0.93
SAL_301302,2025-04-13,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1824,0.93
SAL_301303,2025-04-19,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1283,0.93
SAL_301304,2025-06-25,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,908,0.93
SAL_301305,2025-03-19,Shepperton_Plant,Harare,Harare Urban,Soft white,1029,0.93
SAL_301306,2025-02-26,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,933,0.93
SAL_301307,2025-06-03,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,334,0.93
SAL_301308,2025-05-08,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,653,0.93
SAL_301309,2025-04-23,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,651,0.93
SAL_301310,2025-03-09,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,306,0.93
SAL_301311,2025-04-18,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,816,0.93
SAL_301312,2025-05-07,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1201,0.93
SAL_301313,2025-04-17,Shepperton_Plant,Mutare,Manicaland,Soft white,2056,0.93
SAL_301314,2025-01-25,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,897,0.93
SAL_301315,2025-03-17,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,993,0.93
SAL_301316,2025-06-13,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,2079,0.93
SAL_301317,2025-01-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1101,0.93
SAL_301318,2025-03-23,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1212,0.93
SAL_301319,2025-04-24,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1953,0.93
SAL_301320,2025-03-13,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,366,0.93
SAL_301321,2025-03-21,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1383,0.93
SAL_301322,2025-03-02,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,730,0.93
SAL_301323,2025-03-11,Shepperton_Plant,Harare,Harare Urban,Soft white,1573,0.93
SAL_301324,2025-05-24,Shepperton_Plant,Mutare,Manicaland,Soft white,1902,0.93
SAL_301325,2025-06-28,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,722,0.93
SAL_301326,2025-05-05,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1315,0.93
SAL_301327,2025-02-17,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,910,0.93
SAL_301328,2025-07-21,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,380,0.93
SAL_301329,2025-02-28,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1554,0.93
SAL_301330,2025-03-28,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,362,0.93
SAL_301331,2025-02-02,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,507,0.93
SAL_301332,2025-02-03,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1997,0.93
SAL_301333,2025-04-02,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1885,0.93
SAL_301334,2025-03-22,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1351,0.93
SAL_301335,2025-03-28,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,970,0.93
SAL_301336,2025-05-25,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,577,0.93
SAL_301337,2025-03-20,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,607,0.93
SAL_301338,2025-04-08,Shepperton_Plant,Harare,Harare Urban,Soft white,986,0.93
SAL_301339,2025-02-17,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1521,0.93
SAL_301340,2025-04-24,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1095,0.93
SAL_301341,2025-07-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1881,0.93
SAL_301342,2025-02-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1467,0.93
SAL_301343,2025-07-23,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,671,0.93
SAL_301344,2025-01-12,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1605,0.93
SAL_301345,2025-02-06,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1039,0.93
SAL_301346,2025-06-07,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1972,0.93
SAL_301347,2025-04-14,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1439,0.93
SAL_301348,2025-02-06,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1334,0.93
SAL_301349,2025-01-04,Shepperton_Plant,Harare,Harare Urban,Soft white,388,0.93
SAL_301350,2025-06-09,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,723,0.93
SAL_301351,2025-04-28,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1385,0.93
SAL_301352,2025-06-27,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1975,0.93
SAL_301353,2025-01-22,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,498,0.93
SAL_301354,2025-07-05,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1328,0.93
SAL_301355,2025-07-16,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,382,0.93
SAL_301356,2025-07-05,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,828,0.93
