record_id,timestamp,plant_id,sku,qty_in,qty_out,balance
INV_801367,2025-03-27,Shepperton_Plant,Low GI Seed loaf,516,1050,53815
INV_801368,2025-07-28,Shepperton_Plant,Low GI Seed loaf,675,370,54120
INV_801369,2025-04-17,Shepperton_Plant,High Energy Brown,1752,826,59111
INV_801370,2025-06-11,Shepperton_Plant,High Energy Brown,1562,1148,59525
INV_801371,2025-01-11,Shepperton_Plant,Soft white,1902,409,40962
INV_801372,2025-03-10,Shepperton_Plant,High Energy Brown,1705,543,60687
INV_801373,2025-05-27,Shepperton_Plant,Soft white,1223,1644,40541
INV_801374,2025-07-04,Shepperton_Plant,Soft white,309,1017,39833
INV_801375,2025-07-19,Shepperton_Plant,Soft white,1208,1392,39649
INV_801376,2025-04-07,Shepperton_Plant,High Energy Brown,1342,1167,60862
INV_801377,2025-07-16,Shepperton_Plant,Whole grain loaf,1080,671,58448
INV_801378,2025-03-27,Shepperton_Plant,Whole grain loaf,311,1620,57139
INV_801379,2025-01-18,Shepperton_Plant,Whole grain loaf,457,1018,56578
INV_801380,2025-01-16,Shepperton_Plant,Low GI Seed loaf,382,671,53831
INV_801381,2025-02-28,Shepperton_Plant,Low GI Seed loaf,1089,315,54605
INV_801382,2025-01-01,Shepperton_Plant,Soft white,1825,1111,40363
INV_801383,2025-04-16,Shepperton_Plant,High Energy Brown,462,555,60769
INV_801384,2025-03-02,Shepperton_Plant,Whole grain loaf,919,677,56820
INV_801385,2025-05-09,Shepperton_Plant,High Energy Brown,1047,547,61269
INV_801386,2025-01-02,Shepperton_Plant,High Energy Brown,920,1439,60750
INV_801387,2025-04-05,Shepperton_Plant,High Energy Brown,1557,987,61320
INV_801388,2025-01-12,Shepperton_Plant,High Energy Brown,1691,648,62363
INV_801389,2025-01-04,Shepperton_Plant,Whole grain loaf,410,636,56594
INV_801390,2025-02-03,Shepperton_Plant,Low GI Seed loaf,824,1012,54417
INV_801391,2025-04-05,Shepperton_Plant,Low GI Seed loaf,995,381,55031
INV_801392,2025-07-28,Shepperton_Plant,High Energy Brown,1909,1402,62870
INV_801393,2025-04-06,Shepperton_Plant,Whole grain loaf,1251,1125,56720
INV_801394,2025-04-15,Shepperton_Plant,Low GI Seed loaf,1939,1689,55281
INV_801395,2025-02-26,Shepperton_Plant,Low GI Seed loaf,734,1677,54338
INV_801396,2025-04-28,Shepperton_Plant,High Energy Brown,1605,1146,63329
INV_801397,2025-01-05,Shepperton_Plant,Whole grain loaf,1020,776,56964
INV_801398,2025-01-08,Shepperton_Plant,Whole grain loaf,321,1448,55837
INV_801399,2025-02-04,Shepperton_Plant,Low GI Seed loaf,1206,919,54625
INV_801400,2025-04-16,Shepperton_Plant,Whole grain loaf,1392,340,56889
INV_801401,2025-01-09,Shepperton_Plant,Whole grain loaf,1300,1476,56713
INV_801402,2025-06-28,Shepperton_Plant,High Energy Brown,445,372,63402
INV_801403,2025-02-25,Shepperton_Plant,High Energy Brown,653,991,63064
INV_801404,2025-02-11,Shepperton_Plant,Soft white,1388,752,40999
INV_801405,2025-01-05,Shepperton_Plant,Soft white,361,421,40939
INV_801406,2025-05-20,Shepperton_Plant,Low GI Seed loaf,1811,787,55649
INV_801407,2025-05-12,Shepperton_Plant,Low GI Seed loaf,1305,947,56007
INV_801408,2025-05-05,Shepperton_Plant,Low GI Seed loaf,1460,1800,55667
INV_801409,2025-07-26,Shepperton_Plant,High Energy Brown,1809,485,64388
INV_801410,2025-07-02,Shepperton_Plant,High Energy Brown,406,977,63817
INV_801411,2025-04-26,Shepperton_Plant,High Energy Brown,448,999,63266
INV_801412,2025-01-23,Shepperton_Plant,Soft white,1508,852,41595
INV_801413,2025-02-19,Shepperton_Plant,High Energy Brown,1706,530,64442
INV_801414,2025-07-13,Shepperton_Plant,Whole grain loaf,1780,1762,56731
INV_801415,2025-03-18,Shepperton_Plant,Low GI Seed loaf,1998,1116,56549
INV_801416,2025-02-19,Shepperton_Plant,High Energy Brown,534,308,64668
INV_801417,2025-07-02,Shepperton_Plant,Soft white,655,733,41517
INV_801418,2025-02-02,Shepperton_Plant,High Energy Brown,1350,440,65578
INV_801419,2025-06-19,Shepperton_Plant,High Energy Brown,1844,374,67048
INV_801420,2025-03-27,Shepperton_Plant,Low GI Seed loaf,836,1324,56061
INV_801421,2025-05-22,Shepperton_Plant,Low GI Seed loaf,1765,206,57620
INV_801422,2025-07-02,Shepperton_Plant,High Energy Brown,599,983,66664
INV_801423,2025-06-16,Shepperton_Plant,Soft white,637,1759,40395
INV_801424,2025-01-28,Shepperton_Plant,High Energy Brown,1190,1157,66697
INV_801425,2025-05-14,Shepperton_Plant,High Energy Brown,1076,723,67050
INV_801426,2025-04-23,Shepperton_Plant,Whole grain loaf,474,514,56691
INV_801427,2025-06-27,Shepperton_Plant,Soft white,346,1294,39447
INV_801428,2025-03-20,Shepperton_Plant,High Energy Brown,1417,638,67829
INV_801429,2025-06-15,Shepperton_Plant,Soft white,1013,383,40077
INV_801430,2025-03-18,Shepperton_Plant,High Energy Brown,1260,246,68843
INV_801431,2025-07-03,Shepperton_Plant,High Energy Brown,1153,1027,68969
INV_801432,2025-06-01,Shepperton_Plant,Whole grain loaf,1119,1278,56532
INV_801433,2025-01-06,Shepperton_Plant,High Energy Brown,890,597,69262
INV_801434,2025-04-21,Shepperton_Plant,High Energy Brown,824,378,69708
INV_801435,2025-01-17,Shepperton_Plant,Whole grain loaf,902,1338,56096
INV_801436,2025-02-04,Shepperton_Plant,Low GI Seed loaf,1568,256,58932
INV_801437,2025-04-15,Shepperton_Plant,Whole grain loaf,1901,1632,56365
INV_801438,2025-04-06,Shepperton_Plant,High Energy Brown,904,991,69621
INV_801439,2025-05-01,Shepperton_Plant,High Energy Brown,1276,217,70680
INV_801440,2025-06-11,Shepperton_Plant,High Energy Brown,1319,798,71201
INV_801441,2025-06-03,Shepperton_Plant,Whole grain loaf,1158,1577,55946
INV_801442,2025-04-06,Shepperton_Plant,Soft white,1629,338,41368
INV_801443,2025-01-14,Shepperton_Plant,Whole grain loaf,1602,1146,56402
INV_801444,2025-05-06,Shepperton_Plant,Soft white,1012,921,41459
INV_801445,2025-07-03,Shepperton_Plant,Low GI Seed loaf,1049,672,59309
INV_801446,2025-06-13,Shepperton_Plant,Whole grain loaf,1254,1498,56158
INV_801447,2025-03-02,Shepperton_Plant,Low GI Seed loaf,1712,432,60589
INV_801448,2025-01-18,Shepperton_Plant,Soft white,846,1292,41013
INV_801449,2025-02-20,Shepperton_Plant,Soft white,827,735,41105
INV_801450,2025-04-17,Shepperton_Plant,Soft white,1913,795,42223
INV_801451,2025-05-14,Shepperton_Plant,Soft white,460,486,42197
INV_801452,2025-07-20,Shepperton_Plant,Low GI Seed loaf,741,514,60816
INV_801453,2025-06-08,Shepperton_Plant,Whole grain loaf,825,526,56457
INV_801454,2025-04-24,Shepperton_Plant,Soft white,937,519,42615
INV_801455,2025-07-13,Shepperton_Plant,Low GI Seed loaf,624,1175,60265
INV_801456,2025-04-20,Shepperton_Plant,High Energy Brown,1004,651,71554
INV_801457,2025-05-09,Shepperton_Plant,Whole grain loaf,1139,1603,55993
INV_801458,2025-04-07,Shepperton_Plant,Whole grain loaf,1575,1308,56260
INV_801459,2025-05-03,Shepperton_Plant,Soft white,628,1092,42151
INV_801460,2025-06-10,Shepperton_Plant,Whole grain loaf,1010,1014,56256
INV_801461,2025-04-15,Shepperton_Plant,Whole grain loaf,322,1583,54995
INV_801462,2025-04-01,Shepperton_Plant,Low GI Seed loaf,638,274,60629
INV_801463,2025-05-19,Shepperton_Plant,High Energy Brown,1025,313,72266
INV_801464,2025-03-26,Shepperton_Plant,Whole grain loaf,1869,1428,55436
INV_801465,2025-01-09,Shepperton_Plant,Low GI Seed loaf,1761,1619,60771
INV_801466,2025-07-09,Shepperton_Plant,High Energy Brown,1803,756,73313
INV_801467,2025-07-15,Shepperton_Plant,Whole grain loaf,397,1130,54703
INV_801468,2025-05-25,Shepperton_Plant,High Energy Brown,1687,1061,73939
INV_801469,2025-04-01,Shepperton_Plant,High Energy Brown,1924,1168,74695
INV_801470,2025-02-26,Shepperton_Plant,Soft white,1705,507,43349
INV_801471,2025-06-20,Shepperton_Plant,Soft white,869,1531,42687
INV_801472,2025-03-21,Shepperton_Plant,High Energy Brown,1236,224,75707
INV_801473,2025-01-26,Shepperton_Plant,Soft white,632,1297,42022
INV_801474,2025-07-22,Shepperton_Plant,Whole grain loaf,1489,267,55925
INV_801475,2025-07-06,Shepperton_Plant,Low GI Seed loaf,439,437,60773
INV_801476,2025-02-02,Shepperton_Plant,Soft white,905,1523,41404
INV_801477,2025-07-16,Shepperton_Plant,High Energy Brown,1474,1500,75681
INV_801478,2025-04-13,Shepperton_Plant,Soft white,801,273,41932
INV_801479,2025-04-12,Shepperton_Plant,Whole grain loaf,1897,758,57064
INV_801480,2025-06-24,Shepperton_Plant,Whole grain loaf,1383,1681,56766
INV_801481,2025-06-01,Shepperton_Plant,High Energy Brown,1722,1518,75885
INV_801482,2025-06-23,Shepperton_Plant,Whole grain loaf,353,256,56863
INV_801483,2025-01-22,Shepperton_Plant,Whole grain loaf,729,1334,56258
INV_801484,2025-04-07,Shepperton_Plant,Soft white,498,938,41492
INV_801485,2025-05-01,Shepperton_Plant,High Energy Brown,1826,1712,75999
INV_801486,2025-05-06,Shepperton_Plant,Whole grain loaf,1872,568,57562
INV_801487,2025-01-26,Shepperton_Plant,Soft white,1752,396,42848
INV_801488,2025-03-05,Shepperton_Plant,Low GI Seed loaf,354,1017,60110
INV_801489,2025-02-22,Shepperton_Plant,Whole grain loaf,1893,628,58827
INV_801490,2025-05-09,Shepperton_Plant,Soft white,903,286,43465
INV_801491,2025-04-08,Shepperton_Plant,High Energy Brown,920,1013,75906
INV_801492,2025-02-14,Shepperton_Plant,High Energy Brown,1135,1254,75787
INV_801493,2025-07-12,Shepperton_Plant,Whole grain loaf,965,845,58947
INV_801494,2025-02-14,Shepperton_Plant,Whole grain loaf,393,633,58707
INV_801495,2025-01-07,Shepperton_Plant,High Energy Brown,1710,953,76544
INV_801496,2025-05-22,Shepperton_Plant,Soft white,975,644,43796
INV_801497,2025-04-03,Shepperton_Plant,Low GI Seed loaf,1335,1191,60254
INV_801498,2025-05-13,Shepperton_Plant,High Energy Brown,573,1447,75670
INV_801499,2025-03-06,Shepperton_Plant,Soft white,1555,1381,43970
INV_801500,2025-04-22,Shepperton_Plant,Whole grain loaf,1378,1386,58699
INV_801501,2025-05-21,Shepperton_Plant,Whole grain loaf,953,775,58877
INV_801502,2025-03-01,Shepperton_Plant,High Energy Brown,1713,1592,75791
INV_801503,2025-06-21,Shepperton_Plant,Whole grain loaf,446,706,58617
INV_801504,2025-07-02,Shepperton_Plant,Soft white,956,1390,43536
INV_801505,2025-06-19,Shepperton_Plant,Whole grain loaf,1737,671,59683
INV_801506,2025-04-20,Shepperton_Plant,Whole grain loaf,572,1085,59170
INV_801507,2025-07-18,Shepperton_Plant,Low GI Seed loaf,1858,1054,61058
INV_801508,2025-06-17,Shepperton_Plant,Low GI Seed loaf,513,366,61205
INV_801509,2025-02-28,Shepperton_Plant,Low GI Seed loaf,421,273,61353
INV_801510,2025-07-06,Shepperton_Plant,Soft white,908,1591,42853
INV_801511,2025-05-21,Shepperton_Plant,Whole grain loaf,1549,1000,59719
INV_801512,2025-02-01,Shepperton_Plant,Soft white,747,680,42920
INV_801513,2025-01-07,Shepperton_Plant,Low GI Seed loaf,699,797,61255
INV_801514,2025-03-23,Shepperton_Plant,Whole grain loaf,1784,1719,59784
INV_801515,2025-07-16,Shepperton_Plant,Soft white,1582,557,43945
INV_801516,2025-06-19,Shepperton_Plant,Low GI Seed loaf,822,1368,60709
INV_801517,2025-06-07,Shepperton_Plant,High Energy Brown,1418,1177,76032
INV_801518,2025-03-25,Shepperton_Plant,Low GI Seed loaf,305,1362,59652
INV_801519,2025-06-04,Shepperton_Plant,High Energy Brown,1950,1656,76326
INV_801520,2025-04-16,Shepperton_Plant,Low GI Seed loaf,472,970,59154
INV_801521,2025-01-14,Shepperton_Plant,Low GI Seed loaf,1919,1709,59364
INV_801522,2025-07-13,Shepperton_Plant,Whole grain loaf,850,248,60386
INV_801523,2025-04-21,Shepperton_Plant,High Energy Brown,1096,1076,76346
INV_801524,2025-05-04,Shepperton_Plant,High Energy Brown,1574,703,77217
INV_801525,2025-06-13,Shepperton_Plant,High Energy Brown,426,561,77082
INV_801526,2025-04-06,Shepperton_Plant,Low GI Seed loaf,1244,1574,59034
INV_801527,2025-05-24,Shepperton_Plant,Low GI Seed loaf,1999,1516,59517
INV_801528,2025-05-19,Shepperton_Plant,High Energy Brown,1954,1701,77335
INV_801529,2025-01-05,Shepperton_Plant,Whole grain loaf,754,1254,59886
INV_801530,2025-04-21,Shepperton_Plant,Whole grain loaf,1738,629,60995
INV_801531,2025-06-19,Shepperton_Plant,High Energy Brown,781,1168,76948
INV_801532,2025-03-01,Shepperton_Plant,High Energy Brown,1291,1210,77029
INV_801533,2025-07-14,Shepperton_Plant,Soft white,343,555,43733
INV_801534,2025-04-08,Shepperton_Plant,High Energy Brown,1793,612,78210
INV_801535,2025-07-03,Shepperton_Plant,Whole grain loaf,592,1118,60469
INV_801536,2025-06-23,Shepperton_Plant,Low GI Seed loaf,563,1489,58591
INV_801537,2025-03-26,Shepperton_Plant,High Energy Brown,697,951,77956
INV_801538,2025-05-13,Shepperton_Plant,High Energy Brown,948,1235,77669
INV_801539,2025-02-04,Shepperton_Plant,Soft white,1462,1101,44094
INV_801540,2025-04-27,Shepperton_Plant,Soft white,953,643,44404
INV_801541,2025-04-23,Shepperton_Plant,Soft white,690,1304,43790
INV_801542,2025-07-13,Shepperton_Plant,Low GI Seed loaf,1633,1740,58484
INV_801543,2025-03-02,Shepperton_Plant,Low GI Seed loaf,334,257,58561
INV_801544,2025-05-07,Shepperton_Plant,Whole grain loaf,1209,1751,59927
INV_801545,2025-07-07,Shepperton_Plant,Soft white,1133,353,44570
INV_801546,2025-07-02,Shepperton_Plant,High Energy Brown,1138,1622,77185
INV_801547,2025-04-25,Shepperton_Plant,Soft white,1898,1103,45365
INV_801548,2025-05-09,Shepperton_Plant,Whole grain loaf,325,446,59806
INV_801549,2025-02-15,Shepperton_Plant,Soft white,1687,314,46738
INV_801550,2025-06-07,Shepperton_Plant,Low GI Seed loaf,749,562,58748
INV_801551,2025-02-24,Shepperton_Plant,High Energy Brown,1925,223,78887
INV_801552,2025-02-05,Shepperton_Plant,Soft white,1315,754,47299
INV_801553,2025-06-08,Shepperton_Plant,Whole grain loaf,1536,476,60866
INV_801554,2025-03-06,Shepperton_Plant,Soft white,1170,394,48075
INV_801555,2025-03-27,Shepperton_Plant,Low GI Seed loaf,1940,367,60321
INV_801556,2025-03-10,Shepperton_Plant,Soft white,1482,1071,48486
INV_801557,2025-05-08,Shepperton_Plant,Whole grain loaf,1807,278,62395
INV_801558,2025-04-14,Shepperton_Plant,Low GI Seed loaf,1162,1799,59684
INV_801559,2025-03-26,Shepperton_Plant,Low GI Seed loaf,955,741,59898
INV_801560,2025-06-27,Shepperton_Plant,Low GI Seed loaf,754,527,60125
INV_801561,2025-01-26,Shepperton_Plant,Low GI Seed loaf,980,1081,60024
INV_801562,2025-07-21,Shepperton_Plant,Soft white,348,1777,47057
INV_801563,2025-04-24,Shepperton_Plant,Whole grain loaf,811,1411,61795
INV_801564,2025-04-03,Shepperton_Plant,Whole grain loaf,1575,1709,61661
INV_801565,2025-03-26,Shepperton_Plant,High Energy Brown,1991,323,80555
INV_801566,2025-03-02,Shepperton_Plant,Soft white,1141,1384,46814
INV_801567,2025-06-12,Shepperton_Plant,Low GI Seed loaf,1218,338,60904
INV_801568,2025-04-19,Shepperton_Plant,Low GI Seed loaf,1841,382,62363
INV_801569,2025-01-06,Shepperton_Plant,Soft white,464,1323,45955
INV_801570,2025-07-12,Shepperton_Plant,Soft white,907,1129,45733
INV_801571,2025-01-22,Shepperton_Plant,Low GI Seed loaf,1591,365,63589
INV_801572,2025-03-19,Shepperton_Plant,Low GI Seed loaf,1641,1452,63778
INV_801573,2025-04-20,Shepperton_Plant,Soft white,1582,1698,45617
INV_801574,2025-05-15,Shepperton_Plant,Soft white,1880,1335,46162
INV_801575,2025-05-02,Shepperton_Plant,Soft white,1722,394,47490
INV_801576,2025-07-18,Shepperton_Plant,Low GI Seed loaf,1714,620,64872
INV_801577,2025-01-10,Shepperton_Plant,High Energy Brown,1846,310,82091
INV_801578,2025-01-17,Shepperton_Plant,High Energy Brown,1755,427,83419
INV_801579,2025-02-03,Shepperton_Plant,Low GI Seed loaf,506,1030,64348
INV_801580,2025-07-09,Shepperton_Plant,High Energy Brown,1662,1445,83636
INV_801581,2025-01-15,Shepperton_Plant,High Energy Brown,608,944,83300
INV_801582,2025-03-23,Shepperton_Plant,Low GI Seed loaf,1837,472,65713
INV_801583,2025-06-03,Shepperton_Plant,High Energy Brown,1609,226,84683
INV_801584,2025-02-24,Shepperton_Plant,Whole grain loaf,840,758,61743
INV_801585,2025-05-08,Shepperton_Plant,High Energy Brown,671,1032,84322
INV_801586,2025-04-26,Shepperton_Plant,Soft white,1922,1499,47913
INV_801587,2025-05-04,Shepperton_Plant,High Energy Brown,1890,863,85349
INV_801588,2025-03-02,Shepperton_Plant,Soft white,789,913,47789
INV_801589,2025-02-21,Shepperton_Plant,High Energy Brown,645,874,85120
INV_801590,2025-01-28,Shepperton_Plant,Low GI Seed loaf,1573,574,66712
INV_801591,2025-06-28,Shepperton_Plant,Whole grain loaf,838,1374,61207
INV_801592,2025-01-25,Shepperton_Plant,Soft white,371,1520,46640
INV_801593,2025-05-23,Shepperton_Plant,High Energy Brown,1990,1025,86085
INV_801594,2025-01-10,Shepperton_Plant,Soft white,1933,617,47956
INV_801595,2025-03-27,Shepperton_Plant,Low GI Seed loaf,1658,351,68019
INV_801596,2025-04-07,Shepperton_Plant,Soft white,1331,1512,47775
INV_801597,2025-03-06,Shepperton_Plant,High Energy Brown,1910,1268,86727
INV_801598,2025-01-27,Shepperton_Plant,Soft white,1316,313,48778
INV_801599,2025-07-23,Shepperton_Plant,Low GI Seed loaf,420,455,67984
INV_801600,2025-04-24,Shepperton_Plant,Soft white,1781,1165,49394
INV_801601,2025-04-02,Shepperton_Plant,Soft white,1395,1577,49212
INV_801602,2025-07-15,Shepperton_Plant,Soft white,1150,1794,48568
INV_801603,2025-07-08,Shepperton_Plant,Soft white,1327,964,48931
INV_801604,2025-03-10,Shepperton_Plant,Whole grain loaf,846,844,61209
INV_801605,2025-04-24,Shepperton_Plant,Soft white,1065,641,49355
INV_801606,2025-03-03,Shepperton_Plant,Whole grain loaf,984,1290,60903
INV_801607,2025-04-10,Shepperton_Plant,Whole grain loaf,1397,1109,61191
INV_801608,2025-03-09,Shepperton_Plant,Soft white,1588,434,50509
INV_801609,2025-07-24,Shepperton_Plant,Soft white,709,1541,49677
INV_801610,2025-03-07,Shepperton_Plant,High Energy Brown,986,1238,86475
INV_801611,2025-07-14,Shepperton_Plant,Soft white,1381,1240,49818
INV_801612,2025-07-10,Shepperton_Plant,Soft white,465,1544,48739
INV_801613,2025-04-13,Shepperton_Plant,High Energy Brown,1529,286,87718
INV_801614,2025-07-24,Shepperton_Plant,High Energy Brown,1335,846,88207
INV_801615,2025-03-22,Shepperton_Plant,High Energy Brown,1770,1723,88254
INV_801616,2025-02-22,Shepperton_Plant,Low GI Seed loaf,1544,310,69218
INV_801617,2025-06-19,Shepperton_Plant,Soft white,1911,1344,49306
INV_801618,2025-02-13,Shepperton_Plant,Whole grain loaf,539,385,61345
INV_801619,2025-05-08,Shepperton_Plant,Whole grain loaf,1106,1596,60855
INV_801620,2025-05-05,Shepperton_Plant,High Energy Brown,806,1551,87509
INV_801621,2025-03-13,Shepperton_Plant,Soft white,1428,327,50407
INV_801622,2025-06-18,Shepperton_Plant,Soft white,865,1432,49840
INV_801623,2025-03-22,Shepperton_Plant,Whole grain loaf,767,558,61064
INV_801624,2025-06-17,Shepperton_Plant,Whole grain loaf,1588,775,61877
INV_801625,2025-03-22,Shepperton_Plant,Low GI Seed loaf,462,891,68789
INV_801626,2025-02-22,Shepperton_Plant,Whole grain loaf,1803,415,63265
INV_801627,2025-02-06,Shepperton_Plant,High Energy Brown,732,1596,86645
INV_801628,2025-04-28,Shepperton_Plant,Soft white,313,449,49704
INV_801629,2025-02-19,Shepperton_Plant,Low GI Seed loaf,836,1638,67987
INV_801630,2025-04-02,Shepperton_Plant,Low GI Seed loaf,539,1486,67040
INV_801631,2025-07-25,Shepperton_Plant,Whole grain loaf,1690,1343,63612
INV_801632,2025-02-12,Shepperton_Plant,Low GI Seed loaf,1072,1327,66785
INV_801633,2025-02-14,Shepperton_Plant,Soft white,1485,1056,50133
INV_801634,2025-07-24,Shepperton_Plant,Low GI Seed loaf,922,1793,65914
INV_801635,2025-03-11,Shepperton_Plant,High Energy Brown,823,1378,86090
INV_801636,2025-01-17,Shepperton_Plant,High Energy Brown,386,692,85784
INV_801637,2025-05-02,Shepperton_Plant,High Energy Brown,1305,1234,85855
INV_801638,2025-02-17,Shepperton_Plant,Whole grain loaf,639,1486,62765
INV_801639,2025-03-07,Shepperton_Plant,Whole grain loaf,1426,1088,63103
INV_801640,2025-05-08,Shepperton_Plant,Soft white,726,1362,49497
INV_801641,2025-07-19,Shepperton_Plant,Whole grain loaf,1346,418,64031
INV_801642,2025-03-24,Shepperton_Plant,Low GI Seed loaf,1623,1661,65876
INV_801643,2025-03-27,Shepperton_Plant,Soft white,1574,1727,49344
INV_801644,2025-03-18,Shepperton_Plant,Soft white,1025,675,49694
INV_801645,2025-02-06,Shepperton_Plant,Low GI Seed loaf,1470,1651,65695
INV_801646,2025-03-06,Shepperton_Plant,High Energy Brown,965,257,86563
INV_801647,2025-07-25,Shepperton_Plant,Soft white,745,360,50079
INV_801648,2025-05-27,Shepperton_Plant,Whole grain loaf,1750,828,64953
INV_801649,2025-02-01,Shepperton_Plant,High Energy Brown,1270,451,87382
INV_801650,2025-02-26,Shepperton_Plant,Soft white,1051,214,50916
INV_801651,2025-06-12,Shepperton_Plant,High Energy Brown,1832,312,88902
INV_801652,2025-07-19,Shepperton_Plant,Low GI Seed loaf,1158,834,66019
INV_801653,2025-07-11,Shepperton_Plant,Whole grain loaf,1139,1366,64726
INV_801654,2025-06-08,Shepperton_Plant,Soft white,1284,935,51265
INV_801655,2025-05-14,Shepperton_Plant,High Energy Brown,882,890,88894
INV_801656,2025-07-21,Shepperton_Plant,High Energy Brown,1230,1625,88499
