record_id,holiday_name,date,region,qty_produced,demand_shift_factor,qty_leftover,sell_through_rate,timestamp,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf
HOLIDAY_REC_15642,Unity Day,2025-12-22,Harare,1696,1.05,7,0.996,2025-12-22,1682,449,717,611
HOLIDAY_REC_17484,Boxing Day,2025-12-26,Gweru,2471,1.24,197,0.92,2025-12-26,705,317,232,314
HOLIDAY_REC_1291,New Year's Day,2025-01-01,Masvingo,2100,1.12,294,0.86,2025-01-01,1869,0,624,928
HOLIDAY_REC_5278,Independence Day,2025-04-18,Mutare,2535,0.96,271,0.893,2025-04-18,1359,281,395,0
HOLIDAY_REC_18085,Boxing Day,2025-12-26,Harare,2049,0.97,49,0.976,2025-12-26,0,0,2770,1998
HOLIDAY_REC_16169,Christmas Day,2025-12-25,Bulawayo,914,1.07,89,0.903,2025-12-25,782,0,441,0
HOLIDAY_REC_9724,Africa Day,2025-05-25,Mutare,686,1.13,15,0.978,2025-05-25,0,877,0,1320
HOLIDAY_REC_17352,Christmas Day,2025-12-25,Bulawayo,1255,1.16,51,0.959,2025-12-25,0,0,3327,2352
HOLIDAY_REC_14841,Unity Day,2025-12-22,Masvingo,1367,1.27,187,0.863,2025-12-22,1199,340,529,462
HOLIDAY_REC_15658,Unity Day,2025-12-22,Mutare,1584,0.91,193,0.878,2025-12-22,2104,713,704,743
HOLIDAY_REC_6970,Workers Day,2025-05-01,Harare,2035,1.24,184,0.91,2025-05-01,2083,427,0,0
HOLIDAY_REC_9939,Africa Day,2025-05-25,Bulawayo,1045,0.97,51,0.951,2025-05-25,1554,289,487,381
HOLIDAY_REC_15598,Unity Day,2025-12-22,Gweru,2053,1.11,178,0.913,2025-12-22,2376,1033,987,0
HOLIDAY_REC_13048,Defense Forces Day,2025-08-13,Masvingo,2110,1.08,92,0.956,2025-08-13,334,111,0,0
HOLIDAY_REC_6713,Easter Monday,2025-04-21,Masvingo,1993,1.14,117,0.941,2025-04-21,0,721,645,0
HOLIDAY_REC_3315,National Youth Day,2025-02-21,Masvingo,1861,0.94,248,0.867,2025-02-21,2874,512,819,649
HOLIDAY_REC_8139,Workers Day,2025-05-01,Harare,580,1.02,19,0.967,2025-05-01,0,1848,0,3608
HOLIDAY_REC_14448,Unity Day,2025-12-22,Bulawayo,1919,1.2,104,0.946,2025-12-22,1423,0,862,671
HOLIDAY_REC_16145,Christmas Day,2025-12-25,Gweru,2396,1.16,169,0.929,2025-12-25,2827,888,0,1740
HOLIDAY_REC_10512,Heroes Day,2025-08-12,Bulawayo,831,0.94,1,0.999,2025-08-12,0,1583,1782,0
HOLIDAY_REC_9339,Africa Day,2025-05-25,Harare,2144,1.0,89,0.958,2025-05-25,2471,751,703,527
HOLIDAY_REC_388,New Year's Day,2025-01-01,Gweru,1825,1.08,129,0.929,2025-01-01,2811,0,1068,1245
HOLIDAY_REC_7274,Workers Day,2025-05-01,Gweru,1694,1.17,199,0.883,2025-05-01,1492,373,589,513
HOLIDAY_REC_1124,New Year's Day,2025-01-01,Harare,2528,1.27,224,0.911,2025-01-01,0,898,884,0
HOLIDAY_REC_4231,Independence Day,2025-04-18,Chitungwiza,1016,0.96,9,0.991,2025-04-18,1472,513,361,528
HOLIDAY_REC_6276,Easter Monday,2025-04-21,Mutare,712,1.17,23,0.968,2025-04-21,2197,765,825,570
HOLIDAY_REC_425,New Year's Day,2025-01-01,Chitungwiza,2060,1.3,33,0.984,2025-01-01,1011,293,240,222
HOLIDAY_REC_3609,Independence Day,2025-04-18,Mutare,1202,0.99,172,0.857,2025-04-18,1518,492,551,482
HOLIDAY_REC_13060,Defense Forces Day,2025-08-13,Bulawayo,1900,1.05,235,0.876,2025-08-13,0,935,880,676
HOLIDAY_REC_4448,Independence Day,2025-04-18,Bulawayo,1053,1.18,121,0.885,2025-04-18,2990,0,1448,0
HOLIDAY_REC_4984,Independence Day,2025-04-18,Chitungwiza,773,1.09,90,0.884,2025-04-18,2470,0,855,1017
HOLIDAY_REC_3296,National Youth Day,2025-02-21,Chitungwiza,1655,1.07,215,0.87,2025-02-21,0,0,1449,1632
HOLIDAY_REC_4149,Independence Day,2025-04-18,Harare,2424,1.2,49,0.98,2025-04-18,2870,872,0,1676
HOLIDAY_REC_4038,Independence Day,2025-04-18,Harare,2132,0.98,10,0.995,2025-04-18,0,655,539,0
HOLIDAY_REC_12879,Defense Forces Day,2025-08-13,Harare,1966,1.04,214,0.891,2025-08-13,1313,264,348,273
HOLIDAY_REC_1164,New Year's Day,2025-01-01,Bulawayo,2644,1.0,290,0.89,2025-01-01,1178,450,356,373
HOLIDAY_REC_12115,Defense Forces Day,2025-08-13,Harare,764,0.95,91,0.881,2025-08-13,1919,0,556,827
HOLIDAY_REC_2741,National Youth Day,2025-02-21,Chitungwiza,1020,1.28,72,0.929,2025-02-21,0,2055,2030,1377
HOLIDAY_REC_11326,Heroes Day,2025-08-12,Masvingo,987,1.17,12,0.988,2025-08-12,1337,545,0,0
HOLIDAY_REC_11519,Heroes Day,2025-08-12,Harare,1693,1.26,24,0.986,2025-08-12,0,1368,1192,1721
HOLIDAY_REC_4246,Independence Day,2025-04-18,Gweru,2392,1.23,343,0.857,2025-04-18,2619,768,902,1064
HOLIDAY_REC_11636,Heroes Day,2025-08-12,Gweru,1415,1.03,77,0.946,2025-08-12,431,179,181,0
HOLIDAY_REC_2335,National Youth Day,2025-02-21,Mutare,909,1.24,85,0.906,2025-02-21,2553,632,0,1798
HOLIDAY_REC_7230,Workers Day,2025-05-01,Bulawayo,1912,0.91,123,0.936,2025-05-01,3026,0,1437,1078
HOLIDAY_REC_5231,Independence Day,2025-04-18,Chitungwiza,1348,1.23,173,0.872,2025-04-18,1250,0,536,0
HOLIDAY_REC_17711,Boxing Day,2025-12-26,Bulawayo,966,1.23,140,0.855,2025-12-26,1470,308,343,466
HOLIDAY_REC_8367,Africa Day,2025-05-25,Gweru,1590,1.14,29,0.982,2025-05-25,0,858,742,595
HOLIDAY_REC_15015,Unity Day,2025-12-22,Chitungwiza,1043,1.06,156,0.85,2025-12-22,1152,286,343,269
HOLIDAY_REC_10202,Heroes Day,2025-08-12,Chitungwiza,1365,1.02,26,0.981,2025-08-12,0,202,291,228
HOLIDAY_REC_11466,Heroes Day,2025-08-12,Mutare,1513,0.91,51,0.966,2025-08-12,0,1483,1831,0
HOLIDAY_REC_17200,Christmas Day,2025-12-25,Mutare,1339,1.12,182,0.864,2025-12-25,0,917,875,890
HOLIDAY_REC_5806,Easter Monday,2025-04-21,Mutare,1581,1.26,19,0.988,2025-04-21,0,1547,0,2550
HOLIDAY_REC_9623,Africa Day,2025-05-25,Masvingo,703,0.91,27,0.962,2025-05-25,806,191,209,243
HOLIDAY_REC_17634,Boxing Day,2025-12-26,Gweru,2099,0.91,89,0.958,2025-12-26,0,0,1435,1391
HOLIDAY_REC_5246,Independence Day,2025-04-18,Chitungwiza,1489,1.29,52,0.965,2025-04-18,1430,0,0,955
HOLIDAY_REC_6603,Easter Monday,2025-04-21,Masvingo,924,0.91,37,0.96,2025-04-21,1657,0,628,791
HOLIDAY_REC_16701,Christmas Day,2025-12-25,Masvingo,1421,1.22,16,0.989,2025-12-25,357,83,100,116
HOLIDAY_REC_15533,Unity Day,2025-12-22,Harare,767,0.9,75,0.902,2025-12-22,485,159,129,132
HOLIDAY_REC_7418,Workers Day,2025-05-01,Gweru,1448,1.22,57,0.961,2025-05-01,1836,403,0,0
HOLIDAY_REC_17995,Boxing Day,2025-12-26,Bulawayo,1858,1.16,33,0.982,2025-12-26,0,312,0,596
HOLIDAY_REC_706,New Year's Day,2025-01-01,Gweru,2174,1.15,42,0.981,2025-01-01,3362,830,830,720
HOLIDAY_REC_15975,Christmas Day,2025-12-25,Harare,1058,1.13,52,0.951,2025-12-25,568,152,0,0
HOLIDAY_REC_5260,Independence Day,2025-04-18,Masvingo,2598,1.05,232,0.911,2025-04-18,1720,0,0,1870
HOLIDAY_REC_10081,Heroes Day,2025-08-12,Harare,1902,1.0,242,0.873,2025-08-12,2406,0,0,2298
HOLIDAY_REC_4114,Independence Day,2025-04-18,Masvingo,1081,1.14,9,0.992,2025-04-18,2736,722,700,772
HOLIDAY_REC_2239,National Youth Day,2025-02-21,Chitungwiza,1230,1.06,135,0.89,2025-02-21,0,1583,0,3621
HOLIDAY_REC_274,New Year's Day,2025-01-01,Bulawayo,2706,1.03,38,0.986,2025-01-01,0,1814,1538,0
HOLIDAY_REC_12824,Defense Forces Day,2025-08-13,Harare,1810,1.05,183,0.899,2025-08-13,1647,305,483,390
HOLIDAY_REC_7682,Workers Day,2025-05-01,Mutare,1912,0.96,283,0.852,2025-05-01,2108,755,904,854
HOLIDAY_REC_12488,Defense Forces Day,2025-08-13,Harare,1990,0.99,198,0.901,2025-08-13,2891,1182,921,877
HOLIDAY_REC_17965,Boxing Day,2025-12-26,Mutare,2168,0.91,32,0.985,2025-12-26,2166,617,0,0
HOLIDAY_REC_8192,Workers Day,2025-05-01,Harare,2154,1.15,246,0.886,2025-05-01,2924,670,668,649
HOLIDAY_REC_8355,Workers Day,2025-05-01,Bulawayo,1381,1.29,67,0.951,2025-05-01,3282,884,758,999
HOLIDAY_REC_7327,Workers Day,2025-05-01,Chitungwiza,773,1.05,74,0.904,2025-05-01,1661,0,818,776
HOLIDAY_REC_14018,Unity Day,2025-12-22,Gweru,1800,1.01,106,0.941,2025-12-22,0,172,194,232
HOLIDAY_REC_5688,Easter Monday,2025-04-21,Chitungwiza,660,1.22,3,0.995,2025-04-21,570,0,286,350
HOLIDAY_REC_18549,Boxing Day,2025-12-26,Harare,2211,1.16,208,0.906,2025-12-26,1896,0,0,1849
HOLIDAY_REC_2112,National Youth Day,2025-02-21,Harare,690,1.03,19,0.972,2025-02-21,436,154,0,242
HOLIDAY_REC_14738,Unity Day,2025-12-22,Bulawayo,1524,1.03,31,0.98,2025-12-22,0,306,360,0
HOLIDAY_REC_18858,Boxing Day,2025-12-26,Masvingo,1578,1.26,99,0.937,2025-12-26,3191,841,0,1489
HOLIDAY_REC_7959,Workers Day,2025-05-01,Chitungwiza,900,0.92,127,0.859,2025-05-01,475,101,142,103
HOLIDAY_REC_1298,New Year's Day,2025-01-01,Masvingo,1598,1.28,87,0.946,2025-01-01,0,377,587,0
HOLIDAY_REC_14516,Unity Day,2025-12-22,Harare,1923,1.24,20,0.99,2025-12-22,2519,848,971,806
HOLIDAY_REC_17596,Boxing Day,2025-12-26,Mutare,1794,1.06,110,0.939,2025-12-26,0,1505,0,2307
HOLIDAY_REC_3856,Independence Day,2025-04-18,Harare,713,1.21,1,0.999,2025-04-18,1022,0,353,0
HOLIDAY_REC_5690,Easter Monday,2025-04-21,Bulawayo,1821,1.26,59,0.968,2025-04-21,2969,1164,993,859
HOLIDAY_REC_10419,Heroes Day,2025-08-12,Chitungwiza,1166,1.16,7,0.994,2025-08-12,2084,579,644,964
HOLIDAY_REC_1816,New Year's Day,2025-01-01,Mutare,935,1.2,66,0.929,2025-01-01,1158,288,0,0
HOLIDAY_REC_12780,Defense Forces Day,2025-08-13,Harare,2046,1.01,59,0.971,2025-08-13,1387,241,388,326
HOLIDAY_REC_17221,Christmas Day,2025-12-25,Bulawayo,1700,1.28,18,0.989,2025-12-25,830,276,265,228
HOLIDAY_REC_9329,Africa Day,2025-05-25,Mutare,1440,1.11,25,0.983,2025-05-25,0,585,492,561
HOLIDAY_REC_16429,Christmas Day,2025-12-25,Chitungwiza,2402,1.04,334,0.861,2025-12-25,1295,426,581,0
HOLIDAY_REC_14638,Unity Day,2025-12-22,Harare,1436,1.19,195,0.864,2025-12-22,2989,795,695,0
HOLIDAY_REC_15589,Unity Day,2025-12-22,Bulawayo,2201,1.27,293,0.867,2025-12-22,2153,549,0,937
HOLIDAY_REC_17747,Boxing Day,2025-12-26,Masvingo,1907,1.19,204,0.893,2025-12-26,2533,812,0,0
HOLIDAY_REC_15109,Unity Day,2025-12-22,Masvingo,2015,1.29,9,0.996,2025-12-22,0,1257,1904,0
HOLIDAY_REC_12740,Defense Forces Day,2025-08-13,Harare,1197,0.96,1,0.999,2025-08-13,971,216,328,285
HOLIDAY_REC_3634,Independence Day,2025-04-18,Harare,1006,1.17,60,0.94,2025-04-18,1208,402,401,0
HOLIDAY_REC_8361,Workers Day,2025-05-01,Harare,1233,0.92,182,0.852,2025-05-01,2425,0,861,1010
HOLIDAY_REC_3288,National Youth Day,2025-02-21,Chitungwiza,1169,1.17,2,0.998,2025-02-21,1778,329,574,404
HOLIDAY_REC_2969,National Youth Day,2025-02-21,Harare,1101,1.11,18,0.984,2025-02-21,650,187,0,331
HOLIDAY_REC_6165,Easter Monday,2025-04-21,Harare,1795,1.12,129,0.928,2025-04-21,625,0,272,246
HOLIDAY_REC_8822,Africa Day,2025-05-25,Mutare,1859,1.17,165,0.911,2025-05-25,2604,0,0,2707
HOLIDAY_REC_13845,Unity Day,2025-12-22,Gweru,2248,1.19,123,0.945,2025-12-22,1672,558,517,596
HOLIDAY_REC_14778,Unity Day,2025-12-22,Masvingo,1109,1.27,105,0.905,2025-12-22,2914,1077,0,1991
HOLIDAY_REC_14579,Unity Day,2025-12-22,Gweru,853,1.16,10,0.988,2025-12-22,2985,739,0,0
HOLIDAY_REC_12495,Defense Forces Day,2025-08-13,Masvingo,1293,0.91,13,0.99,2025-08-13,2403,500,0,0
HOLIDAY_REC_15952,Christmas Day,2025-12-25,Gweru,2859,1.06,342,0.88,2025-12-25,0,0,594,533
HOLIDAY_REC_13367,Defense Forces Day,2025-08-13,Mutare,2162,1.26,276,0.872,2025-08-13,0,550,815,0
HOLIDAY_REC_15620,Unity Day,2025-12-22,Mutare,1536,0.98,172,0.888,2025-12-22,1746,0,581,0
HOLIDAY_REC_12360,Defense Forces Day,2025-08-13,Mutare,1508,1.21,224,0.851,2025-08-13,1617,293,353,446
HOLIDAY_REC_13830,Unity Day,2025-12-22,Mutare,799,0.95,93,0.884,2025-12-22,369,90,81,0
HOLIDAY_REC_14260,Unity Day,2025-12-22,Mutare,1553,1.29,11,0.993,2025-12-22,897,308,0,0
HOLIDAY_REC_15784,Christmas Day,2025-12-25,Chitungwiza,2795,1.25,382,0.863,2025-12-25,0,491,499,456
HOLIDAY_REC_5886,Easter Monday,2025-04-21,Mutare,1389,1.05,157,0.887,2025-04-21,569,225,252,0
HOLIDAY_REC_6073,Easter Monday,2025-04-21,Masvingo,1172,1.02,65,0.945,2025-04-21,1863,394,385,471
HOLIDAY_REC_11000,Heroes Day,2025-08-12,Gweru,1005,0.95,131,0.87,2025-08-12,0,1574,1847,0
HOLIDAY_REC_15404,Unity Day,2025-12-22,Mutare,1565,0.94,47,0.97,2025-12-22,2538,0,1643,1443
HOLIDAY_REC_11437,Heroes Day,2025-08-12,Chitungwiza,2392,1.07,15,0.994,2025-08-12,0,1856,1548,2133
HOLIDAY_REC_4022,Independence Day,2025-04-18,Mutare,2511,1.15,125,0.95,2025-04-18,0,987,873,922
HOLIDAY_REC_4292,Independence Day,2025-04-18,Chitungwiza,2206,1.1,17,0.992,2025-04-18,2461,768,979,978
HOLIDAY_REC_11523,Heroes Day,2025-08-12,Mutare,852,1.18,121,0.858,2025-08-12,1818,495,0,0
HOLIDAY_REC_15454,Unity Day,2025-12-22,Harare,864,1.12,91,0.895,2025-12-22,1986,553,479,0
HOLIDAY_REC_8982,Africa Day,2025-05-25,Masvingo,993,1.29,91,0.908,2025-05-25,1515,289,375,390
HOLIDAY_REC_11226,Heroes Day,2025-08-12,Chitungwiza,797,0.94,73,0.908,2025-08-12,507,195,154,198
HOLIDAY_REC_971,New Year's Day,2025-01-01,Chitungwiza,2749,1.1,413,0.85,2025-01-01,1627,641,507,0
HOLIDAY_REC_19284,Boxing Day,2025-12-26,Bulawayo,2326,0.99,164,0.929,2025-12-26,0,1550,1434,0
HOLIDAY_REC_981,New Year's Day,2025-01-01,Masvingo,1583,0.96,77,0.951,2025-01-01,2641,710,669,719
HOLIDAY_REC_937,New Year's Day,2025-01-01,Masvingo,1100,1.21,44,0.96,2025-01-01,757,215,0,645
HOLIDAY_REC_1183,New Year's Day,2025-01-01,Masvingo,2006,1.0,104,0.948,2025-01-01,0,290,253,374
HOLIDAY_REC_8077,Workers Day,2025-05-01,Chitungwiza,892,1.21,113,0.873,2025-05-01,511,0,268,250
HOLIDAY_REC_15566,Unity Day,2025-12-22,Masvingo,1968,1.06,134,0.932,2025-12-22,975,0,0,736
HOLIDAY_REC_2700,National Youth Day,2025-02-21,Masvingo,1612,1.02,210,0.87,2025-02-21,1959,454,489,420
HOLIDAY_REC_7664,Workers Day,2025-05-01,Bulawayo,1197,1.19,3,0.997,2025-05-01,2214,583,0,1010
HOLIDAY_REC_2301,National Youth Day,2025-02-21,Mutare,1886,1.1,236,0.875,2025-02-21,814,317,332,315
HOLIDAY_REC_14984,Unity Day,2025-12-22,Masvingo,749,1.18,31,0.959,2025-12-22,2343,788,852,800
HOLIDAY_REC_1428,New Year's Day,2025-01-01,Masvingo,1541,1.23,196,0.873,2025-01-01,2835,808,0,0
HOLIDAY_REC_13956,Unity Day,2025-12-22,Masvingo,2018,1.22,93,0.954,2025-12-22,1073,279,270,186
HOLIDAY_REC_12396,Defense Forces Day,2025-08-13,Mutare,2145,1.2,21,0.99,2025-08-13,410,96,100,88
HOLIDAY_REC_13015,Defense Forces Day,2025-08-13,Harare,924,1.18,85,0.908,2025-08-13,1791,341,0,1019
HOLIDAY_REC_10276,Heroes Day,2025-08-12,Gweru,788,1.18,67,0.915,2025-08-12,2223,887,658,0
HOLIDAY_REC_18961,Boxing Day,2025-12-26,Gweru,2208,1.14,130,0.941,2025-12-26,3032,0,1184,0
HOLIDAY_REC_9624,Africa Day,2025-05-25,Chitungwiza,1997,1.29,97,0.951,2025-05-25,1393,0,647,478
HOLIDAY_REC_11465,Heroes Day,2025-08-12,Bulawayo,1757,1.15,159,0.91,2025-08-12,263,0,155,148
HOLIDAY_REC_2504,National Youth Day,2025-02-21,Gweru,976,1.01,105,0.892,2025-02-21,3055,871,717,595
HOLIDAY_REC_18684,Boxing Day,2025-12-26,Chitungwiza,1649,1.15,217,0.868,2025-12-26,2499,660,720,691
HOLIDAY_REC_12786,Defense Forces Day,2025-08-13,Bulawayo,1666,1.15,244,0.854,2025-08-13,3437,819,925,622
HOLIDAY_REC_8044,Workers Day,2025-05-01,Gweru,1553,1.14,5,0.997,2025-05-01,0,883,1105,1346
HOLIDAY_REC_2153,National Youth Day,2025-02-21,Masvingo,745,1.23,16,0.979,2025-02-21,2791,704,1016,0
HOLIDAY_REC_291,New Year's Day,2025-01-01,Harare,880,1.14,131,0.851,2025-01-01,1435,397,529,491
HOLIDAY_REC_7204,Workers Day,2025-05-01,Chitungwiza,1542,1.16,212,0.863,2025-05-01,2657,560,770,667
HOLIDAY_REC_8444,Africa Day,2025-05-25,Harare,2105,0.99,9,0.996,2025-05-25,1047,192,291,258
HOLIDAY_REC_6133,Easter Monday,2025-04-21,Harare,1437,0.96,161,0.888,2025-04-21,2396,543,708,510
HOLIDAY_REC_2520,National Youth Day,2025-02-21,Masvingo,1489,1.17,189,0.873,2025-02-21,0,1813,0,2932
HOLIDAY_REC_12087,Defense Forces Day,2025-08-13,Bulawayo,1935,1.01,242,0.875,2025-08-13,0,1079,0,2082
HOLIDAY_REC_2299,National Youth Day,2025-02-21,Chitungwiza,585,1.09,18,0.969,2025-02-21,779,201,323,260
HOLIDAY_REC_4789,Independence Day,2025-04-18,Chitungwiza,795,0.96,6,0.992,2025-04-18,1158,0,515,0
HOLIDAY_REC_8391,Africa Day,2025-05-25,Gweru,1719,1.04,31,0.982,2025-05-25,1023,260,0,0
HOLIDAY_REC_4565,Independence Day,2025-04-18,Masvingo,669,1.27,15,0.978,2025-04-18,1055,453,400,420
HOLIDAY_REC_19158,Boxing Day,2025-12-26,Chitungwiza,793,1.26,68,0.914,2025-12-26,0,0,1346,1259
HOLIDAY_REC_11273,Heroes Day,2025-08-12,Gweru,665,1.29,3,0.995,2025-08-12,1255,393,546,576
HOLIDAY_REC_13274,Defense Forces Day,2025-08-13,Harare,2323,0.91,28,0.988,2025-08-13,1193,384,385,553
HOLIDAY_REC_1329,New Year's Day,2025-01-01,Mutare,2223,1.02,181,0.919,2025-01-01,899,237,243,344
HOLIDAY_REC_13640,Defense Forces Day,2025-08-13,Gweru,2358,1.19,232,0.902,2025-08-13,566,239,0,419
HOLIDAY_REC_13309,Defense Forces Day,2025-08-13,Bulawayo,2064,1.12,258,0.875,2025-08-13,2758,0,0,2178
HOLIDAY_REC_13827,Unity Day,2025-12-22,Masvingo,606,1.02,17,0.972,2025-12-22,0,0,1693,2076
HOLIDAY_REC_6952,Workers Day,2025-05-01,Harare,1010,1.0,78,0.923,2025-05-01,0,1541,0,2875
HOLIDAY_REC_13212,Defense Forces Day,2025-08-13,Bulawayo,1628,1.17,73,0.955,2025-08-13,1206,483,0,957
HOLIDAY_REC_4270,Independence Day,2025-04-18,Chitungwiza,1212,1.15,151,0.875,2025-04-18,3107,733,1025,905
HOLIDAY_REC_7713,Workers Day,2025-05-01,Mutare,677,1.15,16,0.976,2025-05-01,0,686,0,1942
HOLIDAY_REC_15264,Unity Day,2025-12-22,Gweru,1542,1.02,107,0.931,2025-12-22,331,104,152,119
HOLIDAY_REC_15263,Unity Day,2025-12-22,Chitungwiza,1746,1.25,86,0.951,2025-12-22,1475,374,358,342
HOLIDAY_REC_3959,Independence Day,2025-04-18,Mutare,1379,0.98,124,0.91,2025-04-18,1421,433,344,450
HOLIDAY_REC_2280,National Youth Day,2025-02-21,Bulawayo,1668,1.17,232,0.861,2025-02-21,916,247,0,0
HOLIDAY_REC_12523,Defense Forces Day,2025-08-13,Mutare,1912,0.99,43,0.978,2025-08-13,0,336,271,332
HOLIDAY_REC_15540,Unity Day,2025-12-22,Masvingo,846,0.95,35,0.959,2025-12-22,2645,907,666,732
HOLIDAY_REC_18479,Boxing Day,2025-12-26,Mutare,1223,0.98,97,0.921,2025-12-26,0,1123,1069,825
HOLIDAY_REC_9092,Africa Day,2025-05-25,Harare,610,1.21,53,0.913,2025-05-25,871,266,188,267
HOLIDAY_REC_11520,Heroes Day,2025-08-12,Mutare,785,1.19,94,0.88,2025-08-12,2961,882,1233,886
HOLIDAY_REC_12697,Defense Forces Day,2025-08-13,Chitungwiza,656,1.13,74,0.887,2025-08-13,2676,934,711,964
HOLIDAY_REC_734,New Year's Day,2025-01-01,Chitungwiza,923,1.15,81,0.912,2025-01-01,1853,0,1021,0
HOLIDAY_REC_1748,New Year's Day,2025-01-01,Chitungwiza,2242,1.17,13,0.994,2025-01-01,2584,600,675,531
HOLIDAY_REC_4014,Independence Day,2025-04-18,Masvingo,898,1.22,105,0.883,2025-04-18,0,1438,0,2591
HOLIDAY_REC_16540,Christmas Day,2025-12-25,Bulawayo,1873,1.02,143,0.924,2025-12-25,1772,471,426,0
HOLIDAY_REC_4310,Independence Day,2025-04-18,Masvingo,696,1.23,15,0.978,2025-04-18,2625,689,791,0
HOLIDAY_REC_1035,New Year's Day,2025-01-01,Gweru,2444,0.97,351,0.856,2025-01-01,1367,365,274,361
HOLIDAY_REC_5916,Easter Monday,2025-04-21,Bulawayo,2108,1.16,261,0.876,2025-04-21,0,0,695,464
HOLIDAY_REC_2445,National Youth Day,2025-02-21,Harare,1274,0.9,15,0.988,2025-02-21,1129,368,0,810
HOLIDAY_REC_13155,Defense Forces Day,2025-08-13,Bulawayo,1333,1.0,137,0.897,2025-08-13,0,1353,0,2790
HOLIDAY_REC_6134,Easter Monday,2025-04-21,Mutare,717,0.95,73,0.898,2025-04-21,973,0,467,642
HOLIDAY_REC_12833,Defense Forces Day,2025-08-13,Harare,2311,0.91,89,0.961,2025-08-13,2279,689,0,1582
HOLIDAY_REC_18436,Boxing Day,2025-12-26,Chitungwiza,681,1.02,85,0.875,2025-12-26,0,1542,1218,1173
HOLIDAY_REC_9023,Africa Day,2025-05-25,Harare,1663,1.04,48,0.971,2025-05-25,357,78,132,0
HOLIDAY_REC_11230,Heroes Day,2025-08-12,Chitungwiza,1080,1.26,54,0.95,2025-08-12,0,422,0,642
HOLIDAY_REC_18932,Boxing Day,2025-12-26,Mutare,1884,1.22,163,0.913,2025-12-26,0,0,1023,1297
HOLIDAY_REC_1958,National Youth Day,2025-02-21,Harare,2067,1.07,104,0.95,2025-02-21,1994,560,743,866
HOLIDAY_REC_7640,Workers Day,2025-05-01,Gweru,1162,1.28,49,0.958,2025-05-01,2706,510,0,1419
HOLIDAY_REC_12214,Defense Forces Day,2025-08-13,Bulawayo,715,1.12,8,0.989,2025-08-13,1244,504,435,448
HOLIDAY_REC_10615,Heroes Day,2025-08-12,Gweru,705,1.2,32,0.955,2025-08-12,1708,374,441,0
HOLIDAY_REC_17198,Christmas Day,2025-12-25,Gweru,2415,0.98,57,0.976,2025-12-25,2435,0,1130,1325
HOLIDAY_REC_11901,Heroes Day,2025-08-12,Masvingo,2018,1.14,219,0.891,2025-08-12,350,89,86,64
HOLIDAY_REC_3211,National Youth Day,2025-02-21,Chitungwiza,2034,1.23,76,0.963,2025-02-21,865,362,364,299
HOLIDAY_REC_12242,Defense Forces Day,2025-08-13,Harare,674,0.93,10,0.985,2025-08-13,2779,0,1115,0
HOLIDAY_REC_16267,Christmas Day,2025-12-25,Masvingo,1548,1.21,153,0.901,2025-12-25,1210,388,538,459
HOLIDAY_REC_10070,Heroes Day,2025-08-12,Gweru,856,0.97,41,0.952,2025-08-12,2445,1005,917,889
HOLIDAY_REC_5614,Easter Monday,2025-04-21,Chitungwiza,1982,1.09,184,0.907,2025-04-21,1013,371,410,274
HOLIDAY_REC_6527,Easter Monday,2025-04-21,Masvingo,1819,1.14,252,0.861,2025-04-21,424,0,172,149
HOLIDAY_REC_15331,Unity Day,2025-12-22,Mutare,1572,0.91,143,0.909,2025-12-22,1049,267,234,334
HOLIDAY_REC_19131,Boxing Day,2025-12-26,Bulawayo,2089,1.14,214,0.898,2025-12-26,394,0,0,471
HOLIDAY_REC_14671,Unity Day,2025-12-22,Bulawayo,1107,1.17,154,0.861,2025-12-22,0,2275,2100,1427
HOLIDAY_REC_3395,National Youth Day,2025-02-21,Gweru,1316,1.07,77,0.941,2025-02-21,2247,551,0,965
HOLIDAY_REC_7276,Workers Day,2025-05-01,Harare,2136,1.2,205,0.904,2025-05-01,2620,929,976,679
HOLIDAY_REC_7108,Workers Day,2025-05-01,Harare,867,1.16,95,0.89,2025-05-01,1730,538,534,361
HOLIDAY_REC_8901,Africa Day,2025-05-25,Chitungwiza,1282,0.94,112,0.913,2025-05-25,0,1455,1544,0
HOLIDAY_REC_13111,Defense Forces Day,2025-08-13,Gweru,1010,1.04,106,0.895,2025-08-13,1944,621,407,592
HOLIDAY_REC_14714,Unity Day,2025-12-22,Bulawayo,2015,1.04,58,0.971,2025-12-22,0,0,522,781
HOLIDAY_REC_4904,Independence Day,2025-04-18,Chitungwiza,1627,1.23,19,0.988,2025-04-18,0,0,2115,2628
HOLIDAY_REC_1740,New Year's Day,2025-01-01,Bulawayo,2304,1.12,57,0.975,2025-01-01,1903,0,0,2106
HOLIDAY_REC_11452,Heroes Day,2025-08-12,Gweru,1328,1.11,197,0.852,2025-08-12,2203,588,412,0
HOLIDAY_REC_9283,Africa Day,2025-05-25,Chitungwiza,1736,1.0,104,0.94,2025-05-25,0,1162,1021,1329
HOLIDAY_REC_5505,Easter Monday,2025-04-21,Harare,677,1.11,49,0.928,2025-04-21,1761,580,499,481
HOLIDAY_REC_4120,Independence Day,2025-04-18,Mutare,1106,1.22,58,0.948,2025-04-18,3204,632,0,0
