return_id,timestamp,plant_id,depot_id,route_id,retailer_id,reason_code,notes,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,batch_id,batch_match_quality
RET_206850,2025-04-04 04:39:24,Shepperton_Plant,Bindura,RT_BIN_01,STORE_042,Expired,,35,0,0,41,BATCH_14020,matched
RET_212524,2025-01-13 13:51:46,Shepperton_Plant,Harare,RT_HAR_02,STORE_131,Crushed/Squashed,Damaged on shelf,0,52,0,0,BATCH_22733,matched
RET_203652,2025-05-28 22:19:09,Shepperton_Plant,Harare,RT_HAR_02,STORE_119,Crushed/Squashed,,0,0,0,46,BATCH_18225,matched
RET_204983,2025-05-18 11:18:10,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_027,Mould Growth,Customer complaints,33,0,13,0,BATCH_19565,matched
RET_210897,2025-02-19 12:02:25,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_041,Stale,,8,0,4,0,BATCH_10302,matched
RET_211480,2025-04-01 11:09:46,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_112,Damaged Packaging,Customer complaints,0,0,61,65,BATCH_10887,matched
RET_204096,2025-06-01 07:52:22,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_118,Wrong Delivery,,0,0,24,0,BATCH_14926,matched
RET_200736,2025-03-17 00:42:12,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_054,Expired,Damaged on shelf,45,0,0,0,BATCH_21359,matched
RET_209537,2025-03-06 05:50:16,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_104,Wrong Delivery,Customer complaints,0,43,0,0,BATCH_14969,matched
RET_208650,2025-05-11 17:28:01,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_080,Returned Unsold,,0,70,0,103,BATCH_13405,matched
RET_203772,2025-03-13 01:33:16,Shepperton_Plant,Bindura,RT_BIN_01,STORE_141,Crushed/Squashed,Damaged on shelf,44,0,22,0,BATCH_14152,matched
RET_202337,2025-03-27 09:58:53,Shepperton_Plant,Mutare,RT_MUT_01,STORE_163,Wrong Delivery,Packaging issue,4,0,3,0,BATCH_14191,matched
RET_206569,2025-03-06 14:13:35,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_014,Stale,,0,15,15,0,BATCH_11223,matched
RET_207613,2025-04-10 09:10:25,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_070,Damaged Packaging,,79,0,0,0,BATCH_22355,matched
RET_202984,2025-07-17 13:36:31,Shepperton_Plant,Bindura,RT_BIN_01,STORE_166,Returned Unsold,,0,0,2,0,BATCH_22745,matched
RET_202948,2025-05-20 09:29:48,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_115,Damaged Packaging,Packaging issue,0,35,37,0,BATCH_12720,matched
RET_208295,2025-04-02 15:53:04,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_103,Damaged Packaging,Damaged on shelf,0,68,48,0,BATCH_19919,matched
RET_202512,2025-02-12 12:04:37,Shepperton_Plant,Mutare,RT_MUT_01,STORE_102,Stale,Damaged on shelf,0,0,33,0,BATCH_21536,matched
RET_210569,2025-05-22 00:21:57,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_024,Damaged Packaging,Late delivery,56,0,18,0,BATCH_22393,matched
RET_211290,2025-04-14 10:56:46,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_129,Returned Unsold,Late delivery,0,27,0,0,BATCH_18502,matched
RET_200031,2025-02-09 04:22:37,Shepperton_Plant,Bindura,RT_BIN_01,STORE_063,Mould Growth,Late delivery,0,0,74,0,BATCH_20201,matched
RET_207539,2025-06-01 22:34:20,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_116,Stale,,0,34,30,0,BATCH_19563,matched
RET_209301,2025-04-10 21:02:28,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_015,Returned Unsold,Late delivery,0,0,0,31,BATCH_23616,matched
RET_209997,2025-05-17 18:07:31,Shepperton_Plant,Bindura,RT_BIN_01,STORE_051,Expired,,0,0,0,46,BATCH_11862,matched
RET_203233,2025-06-18 11:24:15,Shepperton_Plant,Bindura,RT_BIN_01,STORE_128,Stale,Damaged on shelf,38,18,0,0,BATCH_16736,matched
RET_210102,2025-03-01 19:12:09,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_144,Damaged Packaging,,71,0,0,0,BATCH_22788,matched
RET_205813,2025-01-01 05:19:16,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_046,Stale,Damaged on shelf,18,5,0,0,INFERRED_BATCH_01350,inferred
RET_204467,2025-05-18 22:17:22,Shepperton_Plant,Bindura,RT_BIN_01,STORE_188,Damaged Packaging,Damaged on shelf,0,35,0,63,BATCH_22116,matched
RET_202859,2025-02-28 22:39:52,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_029,Mould Growth,,0,16,0,20,BATCH_10581,matched
RET_207626,2025-07-24 14:29:18,Shepperton_Plant,Mutare,RT_MUT_02,STORE_010,Damaged Packaging,Customer complaints,0,63,0,0,BATCH_16412,matched
RET_211798,2025-01-24 09:58:26,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_050,Crushed/Squashed,Customer complaints,0,0,15,0,BATCH_12110,matched
RET_204308,2025-05-03 16:50:17,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_003,Wrong Delivery,Damaged on shelf,0,47,0,0,BATCH_16055,matched
RET_202754,2025-04-30 06:40:51,Shepperton_Plant,Mutare,RT_MUT_02,STORE_197,Returned Unsold,Damaged on shelf,0,60,62,0,BATCH_16686,matched
RET_200483,2025-04-23 13:44:50,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_119,Crushed/Squashed,Damaged on shelf,0,43,25,0,BATCH_16035,matched
RET_204075,2025-01-11 04:28:16,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_175,Stale,,0,3,0,0,BATCH_15632,matched
RET_209375,2025-04-19 12:57:57,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_073,Damaged Packaging,Late delivery,63,0,0,79,BATCH_11002,matched
RET_201978,2025-06-12 06:49:26,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_129,Stale,,0,0,69,59,BATCH_24484,matched
RET_208015,2025-01-03 06:30:11,Shepperton_Plant,Bindura,RT_BIN_01,STORE_159,Wrong Delivery,Damaged on shelf,0,28,25,0,BATCH_12446,matched
RET_211452,2025-03-09 07:26:06,Shepperton_Plant,Bindura,RT_BIN_01,STORE_047,Stale,,43,18,0,0,BATCH_21782,matched
RET_209741,2025-03-31 20:30:12,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_184,Expired,Damaged on shelf,0,31,0,0,BATCH_10517,matched
RET_206148,2025-06-17 23:46:58,Shepperton_Plant,Harare,RT_HAR_01,STORE_044,Wrong Delivery,,0,0,58,50,BATCH_15012,matched
RET_210202,2025-07-23 16:53:41,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_122,Mould Growth,Late delivery,0,52,0,0,BATCH_18530,matched
RET_208922,2025-03-26 14:49:42,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_087,Returned Unsold,Late delivery,0,26,25,0,BATCH_21448,matched
RET_203059,2025-07-08 15:48:01,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_096,Expired,Damaged on shelf,0,0,5,7,BATCH_17683,matched
RET_211265,2025-03-12 15:53:03,Shepperton_Plant,Mutare,RT_MUT_02,STORE_017,Returned Unsold,,0,8,0,15,BATCH_21163,matched
RET_211006,2025-02-21 16:57:23,Shepperton_Plant,Mutare,RT_MUT_01,STORE_085,Expired,,53,0,34,0,BATCH_17003,matched
RET_202351,2025-07-20 04:33:01,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_187,Wrong Delivery,Late delivery,0,46,0,0,BATCH_13749,matched
RET_209024,2025-03-19 17:41:27,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_116,Returned Unsold,Packaging issue,34,19,0,0,BATCH_19082,matched
RET_201483,2025-07-28 06:24:36,Shepperton_Plant,Bindura,RT_BIN_01,STORE_077,Wrong Delivery,Customer complaints,0,0,0,92,BATCH_22497,matched
RET_208573,2025-06-21 10:43:39,Shepperton_Plant,Bindura,RT_BIN_01,STORE_172,Expired,Customer complaints,0,30,0,0,BATCH_11808,matched
RET_204089,2025-07-24 01:45:57,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_057,Crushed/Squashed,Customer complaints,55,0,0,0,BATCH_20186,matched
RET_211818,2025-02-11 06:18:37,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_055,Stale,,0,0,0,76,BATCH_19729,matched
RET_200299,2025-01-29 23:29:31,Shepperton_Plant,Bindura,RT_BIN_01,STORE_081,Mould Growth,Late delivery,0,0,10,0,BATCH_14192,matched
RET_209004,2025-01-13 05:00:53,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_179,Stale,Late delivery,0,0,69,0,BATCH_22508,matched
RET_205513,2025-02-23 13:44:16,Shepperton_Plant,Harare,RT_HAR_03,STORE_030,Mould Growth,Packaging issue,0,15,0,22,BATCH_21708,matched
RET_201102,2025-06-03 17:54:52,Shepperton_Plant,Mutare,RT_MUT_01,STORE_025,Crushed/Squashed,Damaged on shelf,0,49,0,0,BATCH_17425,matched
RET_202677,2025-04-23 13:18:20,Shepperton_Plant,Bindura,RT_BIN_01,STORE_066,Mould Growth,Customer complaints,14,7,0,0,BATCH_23901,matched
RET_207958,2025-06-18 14:58:37,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_134,Expired,,0,55,0,0,BATCH_12588,matched
RET_200499,2025-01-06 04:32:25,Shepperton_Plant,Mutare,RT_MUT_02,STORE_084,Wrong Delivery,Damaged on shelf,0,17,0,0,BATCH_10622,matched
RET_200668,2025-06-09 12:08:57,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_007,Wrong Delivery,,35,0,0,0,BATCH_21253,matched
RET_211617,2025-06-26 06:53:35,Shepperton_Plant,Harare,RT_HAR_02,STORE_149,Wrong Delivery,,0,15,0,33,BATCH_21200,matched
RET_208665,2025-05-16 04:14:01,Shepperton_Plant,Mutare,RT_MUT_01,STORE_039,Expired,Packaging issue,0,0,0,54,BATCH_12344,matched
RET_204292,2025-05-29 19:27:41,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_130,Damaged Packaging,,0,0,0,91,BATCH_17193,matched
RET_207359,2025-05-03 10:51:54,Shepperton_Plant,Bindura,RT_BIN_01,STORE_183,Crushed/Squashed,,21,0,11,0,BATCH_22294,matched
RET_211014,2025-03-03 16:37:02,Shepperton_Plant,Harare,RT_HAR_01,STORE_175,Crushed/Squashed,,72,0,0,0,BATCH_11387,matched
RET_204279,2025-03-13 18:12:31,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_088,Expired,Packaging issue,0,0,0,175,BATCH_10863,matched
RET_202308,2025-06-27 13:44:36,Shepperton_Plant,Bindura,RT_BIN_01,STORE_081,Returned Unsold,Customer complaints,0,40,0,0,BATCH_23730,matched
RET_204639,2025-05-30 12:42:22,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_087,Stale,,0,23,21,0,BATCH_18989,matched
RET_200303,2025-01-08 17:05:26,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_065,Mould Growth,Damaged on shelf,0,0,36,26,BATCH_12860,matched
RET_205353,2025-02-16 16:44:09,Shepperton_Plant,Harare,RT_HAR_02,STORE_087,Damaged Packaging,,32,0,14,0,BATCH_23853,matched
RET_205851,2025-06-05 18:04:40,Shepperton_Plant,Bindura,RT_BIN_01,STORE_005,Damaged Packaging,Late delivery,0,49,0,0,BATCH_10225,matched
RET_201018,2025-02-10 19:38:57,Shepperton_Plant,Mutare,RT_MUT_02,STORE_019,Crushed/Squashed,Damaged on shelf,0,17,0,0,BATCH_21118,matched
RET_212536,2025-05-22 20:12:15,Shepperton_Plant,Bindura,RT_BIN_01,STORE_108,Expired,Packaging issue,54,21,0,0,BATCH_21588,matched
RET_210459,2025-04-30 16:32:00,Shepperton_Plant,Bindura,RT_BIN_01,STORE_170,Returned Unsold,Damaged on shelf,0,0,0,91,BATCH_19230,matched
RET_204947,2025-02-08 02:26:27,Shepperton_Plant,Mutare,RT_MUT_01,STORE_042,Crushed/Squashed,Customer complaints,3,0,0,0,BATCH_18967,matched
RET_202036,2025-03-13 05:35:12,Shepperton_Plant,Mutare,RT_MUT_02,STORE_108,Wrong Delivery,Damaged on shelf,0,5,5,0,BATCH_20443,matched
RET_201562,2025-06-26 19:19:47,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_032,Crushed/Squashed,,0,60,0,71,BATCH_11980,matched
RET_207621,2025-05-11 04:55:37,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_032,Wrong Delivery,Packaging issue,0,26,15,0,BATCH_16089,matched
RET_207038,2025-04-20 17:13:42,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_191,Damaged Packaging,Packaging issue,0,61,0,91,BATCH_12486,matched
RET_212009,2025-03-25 04:54:44,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_006,Wrong Delivery,,0,0,0,98,BATCH_21374,matched
RET_203204,2025-04-10 17:16:37,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_059,Damaged Packaging,Packaging issue,0,57,0,0,BATCH_13090,matched
RET_210072,2025-06-07 03:01:43,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_005,Crushed/Squashed,,30,0,0,0,BATCH_23880,matched
RET_205564,2025-07-15 15:17:47,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_141,Wrong Delivery,,0,52,0,0,BATCH_21768,matched
RET_204520,2025-05-17 04:16:28,Shepperton_Plant,Mutare,RT_MUT_02,STORE_121,Damaged Packaging,,44,16,0,0,BATCH_12592,matched
RET_207719,2025-04-07 03:28:51,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_117,Expired,Customer complaints,0,0,0,71,BATCH_16166,matched
RET_204731,2025-04-30 00:43:46,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_173,Returned Unsold,Customer complaints,2,0,0,3,BATCH_12853,matched
RET_201981,2025-07-11 17:47:51,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_122,Stale,,25,0,0,0,BATCH_24662,matched
RET_206069,2025-07-28 08:19:57,Shepperton_Plant,Bindura,RT_BIN_01,STORE_106,Returned Unsold,,0,31,20,0,BATCH_13454,matched
RET_202450,2025-01-19 00:50:42,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_083,Crushed/Squashed,Damaged on shelf,0,43,46,0,BATCH_23552,matched
RET_203355,2025-07-22 17:05:06,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_050,Crushed/Squashed,Late delivery,0,0,0,93,BATCH_14111,matched
RET_212990,2025-02-21 13:01:33,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_001,Mould Growth,,6,3,0,0,BATCH_19936,matched
RET_202517,2025-05-05 17:33:57,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_017,Mould Growth,Customer complaints,0,64,0,0,BATCH_18637,matched
RET_201595,2025-03-22 06:36:14,Shepperton_Plant,Harare,RT_HAR_02,STORE_060,Damaged Packaging,Customer complaints,6,0,0,6,BATCH_14459,matched
RET_203858,2025-06-21 16:31:41,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_007,Expired,,0,0,2,4,BATCH_23514,matched
RET_201068,2025-02-06 07:42:25,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_114,Wrong Delivery,Customer complaints,0,68,46,0,BATCH_13620,matched
RET_208441,2025-01-13 18:27:28,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_014,Stale,Customer complaints,0,0,49,44,BATCH_22643,matched
RET_201683,2025-04-12 18:36:20,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_120,Expired,Damaged on shelf,0,0,87,84,BATCH_22453,matched
RET_202348,2025-01-31 00:08:56,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_002,Damaged Packaging,Damaged on shelf,0,0,3,0,BATCH_17906,matched
RET_211688,2025-07-19 17:01:54,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_150,Wrong Delivery,Damaged on shelf,97,0,0,0,BATCH_16933,matched
RET_211896,2025-03-29 03:25:31,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_149,Mould Growth,Late delivery,14,0,0,0,BATCH_14630,matched
RET_205601,2025-06-24 02:15:16,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_063,Stale,,0,71,40,0,BATCH_23318,matched
RET_201945,2025-07-29 19:56:00,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_041,Damaged Packaging,Damaged on shelf,0,17,0,24,BATCH_10775,matched
RET_207991,2025-07-30 14:16:36,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_166,Wrong Delivery,Customer complaints,0,0,16,16,BATCH_15006,matched
RET_211287,2025-02-28 18:30:31,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_091,Mould Growth,Customer complaints,0,0,0,119,BATCH_18388,matched
RET_202442,2025-01-28 21:16:21,Shepperton_Plant,Mutare,RT_MUT_02,STORE_161,Mould Growth,Customer complaints,0,48,0,100,BATCH_11490,matched
RET_211254,2025-03-23 13:18:25,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_194,Wrong Delivery,Late delivery,14,8,0,0,BATCH_22699,matched
RET_204344,2025-03-02 12:05:28,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_044,Expired,Customer complaints,15,0,0,14,BATCH_19026,matched
RET_212565,2025-02-06 19:30:17,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_174,Damaged Packaging,,0,24,10,0,BATCH_17600,matched
RET_212447,2025-01-18 15:05:55,Shepperton_Plant,Bindura,RT_BIN_01,STORE_037,Mould Growth,,17,0,10,0,BATCH_15659,matched
RET_205278,2025-04-08 15:40:47,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_082,Returned Unsold,Packaging issue,0,0,43,37,BATCH_20334,matched
RET_209229,2025-02-07 13:48:52,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_114,Wrong Delivery,Late delivery,0,0,0,142,BATCH_21094,matched
RET_212401,2025-01-09 01:28:00,Shepperton_Plant,Harare,RT_HAR_02,STORE_166,Damaged Packaging,,0,0,31,0,BATCH_19773,matched
RET_202375,2025-07-06 22:21:05,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_197,Stale,,0,0,84,90,BATCH_11796,matched
RET_211583,2025-04-16 12:38:55,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_199,Wrong Delivery,,0,34,31,0,BATCH_13150,matched
RET_206125,2025-06-02 06:53:07,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_034,Stale,Packaging issue,0,0,0,46,BATCH_20810,matched
RET_203526,2025-06-01 08:25:26,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_143,Damaged Packaging,Customer complaints,0,73,0,0,BATCH_15254,matched
RET_209216,2025-03-15 04:12:52,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_124,Mould Growth,Customer complaints,19,0,10,0,BATCH_17253,matched
RET_204508,2025-05-28 04:47:42,Shepperton_Plant,Bindura,RT_BIN_01,STORE_063,Expired,Late delivery,0,70,0,0,BATCH_22132,matched
RET_211376,2025-06-10 02:29:22,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_029,Wrong Delivery,Damaged on shelf,0,0,15,0,BATCH_19555,matched
RET_203187,2025-04-24 05:53:24,Shepperton_Plant,Bindura,RT_BIN_01,STORE_140,Expired,,0,0,45,39,BATCH_17855,matched
RET_210633,2025-02-22 02:20:36,Shepperton_Plant,Harare,RT_HAR_03,STORE_180,Stale,Damaged on shelf,0,62,0,0,BATCH_22822,matched
RET_206768,2025-03-18 12:45:03,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_005,Expired,Packaging issue,0,0,2,4,BATCH_13660,matched
RET_202820,2025-06-21 15:05:58,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_112,Stale,Customer complaints,24,0,0,20,BATCH_17248,matched
RET_203210,2025-01-17 10:40:58,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_074,Stale,Customer complaints,9,0,0,7,BATCH_24319,matched
RET_200420,2025-05-03 21:14:04,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_163,Crushed/Squashed,Damaged on shelf,0,15,0,32,BATCH_21521,matched
RET_210854,2025-02-23 23:09:03,Shepperton_Plant,Mutare,RT_MUT_01,STORE_073,Damaged Packaging,,0,0,58,53,BATCH_22538,matched
RET_203599,2025-02-23 09:47:46,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_192,Stale,,61,20,0,0,BATCH_23267,matched
RET_210661,2025-04-06 04:01:36,Shepperton_Plant,Harare,RT_HAR_02,STORE_164,Expired,Packaging issue,0,46,56,0,BATCH_14811,matched
RET_203275,2025-06-05 12:25:35,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_019,Expired,Packaging issue,0,0,16,0,BATCH_13484,matched
RET_201047,2025-01-04 17:41:58,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_073,Returned Unsold,Late delivery,0,0,28,0,BATCH_19898,matched
RET_200856,2025-05-22 02:16:58,Shepperton_Plant,Mutare,RT_MUT_01,STORE_190,Stale,Customer complaints,84,21,0,0,BATCH_11592,matched
RET_210428,2025-05-18 06:59:56,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_040,Returned Unsold,Customer complaints,0,0,40,0,BATCH_21096,matched
RET_206346,2025-01-05 15:24:32,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_069,Expired,Customer complaints,78,0,0,100,BATCH_24312,matched
RET_206890,2025-01-18 15:37:48,Shepperton_Plant,Mutare,RT_MUT_02,STORE_026,Returned Unsold,,0,0,35,0,BATCH_21305,matched
RET_207510,2025-06-18 12:36:27,Shepperton_Plant,Bindura,RT_BIN_01,STORE_120,Wrong Delivery,Customer complaints,16,6,0,0,BATCH_16633,matched
RET_205910,2025-06-23 16:07:32,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_136,Crushed/Squashed,Damaged on shelf,0,0,40,39,BATCH_18571,matched
RET_208587,2025-07-30 12:37:06,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_053,Stale,,0,43,0,81,BATCH_19631,matched
RET_202619,2025-05-08 21:23:26,Shepperton_Plant,Bindura,RT_BIN_01,STORE_165,Damaged Packaging,Late delivery,0,23,0,47,BATCH_13014,matched
RET_212908,,Shepperton_Plant,Bindura,RT_BIN_01,STORE_155,Mould Growth,Customer complaints,0,63,0,0,INFERRED_BATCH_01462,inferred
RET_204395,2025-06-05 22:51:24,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_016,Damaged Packaging,Late delivery,0,0,56,55,BATCH_18718,matched
RET_205632,2025-01-10 01:39:26,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_027,Damaged Packaging,Damaged on shelf,0,17,0,0,BATCH_22401,matched
RET_203433,2025-06-13 06:40:26,Shepperton_Plant,Bindura,RT_BIN_01,STORE_096,Expired,,88,30,0,0,BATCH_24898,matched
RET_201139,2025-06-15 18:54:06,Shepperton_Plant,Harare,RT_HAR_02,STORE_009,Stale,Late delivery,19,0,0,0,BATCH_16248,matched
RET_212059,2025-01-19 16:19:15,Shepperton_Plant,Harare,RT_HAR_03,STORE_139,Expired,,74,47,0,0,BATCH_11137,matched
RET_204705,2025-02-22 19:32:47,Shepperton_Plant,Harare,RT_HAR_02,STORE_156,Expired,Late delivery,0,10,0,0,BATCH_14106,matched
RET_203470,2025-01-09 22:04:52,Shepperton_Plant,Mutare,RT_MUT_01,STORE_156,Damaged Packaging,,0,0,0,174,BATCH_17714,matched
RET_200820,2025-02-26 09:46:34,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_086,Stale,Customer complaints,24,0,14,0,BATCH_15893,matched
RET_206876,2025-03-28 05:44:22,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_156,Crushed/Squashed,,0,0,66,0,BATCH_20308,matched
RET_210451,2025-06-27 12:10:42,Shepperton_Plant,Mutare,RT_MUT_02,STORE_166,Stale,Customer complaints,0,45,0,0,BATCH_14594,matched
RET_209924,2025-03-06 05:00:31,Shepperton_Plant,Mutare,RT_MUT_01,STORE_196,Crushed/Squashed,Packaging issue,0,6,0,11,BATCH_10674,matched
RET_200107,2025-01-11 02:52:51,Shepperton_Plant,Bindura,RT_BIN_01,STORE_172,Mould Growth,Packaging issue,44,0,0,0,BATCH_15717,matched
RET_212007,2025-05-11 08:02:13,Shepperton_Plant,Bindura,RT_BIN_01,STORE_056,Damaged Packaging,,0,0,72,103,BATCH_16095,matched
RET_200367,2025-07-05 17:35:57,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_081,Wrong Delivery,Customer complaints,0,70,0,72,BATCH_23381,matched
RET_207917,2025-04-17 20:14:21,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_152,Damaged Packaging,Packaging issue,34,0,0,0,BATCH_10500,matched
RET_209538,2025-06-19 22:19:43,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_163,Returned Unsold,,0,0,71,0,BATCH_14481,matched
RET_208537,2025-05-25 00:17:54,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_170,Stale,,0,0,0,69,BATCH_23038,matched
RET_210776,2025-05-12 22:03:26,Shepperton_Plant,Mutare,RT_MUT_02,STORE_030,Expired,,0,23,23,0,BATCH_20391,matched
RET_202882,2025-07-03 14:05:36,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_153,Expired,,32,0,0,0,BATCH_17192,matched
RET_204463,2025-02-25 06:46:55,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_019,Returned Unsold,Packaging issue,0,0,64,0,BATCH_15425,matched
RET_203366,2025-04-20 16:39:31,Shepperton_Plant,Mutare,RT_MUT_01,STORE_001,Damaged Packaging,,0,52,0,103,BATCH_16699,matched
RET_207791,2025-04-16 03:53:17,Shepperton_Plant,Harare,RT_HAR_02,STORE_159,Stale,,0,34,0,37,BATCH_21337,matched
RET_210709,2025-07-26 16:11:56,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_145,Stale,Packaging issue,0,28,0,36,BATCH_18193,matched
RET_200217,2025-01-06 19:12:37,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_074,Crushed/Squashed,Late delivery,0,0,0,132,BATCH_11786,matched
RET_205407,2025-03-13 10:44:09,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_004,Stale,Late delivery,0,26,0,49,BATCH_17076,matched
RET_212212,2025-05-24 20:46:19,Shepperton_Plant,Bindura,RT_BIN_01,STORE_173,Returned Unsold,,0,60,29,0,BATCH_15493,matched
RET_207146,2025-06-20 12:51:17,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_149,Stale,Packaging issue,0,0,26,0,BATCH_21281,matched
RET_212172,2025-07-24 00:53:26,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_021,Wrong Delivery,,68,0,24,0,BATCH_24981,matched
RET_203751,2025-03-23 11:48:26,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_036,Returned Unsold,Damaged on shelf,0,16,0,0,BATCH_19365,matched
RET_206189,2025-02-27 14:27:00,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_020,Returned Unsold,,47,0,0,0,BATCH_16955,matched
RET_212651,2025-04-01 19:20:58,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_140,Wrong Delivery,Customer complaints,18,7,0,0,BATCH_13935,matched
RET_200510,2025-05-04 04:11:42,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_063,Stale,,0,0,0,82,BATCH_19258,matched
