dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,total_quantity
DSP_902634,2025-03-01 04:00:00,2025-03-01 09:00:00,2025-03-01 09:10:00,Shepperton_Plant,Mutare,TRUCK_142,2078,572,471,396,3517
DSP_902635,2025-03-01 04:00:00,2025-03-01 05:50:00,2025-03-01 05:50:00,Shepperton_Plant,Murehwa,TRUCK_043,1405,400,472,704,2981
DSP_902636,2025-03-01 03:00:00,2025-03-01 08:00:00,2025-03-01 08:28:00,Shepperton_Plant,Mutare,TRUCK_122,1748,457,470,519,3194
DSP_902637,2025-03-01 05:00:00,2025-03-01 07:30:00,2025-03-01 07:39:00,Shepperton_Plant,Chinhoyi,TRUCK_048,1604,619,494,730,3447
DSP_902638,2025-03-01 06:00:00,2025-03-01 08:20:00,2025-03-01 08:28:00,Shepperton_Plant,Bindura,TRUCK_085,2116,494,617,498,3725
DSP_902639,2025-03-01 02:00:00,2025-03-01 02:50:00,2025-03-01 02:54:00,Shepperton_Plant,Hatcliff,TRUCK_099,1674,424,473,471,3042
DSP_902640,2025-03-01 02:00:00,2025-03-01 02:50:00,2025-03-01 02:56:00,Shepperton_Plant,Hatcliff,TRUCK_088,1436,373,360,406,2575
DSP_902641,2025-03-01 05:00:00,2025-03-01 05:50:00,2025-03-01 05:51:00,Shepperton_Plant,Hatcliff,TRUCK_055,1067,206,353,258,1884
DSP_902642,2025-03-01 02:00:00,2025-03-01 02:50:00,2025-03-01 02:43:00,Shepperton_Plant,Hatcliff,TRUCK_079,1868,353,457,493,3171
DSP_902643,2025-03-01 04:00:00,2025-03-01 05:00:00,2025-03-01 04:54:00,Shepperton_Plant,Harare,TRUCK_062,2047,442,651,584,3724
DSP_902644,2025-03-01 05:00:00,2025-03-01 05:50:00,2025-03-01 06:26:00,Shepperton_Plant,Hatcliff,TRUCK_049,1209,402,516,475,2602
DSP_902645,2025-03-01 05:00:00,2025-03-01 07:30:00,2025-03-01 07:29:00,Shepperton_Plant,Chinhoyi,TRUCK_082,1430,428,439,365,2662
DSP_902646,2025-03-02 04:00:00,2025-03-02 04:50:00,2025-03-02 05:06:00,Shepperton_Plant,Hatcliff,TRUCK_106,1853,549,776,622,3800
DSP_902647,2025-03-02 02:00:00,2025-03-02 02:50:00,2025-03-02 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_026,1887,501,555,699,3642
DSP_902648,2025-03-02 06:00:00,2025-03-02 08:20:00,2025-03-02 08:37:00,Shepperton_Plant,Bindura,TRUCK_131,2037,527,826,748,4138
DSP_902649,2025-03-02 05:00:00,2025-03-02 05:50:00,2025-03-02 06:35:00,Shepperton_Plant,Hatcliff,TRUCK_097,1724,510,451,575,3260
DSP_902650,2025-03-02 06:00:00,2025-03-02 06:50:00,2025-03-02 07:35:00,Shepperton_Plant,Hatcliff,TRUCK_073,1908,554,387,527,3376
DSP_902651,2025-03-02 02:00:00,2025-03-02 04:30:00,2025-03-02 04:46:00,Shepperton_Plant,Chinhoyi,TRUCK_035,1929,502,437,359,3227
DSP_902652,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:46:00,Shepperton_Plant,Murehwa,TRUCK_056,1421,349,454,473,2697
DSP_902653,2025-03-02 02:00:00,2025-03-02 07:00:00,2025-03-02 07:01:00,Shepperton_Plant,Mutare,TRUCK_016,1011,292,267,361,1931
DSP_902654,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:52:00,Shepperton_Plant,Murehwa,TRUCK_128,1926,447,566,555,3494
DSP_902655,2025-03-02 02:00:00,2025-03-02 04:30:00,2025-03-02 04:28:00,Shepperton_Plant,Chinhoyi,TRUCK_098,2390,581,624,441,4036
DSP_902656,2025-03-02 03:00:00,2025-03-02 03:50:00,2025-03-02 03:43:00,Shepperton_Plant,Hatcliff,TRUCK_103,1501,603,560,416,3080
DSP_902657,2025-03-02 06:00:00,2025-03-02 07:50:00,2025-03-02 08:15:00,Shepperton_Plant,Murehwa,TRUCK_014,1303,390,449,562,2704
DSP_902658,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:32:00,Shepperton_Plant,Chinhoyi,TRUCK_120,1933,703,775,624,4035
DSP_902659,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:54:00,Shepperton_Plant,Murehwa,TRUCK_114,1011,303,297,201,1812
DSP_902660,2025-03-02 06:00:00,2025-03-02 08:00:00,2025-03-02 08:14:00,Shepperton_Plant,Chegutu,TRUCK_118,1615,458,441,349,2863
DSP_902661,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:55:00,Shepperton_Plant,Murehwa,TRUCK_050,1150,254,373,382,2159
DSP_902662,2025-03-02 02:00:00,2025-03-02 03:50:00,2025-03-02 03:49:00,Shepperton_Plant,Murehwa,TRUCK_058,1059,293,466,338,2156
DSP_902663,2025-03-02 06:00:00,2025-03-02 06:50:00,2025-03-02 06:43:00,Shepperton_Plant,Hatcliff,TRUCK_141,1977,441,724,498,3640
DSP_902664,2025-03-02 04:00:00,2025-03-02 04:50:00,2025-03-02 04:58:00,Shepperton_Plant,Hatcliff,TRUCK_116,1061,215,277,284,1837
DSP_902665,2025-03-02 03:00:00,2025-03-02 05:20:00,2025-03-02 05:38:00,Shepperton_Plant,Bindura,TRUCK_051,2236,572,390,537,3735
DSP_902666,2025-03-02 05:00:00,2025-03-02 07:00:00,2025-03-02 06:54:00,Shepperton_Plant,Chegutu,TRUCK_144,1241,277,320,412,2250
DSP_902667,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:45:00,Shepperton_Plant,Chinhoyi,TRUCK_092,1742,613,527,518,3400
DSP_902668,2025-03-02 02:00:00,2025-03-02 07:00:00,2025-03-02 07:08:00,Shepperton_Plant,Mutare,TRUCK_043,1982,614,682,647,3925
DSP_902669,2025-03-02 04:00:00,2025-03-02 06:00:00,2025-03-02 06:10:00,Shepperton_Plant,Chegutu,TRUCK_087,2190,434,739,493,3856
DSP_902670,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:37:00,Shepperton_Plant,Chinhoyi,TRUCK_022,1422,558,383,499,2862
DSP_902671,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 06:34:00,Shepperton_Plant,Murehwa,TRUCK_119,1209,259,310,333,2111
DSP_902672,2025-03-02 06:00:00,2025-03-02 08:30:00,2025-03-02 08:23:00,Shepperton_Plant,Chinhoyi,TRUCK_072,1512,334,394,490,2730
DSP_902673,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:48:00,Shepperton_Plant,Chinhoyi,TRUCK_107,2299,453,561,699,4012
DSP_902674,2025-03-02 06:00:00,2025-03-02 06:50:00,2025-03-02 07:26:00,Shepperton_Plant,Hatcliff,TRUCK_124,1903,672,521,609,3705
DSP_902675,2025-03-02 04:00:00,2025-03-02 06:30:00,2025-03-02 06:31:00,Shepperton_Plant,Chinhoyi,TRUCK_115,1390,365,294,394,2443
DSP_902676,2025-03-02 03:00:00,2025-03-02 08:00:00,2025-03-02 08:37:00,Shepperton_Plant,Mutare,TRUCK_066,1110,338,285,231,1964
DSP_902677,2025-03-02 04:00:00,2025-03-02 05:00:00,2025-03-02 05:00:00,Shepperton_Plant,Harare,TRUCK_089,1781,428,714,555,3478
DSP_902678,2025-03-02 06:00:00,2025-03-02 11:00:00,2025-03-02 11:03:00,Shepperton_Plant,Mutare,TRUCK_150,1847,575,434,434,3290
DSP_902679,2025-03-02 05:00:00,2025-03-02 07:30:00,2025-03-02 08:04:00,Shepperton_Plant,Chinhoyi,TRUCK_065,2051,517,669,522,3759
DSP_902680,2025-03-02 05:00:00,2025-03-02 05:50:00,2025-03-02 05:47:00,Shepperton_Plant,Hatcliff,TRUCK_008,2056,687,790,588,4121
DSP_902681,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:30:00,Shepperton_Plant,Chinhoyi,TRUCK_025,1862,497,574,628,3561
DSP_902682,2025-03-02 02:00:00,2025-03-02 04:00:00,2025-03-02 04:05:00,Shepperton_Plant,Chegutu,TRUCK_037,1774,463,372,442,3051
DSP_902683,2025-03-02 02:00:00,2025-03-02 02:50:00,2025-03-02 02:42:00,Shepperton_Plant,Hatcliff,TRUCK_010,1307,370,443,541,2661
DSP_902684,2025-03-02 05:00:00,2025-03-02 05:50:00,2025-03-02 05:50:00,Shepperton_Plant,Hatcliff,TRUCK_100,1355,312,340,467,2474
DSP_902685,2025-03-02 02:00:00,2025-03-02 04:30:00,2025-03-02 04:24:00,Shepperton_Plant,Chinhoyi,TRUCK_117,1009,422,439,353,2223
DSP_902686,2025-03-02 06:00:00,2025-03-02 08:20:00,2025-03-02 08:15:00,Shepperton_Plant,Bindura,TRUCK_142,1765,501,336,453,3055
DSP_902687,2025-03-02 02:00:00,2025-03-02 07:00:00,2025-03-02 07:20:00,Shepperton_Plant,Mutare,TRUCK_082,1143,238,325,381,2087
DSP_902688,2025-03-02 03:00:00,2025-03-02 08:00:00,2025-03-02 08:07:00,Shepperton_Plant,Mutare,TRUCK_053,1000,292,443,372,2107
DSP_902689,2025-03-02 04:00:00,2025-03-02 06:20:00,2025-03-02 06:39:00,Shepperton_Plant,Bindura,TRUCK_054,1061,201,333,250,1845
DSP_902690,2025-03-02 04:00:00,2025-03-02 06:30:00,2025-03-02 06:37:00,Shepperton_Plant,Chinhoyi,TRUCK_061,1421,318,368,302,2409
DSP_902691,2025-03-02 04:00:00,2025-03-02 05:00:00,2025-03-02 05:12:00,Shepperton_Plant,Harare,TRUCK_086,2048,585,460,467,3560
DSP_902692,2025-03-02 06:00:00,2025-03-02 08:20:00,2025-03-02 08:47:00,Shepperton_Plant,Bindura,TRUCK_017,910,309,315,409,1943
DSP_902693,2025-03-02 02:00:00,2025-03-02 07:00:00,2025-03-02 07:08:00,Shepperton_Plant,Mutare,TRUCK_062,1135,458,447,334,2374
DSP_902694,2025-03-02 03:00:00,2025-03-02 05:20:00,2025-03-02 05:29:00,Shepperton_Plant,Bindura,TRUCK_063,1044,400,339,498,2281
DSP_902695,2025-03-02 05:00:00,2025-03-02 07:30:00,2025-03-02 07:38:00,Shepperton_Plant,Chinhoyi,TRUCK_029,1651,465,394,350,2860
DSP_902696,2025-03-02 02:00:00,2025-03-02 04:20:00,2025-03-02 04:23:00,Shepperton_Plant,Bindura,TRUCK_132,1189,381,344,451,2365
DSP_902697,2025-03-02 03:00:00,2025-03-02 05:30:00,2025-03-02 05:59:00,Shepperton_Plant,Chinhoyi,TRUCK_019,1197,210,326,270,2003
DSP_902698,2025-03-02 04:00:00,2025-03-02 06:00:00,2025-03-02 05:59:00,Shepperton_Plant,Chegutu,TRUCK_052,2073,549,442,418,3482
DSP_902699,2025-03-02 04:00:00,2025-03-02 05:50:00,2025-03-02 05:57:00,Shepperton_Plant,Murehwa,TRUCK_036,2161,622,474,563,3820
DSP_902700,2025-03-03 03:00:00,2025-03-03 05:00:00,2025-03-03 05:16:00,Shepperton_Plant,Chegutu,TRUCK_025,1629,346,480,545,3000
DSP_902701,2025-03-03 05:00:00,2025-03-03 06:50:00,2025-03-03 07:17:00,Shepperton_Plant,Murehwa,TRUCK_117,2206,740,462,653,4061
DSP_902702,2025-03-03 03:00:00,2025-03-03 03:50:00,2025-03-03 04:29:00,Shepperton_Plant,Hatcliff,TRUCK_005,1736,480,751,517,3484
DSP_902703,2025-03-03 06:00:00,2025-03-03 08:30:00,2025-03-03 08:41:00,Shepperton_Plant,Chinhoyi,TRUCK_010,1941,568,781,620,3910
DSP_902704,2025-03-03 02:00:00,2025-03-03 07:00:00,2025-03-03 06:51:00,Shepperton_Plant,Mutare,TRUCK_134,1791,665,888,625,3969
DSP_902705,2025-03-03 02:00:00,2025-03-03 03:00:00,2025-03-03 03:07:00,Shepperton_Plant,Harare,TRUCK_038,1803,639,566,683,3691
DSP_902706,2025-03-03 06:00:00,2025-03-03 07:00:00,2025-03-03 07:00:00,Shepperton_Plant,Harare,TRUCK_017,1414,403,361,285,2463
DSP_902707,2025-03-03 06:00:00,2025-03-03 08:20:00,2025-03-03 08:17:00,Shepperton_Plant,Bindura,TRUCK_051,1568,358,363,404,2693
DSP_902708,2025-03-03 02:00:00,2025-03-03 03:50:00,2025-03-03 03:57:00,Shepperton_Plant,Murehwa,TRUCK_004,1996,502,581,608,3687
DSP_902709,2025-03-03 02:00:00,2025-03-03 03:00:00,2025-03-03 02:57:00,Shepperton_Plant,Harare,TRUCK_104,1409,368,337,318,2432
DSP_902710,2025-03-03 03:00:00,2025-03-03 05:00:00,2025-03-03 05:12:00,Shepperton_Plant,Chegutu,TRUCK_016,1444,292,438,327,2501
DSP_902711,2025-03-03 05:00:00,2025-03-03 07:20:00,2025-03-03 07:24:00,Shepperton_Plant,Bindura,TRUCK_050,2316,418,740,501,3975
DSP_902712,2025-03-03 06:00:00,2025-03-03 11:00:00,2025-03-03 11:42:00,Shepperton_Plant,Mutare,TRUCK_065,1504,485,464,370,2823
DSP_902713,2025-03-03 06:00:00,2025-03-03 07:00:00,2025-03-03 07:42:00,Shepperton_Plant,Harare,TRUCK_116,2017,402,617,492,3528
DSP_902714,2025-03-03 04:00:00,2025-03-03 05:00:00,2025-03-03 05:25:00,Shepperton_Plant,Harare,TRUCK_032,1121,301,504,397,2323
DSP_902715,2025-03-03 04:00:00,2025-03-03 06:00:00,2025-03-03 05:53:00,Shepperton_Plant,Chegutu,TRUCK_093,1324,499,385,497,2705
DSP_902716,2025-03-03 05:00:00,2025-03-03 10:00:00,2025-03-03 10:11:00,Shepperton_Plant,Mutare,TRUCK_033,1141,252,410,319,2122
DSP_902717,2025-03-03 02:00:00,2025-03-03 03:00:00,2025-03-03 03:43:00,Shepperton_Plant,Harare,TRUCK_061,1893,714,690,767,4064
DSP_902718,2025-03-03 06:00:00,2025-03-03 08:30:00,2025-03-03 08:50:00,Shepperton_Plant,Chinhoyi,TRUCK_066,1747,538,523,616,3424
DSP_902719,2025-03-03 05:00:00,2025-03-03 07:20:00,2025-03-03 07:33:00,Shepperton_Plant,Bindura,TRUCK_087,1085,407,312,343,2147
DSP_902720,2025-03-03 02:00:00,2025-03-03 02:50:00,2025-03-03 02:53:00,Shepperton_Plant,Hatcliff,TRUCK_109,1631,679,558,642,3510
DSP_902721,2025-03-03 02:00:00,2025-03-03 04:00:00,2025-03-03 04:28:00,Shepperton_Plant,Chegutu,TRUCK_021,2054,636,725,528,3943
DSP_902722,2025-03-03 03:00:00,2025-03-03 04:00:00,2025-03-03 04:34:00,Shepperton_Plant,Harare,TRUCK_142,1555,587,548,748,3438
DSP_902723,2025-03-03 04:00:00,2025-03-03 05:00:00,2025-03-03 05:22:00,Shepperton_Plant,Harare,TRUCK_089,1515,487,690,484,3176
DSP_902724,2025-03-03 04:00:00,2025-03-03 09:00:00,2025-03-03 09:34:00,Shepperton_Plant,Mutare,TRUCK_102,1397,480,669,504,3050
DSP_902725,2025-03-03 02:00:00,2025-03-03 03:00:00,2025-03-03 03:14:00,Shepperton_Plant,Harare,TRUCK_098,1526,595,651,562,3334
DSP_902726,2025-03-03 05:00:00,2025-03-03 06:50:00,2025-03-03 07:28:00,Shepperton_Plant,Murehwa,TRUCK_062,1019,282,355,413,2069
DSP_902727,2025-03-03 06:00:00,2025-03-03 08:30:00,2025-03-03 08:45:00,Shepperton_Plant,Chinhoyi,TRUCK_132,1731,590,456,647,3424
DSP_902728,2025-03-03 04:00:00,2025-03-03 05:50:00,2025-03-03 06:25:00,Shepperton_Plant,Murehwa,TRUCK_026,1114,297,234,226,1871
DSP_902729,2025-03-03 06:00:00,2025-03-03 06:50:00,2025-03-03 07:04:00,Shepperton_Plant,Hatcliff,TRUCK_072,1906,425,364,530,3225
DSP_902730,2025-03-03 04:00:00,2025-03-03 06:30:00,2025-03-03 06:31:00,Shepperton_Plant,Chinhoyi,TRUCK_056,986,337,381,312,2016
DSP_902731,2025-03-03 02:00:00,2025-03-03 04:20:00,2025-03-03 04:40:00,Shepperton_Plant,Bindura,TRUCK_090,1676,650,562,681,3569
DSP_902732,2025-03-03 04:00:00,2025-03-03 09:00:00,2025-03-03 09:42:00,Shepperton_Plant,Mutare,TRUCK_041,1380,343,591,412,2726
DSP_902733,2025-03-03 04:00:00,2025-03-03 06:30:00,2025-03-03 06:20:00,Shepperton_Plant,Chinhoyi,TRUCK_040,1282,322,302,234,2140
DSP_902734,2025-03-03 03:00:00,2025-03-03 08:00:00,2025-03-03 08:20:00,Shepperton_Plant,Mutare,TRUCK_067,1273,292,349,322,2236
DSP_902735,2025-03-03 05:00:00,2025-03-03 06:50:00,2025-03-03 06:49:00,Shepperton_Plant,Murehwa,TRUCK_148,1406,598,488,449,2941
DSP_902736,2025-03-03 04:00:00,2025-03-03 05:00:00,2025-03-03 05:38:00,Shepperton_Plant,Harare,TRUCK_101,1340,268,392,392,2392
DSP_902737,2025-03-04 04:00:00,2025-03-04 04:50:00,2025-03-04 04:53:00,Shepperton_Plant,Hatcliff,TRUCK_077,1594,425,627,513,3159
DSP_902738,2025-03-04 03:00:00,2025-03-04 04:00:00,2025-03-04 04:40:00,Shepperton_Plant,Harare,TRUCK_020,920,266,352,441,1979
DSP_902739,2025-03-04 05:00:00,2025-03-04 06:50:00,2025-03-04 07:09:00,Shepperton_Plant,Murehwa,TRUCK_080,1738,690,564,609,3601
DSP_902740,2025-03-04 02:00:00,2025-03-04 07:00:00,2025-03-04 07:29:00,Shepperton_Plant,Mutare,TRUCK_121,1721,561,592,579,3453
DSP_902741,2025-03-04 06:00:00,2025-03-04 08:00:00,2025-03-04 07:53:00,Shepperton_Plant,Chegutu,TRUCK_099,1915,438,706,541,3600
DSP_902742,2025-03-04 06:00:00,2025-03-04 08:00:00,2025-03-04 08:15:00,Shepperton_Plant,Chegutu,TRUCK_038,1480,499,553,699,3231
DSP_902743,2025-03-04 02:00:00,2025-03-04 04:00:00,2025-03-04 04:01:00,Shepperton_Plant,Chegutu,TRUCK_058,1035,376,338,320,2069
DSP_902744,2025-03-04 04:00:00,2025-03-04 06:00:00,2025-03-04 05:50:00,Shepperton_Plant,Chegutu,TRUCK_043,1153,237,325,338,2053
DSP_902745,2025-03-04 05:00:00,2025-03-04 06:00:00,2025-03-04 05:50:00,Shepperton_Plant,Harare,TRUCK_016,1532,297,451,385,2665
DSP_902746,2025-03-04 02:00:00,2025-03-04 07:00:00,2025-03-04 06:53:00,Shepperton_Plant,Mutare,TRUCK_133,1595,382,521,519,3017
DSP_902747,2025-03-04 03:00:00,2025-03-04 05:00:00,2025-03-04 05:12:00,Shepperton_Plant,Chegutu,TRUCK_120,1064,275,323,472,2134
DSP_902748,2025-03-04 02:00:00,2025-03-04 04:20:00,2025-03-04 04:18:00,Shepperton_Plant,Bindura,TRUCK_112,1539,361,555,530,2985
DSP_902749,2025-03-04 05:00:00,2025-03-04 10:00:00,2025-03-04 10:31:00,Shepperton_Plant,Mutare,TRUCK_095,1206,309,327,349,2191
DSP_902750,2025-03-04 02:00:00,2025-03-04 03:00:00,2025-03-04 03:00:00,Shepperton_Plant,Harare,TRUCK_017,1938,550,510,687,3685
DSP_902751,2025-03-04 06:00:00,2025-03-04 07:00:00,2025-03-04 07:15:00,Shepperton_Plant,Harare,TRUCK_102,2218,728,530,671,4147
DSP_902752,2025-03-04 06:00:00,2025-03-04 07:50:00,2025-03-04 07:54:00,Shepperton_Plant,Murehwa,TRUCK_109,1931,430,459,422,3242
DSP_902753,2025-03-04 06:00:00,2025-03-04 08:00:00,2025-03-04 08:04:00,Shepperton_Plant,Chegutu,TRUCK_021,1056,235,378,296,1965
DSP_902754,2025-03-04 06:00:00,2025-03-04 08:00:00,2025-03-04 08:04:00,Shepperton_Plant,Chegutu,TRUCK_145,1886,643,676,979,4184
DSP_902755,2025-03-04 04:00:00,2025-03-04 05:50:00,2025-03-04 06:27:00,Shepperton_Plant,Murehwa,TRUCK_126,1893,427,522,482,3324
DSP_902756,2025-03-04 05:00:00,2025-03-04 05:50:00,2025-03-04 05:40:00,Shepperton_Plant,Hatcliff,TRUCK_033,1261,383,578,502,2724
DSP_902757,2025-03-04 02:00:00,2025-03-04 03:50:00,2025-03-04 03:59:00,Shepperton_Plant,Murehwa,TRUCK_064,2132,535,443,624,3734
DSP_902758,2025-03-04 02:00:00,2025-03-04 04:20:00,2025-03-04 04:19:00,Shepperton_Plant,Bindura,TRUCK_096,1421,527,507,442,2897
DSP_902759,2025-03-04 03:00:00,2025-03-04 05:20:00,2025-03-04 05:21:00,Shepperton_Plant,Bindura,TRUCK_127,1676,736,536,676,3624
DSP_902760,2025-03-04 03:00:00,2025-03-04 05:30:00,2025-03-04 05:27:00,Shepperton_Plant,Chinhoyi,TRUCK_039,1151,290,315,224,1980
DSP_902761,2025-03-04 04:00:00,2025-03-04 05:00:00,2025-03-04 05:03:00,Shepperton_Plant,Harare,TRUCK_003,2336,602,561,413,3912
DSP_902762,2025-03-04 04:00:00,2025-03-04 06:00:00,2025-03-04 06:22:00,Shepperton_Plant,Chegutu,TRUCK_090,1568,632,656,489,3345
DSP_902763,2025-03-04 05:00:00,2025-03-04 06:50:00,2025-03-04 06:47:00,Shepperton_Plant,Murehwa,TRUCK_124,1158,428,530,451,2567
DSP_902764,2025-03-04 06:00:00,2025-03-04 08:30:00,2025-03-04 09:00:00,Shepperton_Plant,Chinhoyi,TRUCK_136,1143,416,494,355,2408
DSP_902765,2025-03-04 06:00:00,2025-03-04 07:50:00,2025-03-04 07:54:00,Shepperton_Plant,Murehwa,TRUCK_142,1349,413,460,487,2709
DSP_902766,2025-03-04 04:00:00,2025-03-04 06:30:00,2025-03-04 06:28:00,Shepperton_Plant,Chinhoyi,TRUCK_054,1407,365,341,396,2509
DSP_902767,2025-03-04 06:00:00,2025-03-04 07:50:00,2025-03-04 07:59:00,Shepperton_Plant,Murehwa,TRUCK_104,1260,359,302,360,2281
DSP_902768,2025-03-04 03:00:00,2025-03-04 04:00:00,2025-03-04 04:39:00,Shepperton_Plant,Harare,TRUCK_032,1534,483,337,424,2778
DSP_902769,2025-03-04 04:00:00,2025-03-04 06:00:00,2025-03-04 06:43:00,Shepperton_Plant,Chegutu,TRUCK_087,1727,460,440,310,2937
DSP_902770,2025-03-04 06:00:00,2025-03-04 07:00:00,2025-03-04 07:23:00,Shepperton_Plant,Harare,TRUCK_029,1632,533,505,554,3224
DSP_902771,2025-03-04 02:00:00,2025-03-04 04:00:00,2025-03-04 04:26:00,Shepperton_Plant,Chegutu,TRUCK_141,2278,397,479,694,3848
DSP_902772,2025-03-04 04:00:00,2025-03-04 05:00:00,2025-03-04 05:04:00,Shepperton_Plant,Harare,TRUCK_128,1713,549,790,552,3604
DSP_902773,2025-03-04 02:00:00,2025-03-04 02:50:00,2025-03-04 03:13:00,Shepperton_Plant,Hatcliff,TRUCK_019,1112,443,357,532,2444
DSP_902774,2025-03-04 04:00:00,2025-03-04 06:00:00,2025-03-04 06:29:00,Shepperton_Plant,Chegutu,TRUCK_113,1089,409,473,380,2351
DSP_902775,2025-03-04 05:00:00,2025-03-04 07:00:00,2025-03-04 07:05:00,Shepperton_Plant,Chegutu,TRUCK_015,1736,397,403,579,3115
DSP_902776,2025-03-04 03:00:00,2025-03-04 05:20:00,2025-03-04 05:23:00,Shepperton_Plant,Bindura,TRUCK_030,979,280,382,260,1901
DSP_902777,2025-03-04 04:00:00,2025-03-04 05:50:00,2025-03-04 06:25:00,Shepperton_Plant,Murehwa,TRUCK_044,1269,364,327,457,2417
DSP_902778,2025-03-04 04:00:00,2025-03-04 09:00:00,2025-03-04 09:14:00,Shepperton_Plant,Mutare,TRUCK_059,1395,378,465,395,2633
DSP_902779,2025-03-04 03:00:00,2025-03-04 05:20:00,2025-03-04 05:15:00,Shepperton_Plant,Bindura,TRUCK_150,1621,537,605,494,3257
DSP_902780,2025-03-04 03:00:00,2025-03-04 05:00:00,2025-03-04 05:01:00,Shepperton_Plant,Chegutu,TRUCK_035,1037,409,301,380,2127
DSP_902781,2025-03-04 03:00:00,2025-03-04 05:20:00,2025-03-04 05:41:00,Shepperton_Plant,Bindura,TRUCK_036,1937,578,845,767,4127
DSP_902782,2025-03-04 03:00:00,2025-03-04 08:00:00,2025-03-04 08:04:00,Shepperton_Plant,Mutare,TRUCK_097,1894,589,629,425,3537
DSP_902783,2025-03-04 03:00:00,2025-03-04 04:50:00,2025-03-04 05:00:00,Shepperton_Plant,Murehwa,TRUCK_007,1426,415,392,541,2774
DSP_902784,2025-03-05 05:00:00,2025-03-05 06:50:00,2025-03-05 06:55:00,Shepperton_Plant,Murehwa,TRUCK_070,1910,576,666,648,3800
DSP_902785,2025-03-05 06:00:00,2025-03-05 08:30:00,2025-03-05 08:33:00,Shepperton_Plant,Chinhoyi,TRUCK_107,1014,368,307,409,2098
DSP_902786,2025-03-05 05:00:00,2025-03-05 10:00:00,2025-03-05 09:53:00,Shepperton_Plant,Mutare,TRUCK_139,1390,663,420,598,3071
DSP_902787,2025-03-05 04:00:00,2025-03-05 06:20:00,2025-03-05 06:32:00,Shepperton_Plant,Bindura,TRUCK_039,1769,517,816,709,3811
DSP_902788,2025-03-05 02:00:00,2025-03-05 04:00:00,2025-03-05 04:17:00,Shepperton_Plant,Chegutu,TRUCK_150,851,307,417,293,1868
DSP_902789,2025-03-05 05:00:00,2025-03-05 06:50:00,2025-03-05 07:12:00,Shepperton_Plant,Murehwa,TRUCK_082,1977,396,437,609,3419
DSP_902790,2025-03-05 02:00:00,2025-03-05 02:50:00,2025-03-05 02:46:00,Shepperton_Plant,Hatcliff,TRUCK_094,1887,841,650,721,4099
DSP_902791,2025-03-05 02:00:00,2025-03-05 04:30:00,2025-03-05 04:40:00,Shepperton_Plant,Chinhoyi,TRUCK_011,1972,402,415,582,3371
DSP_902792,2025-03-05 05:00:00,2025-03-05 07:20:00,2025-03-05 07:24:00,Shepperton_Plant,Bindura,TRUCK_008,1304,344,488,344,2480
DSP_902793,2025-03-05 05:00:00,2025-03-05 10:00:00,2025-03-05 10:09:00,Shepperton_Plant,Mutare,TRUCK_031,2102,508,514,459,3583
DSP_902794,2025-03-05 05:00:00,2025-03-05 07:00:00,2025-03-05 07:08:00,Shepperton_Plant,Chegutu,TRUCK_061,1602,479,624,512,3217
DSP_902795,2025-03-05 06:00:00,2025-03-05 08:30:00,2025-03-05 08:34:00,Shepperton_Plant,Chinhoyi,TRUCK_045,1024,354,299,426,2103
DSP_902796,2025-03-05 05:00:00,2025-03-05 05:50:00,2025-03-05 06:12:00,Shepperton_Plant,Hatcliff,TRUCK_010,2005,694,580,618,3897
DSP_902797,2025-03-05 06:00:00,2025-03-05 06:50:00,2025-03-05 07:28:00,Shepperton_Plant,Hatcliff,TRUCK_122,2165,683,793,546,4187
DSP_902798,2025-03-05 06:00:00,2025-03-05 11:00:00,2025-03-05 10:59:00,Shepperton_Plant,Mutare,TRUCK_120,1862,636,473,499,3470
DSP_902799,2025-03-05 06:00:00,2025-03-05 07:00:00,2025-03-05 07:14:00,Shepperton_Plant,Harare,TRUCK_085,1089,389,315,294,2087
DSP_902800,2025-03-05 05:00:00,2025-03-05 07:20:00,2025-03-05 07:45:00,Shepperton_Plant,Bindura,TRUCK_006,1752,474,445,337,3008
DSP_902801,2025-03-05 03:00:00,2025-03-05 04:00:00,2025-03-05 04:44:00,Shepperton_Plant,Harare,TRUCK_086,2422,580,557,638,4197
DSP_902802,2025-03-05 06:00:00,2025-03-05 11:00:00,2025-03-05 10:55:00,Shepperton_Plant,Mutare,TRUCK_047,2253,452,513,593,3811
